# UGCA 410       
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
  1.0001e-02 1.932463e+05 4.818598e-14 0 
  1.0210e-02 2.904825e+05 6.949682e-14 0 
  1.0400e-02 4.103012e+05 9.460901e-14 0 
  1.0593e-02 5.863026e+05 1.303108e-13 0 
  1.0790e-02 8.377064e+05 1.794508e-13 0 
  1.0991e-02 1.358603e+06 2.804882e-13 0 
  1.1403e-02 2.559356e+06 4.908953e-13 0 
  1.1804e-02 4.529846e+06 8.108145e-13 0 
  1.2107e-02 1.099332e+07 1.870476e-12 0 
  1.2504e-02 1.875380e+07 2.991491e-12 0 
  1.2707e-02 2.421673e+07 3.740468e-12 0 
  1.2795e-02 2.742188e+07 4.177468e-12 0 
  1.3093e-02 3.918534e+07 5.700878e-12 0 
  1.3214e-02 4.593030e+07 6.560352e-12 0 
  1.3398e-02 5.756210e+07 7.997480e-12 0 
  1.3710e-02 8.319402e+07 1.103859e-11 0 
  1.3997e-02 1.143168e+08 1.455247e-11 0 
  1.4290e-02 1.866927e+08 2.280129e-11 0 
  1.4691e-02 3.134102e+08 3.621653e-11 0 
  1.5102e-02 4.572306e+08 4.999917e-11 0 
  1.5490e-02 6.593635e+08 6.853597e-11 0 
  1.5887e-02 9.335030e+08 9.224194e-11 0 
  1.6182e-02 1.202576e+09 1.145367e-10 0 
  1.6597e-02 1.667689e+09 1.509915e-10 0 
  1.6984e-02 2.265375e+09 1.958649e-10 0 
  1.7300e-02 2.845241e+09 2.370955e-10 0 
  1.7703e-02 3.802842e+09 3.026293e-10 0 
  1.7990e-02 4.678513e+09 3.605305e-10 0 
  1.8199e-02 5.371901e+09 4.045101e-10 0 
  1.8580e-02 6.984506e+09 5.045924e-10 0 
  1.9100e-02 9.597245e+09 6.561095e-10 0 
  1.9411e-02 1.156463e+10 7.654774e-10 0 
  1.9817e-02 1.465951e+10 9.309794e-10 0 
  2.0185e-02 1.837024e+10 1.124485e-09 0 
  2.0513e-02 2.173317e+10 1.288134e-09 0 
  2.0991e-02 2.793382e+10 1.581104e-09 0 
  2.1579e-02 3.846902e+10 2.060369e-09 0 
  2.1981e-02 4.678477e+10 2.414938e-09 0 
  2.2286e-02 5.396658e+10 2.709924e-09 0 
  2.2701e-02 6.518043e+10 3.154450e-09 0 
  2.3016e-02 2.153306e+11 1.013777e-08 0 
  2.3390e-02 3.251696e+11 1.482334e-08 0 
  2.3990e-02 4.530383e+11 1.963229e-08 0 
  2.4606e-02 5.359284e+11 2.207604e-08 0 
  2.5179e-02 6.548103e+11 2.575936e-08 0 
  2.5706e-02 6.639418e+11 2.505864e-08 0 
  2.6004e-02 8.056549e+11 2.971428e-08 0 
  2.6426e-02 9.270751e+11 3.310919e-08 0 
  2.6918e-02 1.052223e+12 3.621752e-08 0 
  2.7418e-02 1.191559e+12 3.953125e-08 0 
  2.7928e-02 1.333885e+12 4.265160e-08 0 
  2.8382e-02 1.503562e+12 4.655130e-08 0 
  2.8976e-02 1.679236e+12 4.988056e-08 0 
  2.9583e-02 1.919139e+12 5.469134e-08 0 
  3.0133e-02 2.037669e+12 5.596871e-08 0 
  3.0835e-02 2.399458e+12 6.293927e-08 0 
  3.1772e-02 3.006929e+12 7.429001e-08 0 
  3.2812e-02 3.631764e+12 8.412957e-08 0 
  3.3809e-02 4.336173e+12 9.461029e-08 0 
  3.4837e-02 5.165553e+12 1.061529e-07 0 
  3.5730e-02 6.139425e+12 1.199384e-07 0 
  3.6563e-02 7.364205e+12 1.373848e-07 0 
  3.7501e-02 8.592601e+12 1.523826e-07 0 
  3.8463e-02 1.016541e+13 1.713700e-07 0 
  3.9540e-02 1.279742e+13 2.041482e-07 0 
  4.0461e-02 1.563588e+13 2.382021e-07 0 
  4.1404e-02 1.897253e+13 2.760178e-07 0 
  4.2173e-02 2.208559e+13 3.096965e-07 0 
  4.2957e-02 2.612973e+13 3.531534e-07 0 
  4.4059e-02 3.381545e+13 4.344526e-07 0 
  4.5086e-02 4.237646e+13 5.199215e-07 0 
  4.6030e-02 5.130127e+13 6.038688e-07 0 
  4.6994e-02 6.518177e+13 7.361016e-07 0 
  4.7978e-02 8.262673e+13 8.952261e-07 0 
  4.8982e-02 1.033050e+14 1.073853e-06 0 
    0.050008 1.330834e+14 1.327216e-06 0 
    0.050587 5.599003e+14 5.456690e-06 0 
    0.051173 2.089860e+15 1.990361e-05 0 
    0.052004 2.234142e+15 2.060315e-05 0 
    0.052971 2.461000e+15 2.187417e-05 0 
    0.053956 2.500999e+15 2.142547e-05 0 
    0.054959 3.335217e+15 2.753866e-05 0 
    0.055981 4.198852e+15 3.341533e-05 0 
    0.057021 4.910481e+15 3.766611e-05 0 
    0.057948 5.036294e+15 3.740509e-05 0 
    0.059025 6.181765e+15 4.425241e-05 0 
