# NGC 5953       
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
  1.0004e-02 4.358859e+09 1.086230e-09 0 
  1.0190e-02 6.229474e+09 1.496234e-09 0 
  1.0403e-02 8.154237e+09 1.879155e-09 0 
  1.0597e-02 1.097504e+10 2.437454e-09 0 
  1.0794e-02 1.487237e+10 3.183552e-09 0 
  1.0994e-02 2.428743e+10 5.011487e-09 0 
  1.1407e-02 4.049851e+10 7.762340e-09 0 
  1.1808e-02 6.315409e+10 1.129653e-08 0 
  1.2111e-02 2.210052e+11 3.757845e-08 0 
  1.2507e-02 3.321907e+11 5.296361e-08 0 
  1.2710e-02 3.994044e+11 6.166209e-08 0 
  1.2799e-02 4.399122e+11 6.697464e-08 0 
  1.3097e-02 5.681042e+11 8.260014e-08 0 
  1.3187e-02 6.782756e+11 9.727712e-08 0 
  1.3402e-02 7.969361e+11 1.106575e-07 0 
  1.3714e-02 1.115392e+12 1.479094e-07 0 
  1.4001e-02 1.400936e+12 1.782365e-07 0 
  1.4294e-02 3.194474e+12 3.899314e-07 0 
  1.4695e-02 7.284411e+12 8.413017e-07 0 
  1.5106e-02 9.448718e+12 1.032691e-06 0 
  1.5494e-02 1.225874e+13 1.273548e-06 0 
  1.5891e-02 1.586435e+13 1.566810e-06 0 
  1.6187e-02 1.907253e+13 1.815399e-06 0 
  1.6602e-02 2.440032e+13 2.207858e-06 0 
  1.6989e-02 3.043709e+13 2.630050e-06 0 
  1.7305e-02 3.609145e+13 3.005783e-06 0 
  1.7708e-02 4.450531e+13 3.539722e-06 0 
  1.7995e-02 5.180626e+13 3.990019e-06 0 
  1.8204e-02 5.733203e+13 4.314795e-06 0 
  1.8585e-02 6.956744e+13 5.023164e-06 0 
  1.9106e-02 8.798457e+13 6.011231e-06 0 
  1.9416e-02 1.012469e+14 6.698209e-06 0 
  1.9823e-02 1.206203e+14 7.655582e-06 0 
  2.0191e-02 1.430269e+14 8.749810e-06 0 
  2.0519e-02 1.623344e+14 9.616004e-06 0 
  2.0997e-02 1.907249e+14 1.078920e-05 0 
  2.1586e-02 2.491078e+14 1.333335e-05 0 
  2.1987e-02 2.900098e+14 1.496157e-05 0 
  2.2293e-02 3.209306e+14 1.610537e-05 0 
  2.2707e-02 3.727414e+14 1.802954e-05 0 
  2.3023e-02 6.115142e+14 2.877261e-05 0 
  2.3397e-02 1.062621e+15 4.841219e-05 0 
  2.3997e-02 1.497656e+15 6.486263e-05 0 
  2.4613e-02 1.638299e+15 6.744669e-05 0 
  2.5186e-02 1.956104e+15 7.690774e-05 0 
  2.5714e-02 1.838220e+15 6.933532e-05 0 
  2.6011e-02 2.251176e+15 8.298352e-05 0 
  2.6373e-02 2.537467e+15 9.098665e-05 0 
  2.6925e-02 2.801601e+15 9.638098e-05 0 
  2.7426e-02 3.064845e+15 1.016202e-04 0 
  2.7872e-02 3.321951e+15 1.066482e-04 0 
  2.8390e-02 3.634174e+15 1.124531e-04 0 
  2.8984e-02 3.849397e+15 1.142806e-04 0 
  2.9591e-02 4.309276e+15 1.227387e-04 0 
  3.0072e-02 4.543704e+15 1.253089e-04 0 
  3.0772e-02 5.121650e+15 1.348947e-04 0 
  3.1781e-02 6.017401e+15 1.485834e-04 0 
  3.2822e-02 6.892814e+15 1.595743e-04 0 
  3.3819e-02 7.752009e+15 1.690399e-04 0 
  3.4767e-02 8.638206e+15 1.782319e-04 0 
  3.5741e-02 9.602809e+15 1.874828e-04 0 
  3.6573e-02 1.065129e+16 1.985992e-04 0 
  3.7511e-02 1.162542e+16 2.060573e-04 0 
  3.8474e-02 1.234282e+16 2.079582e-04 0 
  3.9460e-02 1.394417e+16 2.233443e-04 0 
  4.0473e-02 1.532527e+16 2.333318e-04 0 
  4.1415e-02 1.645886e+16 2.393211e-04 0 
  4.2185e-02 1.735435e+16 2.432141e-04 0 
  4.2970e-02 1.829802e+16 2.471552e-04 0 
  4.4072e-02 1.992565e+16 2.558488e-04 0 
  4.5099e-02 2.125219e+16 2.605952e-04 0 
  4.6043e-02 2.240871e+16 2.636248e-04 0 
  4.7007e-02 2.379072e+16 2.685214e-04 0 
  4.7991e-02 2.537461e+16 2.747744e-04 0 
  4.8996e-02 2.644786e+16 2.747678e-04 0 
    0.050022 2.834018e+16 2.824730e-04 0 
    0.050601 2.920077e+16 2.844281e-04 0 
    0.051187 3.337408e+16 3.176774e-04 0 
    0.052019 3.478570e+16 3.206072e-04 0 
    0.052986 3.625713e+16 3.220829e-04 0 
    0.053971 3.693136e+16 3.162065e-04 0 
    0.054975 4.003121e+16 3.303427e-04 0 
    0.055997 4.399526e+16 3.499233e-04 0 
    0.057038 4.746927e+16 3.638986e-04 0 
    0.057965 4.857527e+16 3.605620e-04 0 
    0.059042 5.289262e+16 3.784160e-04 0 
    0.060002 5.437572e+16 3.766778e-04 0 
    0.060977 5.500464e+16 3.689467e-04 0 
    0.061967 6.417912e+16 4.168399e-04 0 
