# CGCG 436-030   
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
  1.0201e-02 7.231712e+04 1.733213e-14 0 
  1.0391e-02 1.174527e+05 2.712969e-14 0 
  1.0608e-02 1.947901e+05 4.317142e-14 0 
  1.0805e-02 3.259842e+05 6.963754e-14 0 
  1.1006e-02 6.163714e+05 1.269054e-13 0 
  1.1393e-02 1.459501e+06 2.804301e-13 0 
  1.1794e-02 3.151644e+06 5.650819e-13 0 
  1.2096e-02 1.794783e+07 3.059319e-12 0 
  1.2492e-02 3.469830e+07 5.545501e-12 0 
  1.2695e-02 4.623884e+07 7.155468e-12 0 
  1.2813e-02 5.442459e+07 8.267800e-12 0 
  1.3111e-02 8.115365e+07 1.177424e-11 0 
  1.3202e-02 1.061952e+08 1.519574e-11 0 
  1.3386e-02 1.357837e+08 1.889916e-11 0 
  1.3698e-02 2.302806e+08 3.060833e-11 0 
  1.3984e-02 3.279332e+08 4.182338e-11 0 
  1.4310e-02 1.178270e+09 1.435033e-10 0 
  1.4711e-02 3.754816e+09 4.327138e-10 0 
  1.5088e-02 5.609748e+09 6.145772e-10 0 
  1.5511e-02 8.360360e+09 8.666462e-10 0 
  1.5909e-02 1.234592e+10 1.216562e-09 0 
  1.6205e-02 1.621890e+10 1.540352e-09 0 
  1.6582e-02 2.335331e+10 2.118219e-09 0 
  1.7008e-02 3.278270e+10 2.826407e-09 0 
  1.7284e-02 4.208935e+10 3.513825e-09 0 
  1.7687e-02 5.774097e+10 4.603331e-09 0 
  1.8015e-02 7.276262e+10 5.591602e-09 0 
  1.8182e-02 8.406604e+10 6.342109e-09 0 
  1.8606e-02 1.126968e+11 8.118992e-09 0 
  1.9083e-02 1.596168e+11 1.093155e-08 0 
  1.9393e-02 1.970391e+11 1.306649e-08 0 
  1.9799e-02 2.551644e+11 1.623417e-08 0 
  2.0214e-02 3.304728e+11 2.017101e-08 0 
  2.0495e-02 3.977895e+11 2.361859e-08 0 
  2.1021e-02 5.125276e+11 2.892724e-08 0 
  2.1610e-02 7.528301e+11 4.020535e-08 0 
  2.2011e-02 9.419455e+11 4.848894e-08 0 
  2.2317e-02 1.095127e+12 5.483897e-08 0 
  2.2680e-02 1.354658e+12 6.568106e-08 0 
  2.2996e-02 2.149355e+12 1.013678e-07 0 
  2.3423e-02 3.737340e+12 1.698924e-07 0 
  2.4024e-02 5.881731e+12 2.541622e-07 0 
