# NGC 4536  
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
  1.0009e-02 3.804959e+09 9.472510e-10 0 
  1.0195e-02 5.813256e+09 1.394895e-09 0 
  1.0409e-02 8.116193e+09 1.868232e-09 0 
  1.0602e-02 1.146532e+10 2.543941e-09 0 
  1.0799e-02 1.645725e+10 3.519545e-09 0 
  1.1000e-02 2.632411e+10 5.425812e-09 0 
  1.1413e-02 4.757835e+10 9.109746e-09 0 
  1.1787e-02 7.950637e+10 1.427223e-08 0 
  1.2089e-02 3.422815e+11 5.841160e-08 0 
  1.2514e-02 5.252479e+11 8.365048e-08 0 
  1.2688e-02 6.242370e+11 9.670738e-08 0 
  1.2805e-02 6.955768e+11 1.057992e-07 0 
  1.3104e-02 8.879920e+11 1.289727e-07 0 
  1.3194e-02 1.099978e+12 1.575896e-07 0 
  1.3409e-02 1.283520e+12 1.780353e-07 0 
  1.3690e-02 1.850797e+12 2.462908e-07 0 
  1.4008e-02 2.303533e+12 2.927781e-07 0 
  1.4302e-02 7.453899e+12 9.088378e-07 0 
  1.4702e-02 2.282336e+13 2.633438e-06 0 
  1.5114e-02 2.840174e+13 3.100863e-06 0 
  1.5502e-02 3.551367e+13 3.685671e-06 0 
  1.5900e-02 4.430071e+13 4.370316e-06 0 
  1.6195e-02 5.180578e+13 4.926209e-06 0 
  1.6611e-02 6.462168e+13 5.840946e-06 0 
  1.6998e-02 7.804928e+13 6.737049e-06 0 
  1.7314e-02 9.044377e+13 7.524546e-06 0 
  1.7717e-02 1.082392e+14 8.600042e-06 0 
  1.8005e-02 1.231283e+14 9.472578e-06 0 
  1.8213e-02 1.347011e+14 1.012755e-05 0 
  1.8595e-02 1.586298e+14 1.144166e-05 0 
  1.9116e-02 1.947073e+14 1.328877e-05 0 
  1.9382e-02 2.199678e+14 1.460354e-05 0 
  1.9787e-02 2.549116e+14 1.623776e-05 0 
  2.0202e-02 2.967542e+14 1.813445e-05 0 
  2.0483e-02 3.306493e+14 1.965517e-05 0 
  2.1008e-02 3.761601e+14 2.125689e-05 0 
  2.1597e-02 4.801502e+14 2.567359e-05 0 
  2.1998e-02 5.487511e+14 2.828170e-05 0 
  2.2304e-02 5.962000e+14 2.988980e-05 0 
  2.2719e-02 6.798093e+14 3.284771e-05 0 
  2.2982e-02 1.105080e+15 5.218127e-05 0 
  2.3409e-02 2.029355e+15 9.236102e-05 0 
  2.4010e-02 2.782224e+15 1.203661e-04 0 
  2.4626e-02 2.940170e+15 1.209153e-04 0 
  2.5199e-02 3.454376e+15 1.356749e-04 0 
  2.5727e-02 3.194285e+15 1.203627e-04 0 
  2.6025e-02 3.849334e+15 1.417426e-04 0 
  2.6387e-02 4.279310e+15 1.532816e-04 0 
  2.6877e-02 4.617335e+15 1.594139e-04 0 
  2.7377e-02 4.958708e+15 1.650036e-04 0 
  2.7886e-02 5.337894e+15 1.711961e-04 0 
  2.8405e-02 5.732978e+15 1.772096e-04 0 
  2.8999e-02 5.920657e+15 1.755902e-04 0 
  2.9607e-02 6.521921e+15 1.855595e-04 0 
  3.0088e-02 6.892458e+15 1.898820e-04 0 
  3.0789e-02 7.592261e+15 1.997452e-04 0 
