# UGC 05101      
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
  1.0005e-02 1.494187e-03 3.722778e-22 0 
  1.0191e-02 3.557246e-03 8.542338e-22 0 
  1.0405e-02 7.527177e-03 1.733981e-21 0 
  1.0598e-02 1.596781e-02 3.545635e-21 0 
  1.0795e-02 3.411005e-02 7.300179e-21 0 
  1.0996e-02 8.157054e-02 1.682520e-20 0 
  1.1409e-02 3.039056e-01 5.822909e-20 0 
  1.1810e-02 1.004380e+00 1.795953e-19 0 
  1.2112e-02 7.696956e+00 1.308530e-18 0 
  1.2509e-02 2.185663e+01 3.483650e-18 0 
  1.2713e-02 3.492781e+01 5.389789e-18 0 
  1.2801e-02 4.487581e+01 6.830004e-18 0 
  1.3099e-02 8.697105e+01 1.264139e-17 0 
  1.3190e-02 1.242349e+02 1.780945e-17 0 
  1.3404e-02 1.882939e+02 2.613749e-17 0 
  1.3685e-02 4.048107e+02 5.390869e-17 0 
  1.4003e-02 7.339354e+02 9.334953e-17 0 
  1.4297e-02 3.273575e+03 3.994192e-16 0 
  1.4697e-02 1.406995e+04 1.624545e-15 0 
  1.5109e-02 2.782804e+04 3.040239e-15 0 
  1.5496e-02 5.378777e+04 5.586512e-15 0 
  1.5894e-02 1.023137e+05 1.010098e-14 0 
  1.6189e-02 1.615632e+05 1.537442e-14 0 
  1.6605e-02 2.954543e+05 2.672446e-14 0 
  1.6992e-02 5.161097e+05 4.458096e-14 0 
  1.7307e-02 7.836868e+05 6.525223e-14 0 
  1.7711e-02 1.325355e+06 1.053762e-13 0 
  1.7998e-02 1.935331e+06 1.490058e-13 0 
  1.8207e-02 2.479219e+06 1.865239e-13 0 
  1.8588e-02 4.014155e+06 2.897512e-13 0 
  1.9109e-02 7.186760e+06 4.908555e-13 0 
  1.9419e-02 1.013782e+07 6.704822e-13 0 
  1.9780e-02 1.553148e+07 9.900488e-13 0 
  2.0194e-02 2.373366e+07 1.451498e-12 0 
  2.0523e-02 3.233736e+07 1.914782e-12 0 
  2.1001e-02 5.055402e+07 2.858724e-12 0 
  2.1589e-02 9.280834e+07 4.966134e-12 0 
  2.1990e-02 1.342110e+08 6.922039e-12 0 
  2.2296e-02 1.730475e+08 8.681761e-12 0 
  2.2711e-02 2.462318e+08 1.190606e-11 0 
  2.2974e-02 4.313202e+08 2.038088e-11 0 
  2.3401e-02 8.490543e+08 3.866902e-11 0 
  2.4001e-02 1.620808e+09 7.017289e-11 0 
  2.4617e-02 2.293507e+09 9.439007e-11 0 
  2.5190e-02 3.625228e+09 1.424871e-10 0 
  2.5718e-02 4.200066e+09 1.583719e-10 0 
  2.6015e-02 5.856947e+09 2.158341e-10 0 
  2.6377e-02 7.814986e+09 2.801392e-10 0 
  2.6930e-02 1.051487e+10 3.615995e-10 0 
  2.7430e-02 1.386077e+10 4.594437e-10 0 
  2.7876e-02 1.806553e+10 5.798107e-10 0 
  2.8394e-02 2.375822e+10 7.349488e-10 0 
  2.8989e-02 3.087372e+10 9.162603e-10 0 
