# NGC 5033  
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
  1.0203e-02 1.186976e+11 2.843693e-08 0 
  1.0393e-02 1.597391e+11 3.688297e-08 0 
  1.0610e-02 2.204929e+11 4.884951e-08 0 
  1.0808e-02 3.078982e+11 6.573745e-08 0 
  1.1009e-02 4.835529e+11 9.950496e-08 0 
  1.1396e-02 8.211954e+11 1.577023e-07 0 
  1.1796e-02 1.307351e+12 2.343253e-07 0 
  1.2099e-02 5.629127e+12 9.590440e-07 0 
  1.2495e-02 8.211127e+12 1.311676e-06 0 
  1.2698e-02 9.581453e+12 1.482031e-06 0 
  1.2786e-02 1.050531e+13 1.602640e-06 0 
  1.3114e-02 1.301416e+13 1.887306e-06 0 
  1.3205e-02 1.597335e+13 2.284628e-06 0 
  1.3389e-02 1.813312e+13 2.522741e-06 0 
  1.3700e-02 2.555008e+13 3.395061e-06 0 
  1.3987e-02 3.071999e+13 3.916232e-06 0 
  1.4313e-02 9.493748e+13 1.155774e-05 0 
  1.4714e-02 2.706623e+14 3.117903e-05 0 
  1.5092e-02 3.261742e+14 3.571515e-05 0 
  1.5514e-02 3.985257e+14 4.129573e-05 0 
  1.5912e-02 4.868939e+14 4.796023e-05 0 
  1.6208e-02 5.577098e+14 5.294755e-05 0 
  1.6586e-02 6.767555e+14 6.135429e-05 0 
  1.7011e-02 8.006330e+14 6.900336e-05 0 
  1.7288e-02 9.087157e+14 7.582893e-05 0 
  1.7690e-02 1.065215e+15 8.489421e-05 0 
  1.8019e-02 1.197977e+15 9.202029e-05 0 
  1.8186e-02 1.286573e+15 9.701897e-05 0 
  1.8609e-02 1.494302e+15 1.076190e-04 0 
  1.9087e-02 1.776045e+15 1.215836e-04 0 
  1.9397e-02 1.988156e+15 1.317886e-04 0 
  1.9803e-02 2.261692e+15 1.438361e-04 0 
  2.0218e-02 2.584862e+15 1.577094e-04 0 
  2.0499e-02 2.840761e+15 1.686032e-04 0 
  2.0977e-02 3.143697e+15 1.781765e-04 0 
  2.1614e-02 3.930341e+15 2.098246e-04 0 
  2.2016e-02 4.420267e+15 2.274406e-04 0 
  2.2322e-02 4.746965e+15 2.375999e-04 0 
  2.2685e-02 5.314014e+15 2.575382e-04 0 
  2.3000e-02 8.638187e+15 4.072521e-04 0 
  2.3374e-02 1.529040e+16 6.979901e-04 0 
  2.3974e-02 2.135229e+16 9.265309e-04 0 
  2.4589e-02 2.199998e+16 9.074800e-04 0 
  2.5219e-02 2.578869e+16 1.011277e-03 0 
  2.5688e-02 2.287819e+16 8.646841e-04 0 
  2.5986e-02 2.801841e+16 1.034811e-03 0 
  2.6408e-02 3.121976e+16 1.116491e-03 0 
  2.6899e-02 3.329809e+16 1.147740e-03 0 
  2.7399e-02 3.535334e+16 1.174512e-03 0 
  2.7908e-02 3.753505e+16 1.201921e-03 0 
  2.8427e-02 3.994141e+16 1.232701e-03 0 
  2.9022e-02 4.077818e+16 1.207451e-03 0 
  2.9630e-02 4.420158e+16 1.255657e-03 0 
  3.0112e-02 4.586157e+16 1.261439e-03 0 
  3.0813e-02 5.016883e+16 1.317839e-03 0 
  3.1822e-02 5.680957e+16 1.399146e-03 0 
  3.2789e-02 6.229092e+16 1.444990e-03 0 
  3.3786e-02 6.736327e+16 1.471791e-03 0 
  3.4812e-02 7.268257e+16 1.495784e-03 0 
  3.5705e-02 7.788233e+16 1.523622e-03 0 
  3.6621e-02 8.441580e+16 1.569856e-03 0 
  3.7474e-02 8.900942e+16 1.580783e-03 0 
  3.8524e-02 9.171469e+16 1.541248e-03 0 
  3.9512e-02 1.014934e+17 1.621349e-03 0 
  4.0526e-02 1.097547e+17 1.666680e-03 0 
  4.1375e-02 1.143989e+17 1.666642e-03 0 
  4.2241e-02 1.178756e+17 1.647600e-03 0 
  4.3026e-02 1.217405e+17 1.640097e-03 0 
  4.4130e-02 1.301468e+17 1.666718e-03 0 
  4.5054e-02 1.347214e+17 1.655261e-03 0 
  4.5997e-02 1.381766e+17 1.628815e-03 0 
  4.6961e-02 1.440240e+17 1.628758e-03 0 
  4.8055e-02 1.525576e+17 1.647605e-03 0 
  4.8948e-02 1.529107e+17 1.591712e-03 0 
  4.9973e-02 1.638451e+17 1.636285e-03 0 
    0.050552 1.619678e+17 1.580697e-03 0 
    0.051255 1.792356e+17 1.701564e-03 0 
    0.051968 1.825672e+17 1.685960e-03 0 
    0.053056 1.859656e+17 1.647632e-03 0 
    0.054042 1.842606e+17 1.573497e-03 0 
    0.055047 1.885545e+17 1.551909e-03 0 
    0.055942 2.025057e+17 1.613830e-03 0 
    0.056982 2.164872e+17 1.662851e-03 0 
    0.058041 2.194953e+17 1.624994e-03 0 
    0.058984 2.277356e+17 1.632521e-03 0 
    0.059942 2.215266e+17 1.537659e-03 0 
    0.061057 2.034363e+17 1.360987e-03 0 
    0.062049 2.468488e+17 1.599035e-03 0 
    0.063057 2.485591e+17 1.559048e-03 0 
    0.063934 2.602733e+17 1.588043e-03 0 
    0.064973 2.638969e+17 1.559068e-03 0 
    0.065726 2.614718e+17 1.509548e-03 0 
    0.066487 2.769719e+17 1.562639e-03 0 
    0.067567 2.873607e+17 1.569837e-03 0 
    0.068507 2.763335e+17 1.468453e-03 0 
    0.069460 3.009088e+17 1.555471e-03 0 
    0.070426 2.847304e+17 1.431740e-03 0 
    0.071571 3.187335e+17 1.551851e-03 0 
    0.072566 3.261601e+17 1.544760e-03 0 
    0.073576 3.345239e+17 1.541172e-03 0 
