# Mrk 0331       
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
  1.0001e-02 1.961026e+00 4.889820e-19 0 
  1.0210e-02 3.692782e+00 8.834840e-19 0 
  1.0400e-02 6.270648e+00 1.445913e-18 0 
  1.0594e-02 1.094347e+01 2.431820e-18 0 
  1.0791e-02 1.901467e+01 4.072507e-18 0 
  1.0991e-02 4.130197e+01 8.526932e-18 0 
  1.1404e-02 1.111125e+02 2.130810e-17 0 
  1.1804e-02 2.714158e+02 4.858176e-17 0 
  1.2107e-02 1.181588e+03 2.010433e-16 0 
  1.2504e-02 2.743290e+03 4.375929e-16 0 
  1.2707e-02 4.103725e+03 6.338531e-16 0 
  1.2795e-02 5.013531e+03 7.637648e-16 0 
  1.3093e-02 8.850640e+03 1.287635e-15 0 
  1.3214e-02 1.142791e+04 1.632281e-15 0 
  1.3398e-02 1.636302e+04 2.273422e-15 0 
  1.3710e-02 2.962923e+04 3.931351e-15 0 
  1.3997e-02 4.949658e+04 6.300887e-15 0 
  1.4290e-02 1.125761e+05 1.374923e-14 0 
  1.4691e-02 2.668117e+05 3.083178e-14 0 
  1.5102e-02 4.921006e+05 5.381228e-14 0 
  1.5490e-02 8.908921e+05 9.260165e-14 0 
  1.5887e-02 1.576412e+06 1.557695e-13 0 
  1.6183e-02 2.379774e+06 2.266282e-13 0 
  1.6598e-02 4.057801e+06 3.673463e-13 0 
  1.6984e-02 6.747145e+06 5.833599e-13 0 
  1.7300e-02 9.794301e+06 8.161645e-13 0 
  1.7703e-02 1.576794e+07 1.254809e-12 0 
