# UGCA 208       
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
  1.0200e-02 4.916911e+12 1.178660e-06 0 
  1.0390e-02 5.631627e+12 1.301066e-06 0 
  1.0607e-02 6.677970e+12 1.480321e-06 0 
  1.0805e-02 8.028481e+12 1.715064e-06 0 
  1.1006e-02 1.152473e+13 2.372839e-06 0 
  1.1392e-02 1.519286e+13 2.919686e-06 0 
  1.1793e-02 1.904002e+13 3.414406e-06 0 
  1.2095e-02 5.993306e+13 1.021765e-05 0 
  1.2491e-02 7.322218e+13 1.170428e-05 0 
  1.2694e-02 7.936189e+13 1.228320e-05 0 
  1.2812e-02 8.387330e+13 1.274343e-05 0 
  1.3110e-02 9.347012e+13 1.356325e-05 0 
  1.3201e-02 1.073133e+14 1.535806e-05 0 
  1.3385e-02 1.142020e+14 1.589767e-05 0 
  1.3697e-02 1.411403e+14 1.876276e-05 0 
  1.4016e-02 1.561912e+14 1.982918e-05 0 
  1.4309e-02 3.377895e+14 4.114567e-05 0 
  1.4710e-02 6.912615e+14 7.967342e-05 0 
  1.5087e-02 7.615106e+14 8.343853e-05 0 
  1.5510e-02 8.504966e+14 8.817499e-05 0 
  1.5908e-02 9.498417e+14 9.360876e-05 0 
  1.6204e-02 1.024858e+15 9.734549e-05 0 
  1.6581e-02 1.141880e+15 1.035847e-04 0 
  1.7006e-02 1.257904e+15 1.084775e-04 0 
  1.7283e-02 1.347850e+15 1.125382e-04 0 
  1.7685e-02 1.474579e+15 1.175856e-04 0 
  1.8014e-02 1.579932e+15 1.214268e-04 0 
  1.8181e-02 1.646861e+15 1.242561e-04 0 
  1.8604e-02 1.793295e+15 1.292217e-04 0 
  1.9081e-02 1.979969e+15 1.356290e-04 0 
  1.9391e-02 2.111685e+15 1.400636e-04 0 
  1.9798e-02 2.278536e+15 1.449805e-04 0 
  2.0212e-02 2.464128e+15 1.504323e-04 0 
  2.0493e-02 2.597997e+15 1.542851e-04 0 
  2.1019e-02 2.739305e+15 1.546368e-04 0 
  2.1608e-02 3.145205e+15 1.680027e-04 0 
  2.2010e-02 3.377841e+15 1.738984e-04 0 
  2.2316e-02 3.512855e+15 1.759236e-04 0 
  2.2678e-02 3.755136e+15 1.821011e-04 0 
  2.2994e-02 5.776530e+15 2.724799e-04 0 
  2.3421e-02 9.831792e+15 4.470110e-04 0 
  2.4022e-02 1.243540e+16 5.374496e-04 0 
  2.4582e-02 1.223589e+16 5.050071e-04 0 
  2.5212e-02 1.329341e+16 5.215768e-04 0 
  2.5681e-02 1.144611e+16 4.328430e-04 0 
  2.5978e-02 1.338633e+16 4.947054e-04 0 
  2.6400e-02 1.427735e+16 5.109002e-04 0 
  2.6891e-02 1.457675e+16 5.027397e-04 0 
  2.7391e-02 1.484696e+16 4.935352e-04 0 
  2.7900e-02 1.512300e+16 4.845360e-04 0 
  2.8419e-02 1.544009e+16 4.767916e-04 0 
  2.9014e-02 1.508839e+16 4.470169e-04 0 
  2.9622e-02 1.572701e+16 4.470064e-04 0 
  3.0103e-02 1.565471e+16 4.308458e-04 0 
  3.0804e-02 1.627935e+16 4.278774e-04 0 
  3.1814e-02 1.720490e+16 4.239474e-04 0 
  3.2780e-02 1.768682e+16 4.105144e-04 0 
  3.3776e-02 1.809915e+16 3.956746e-04 0 
  3.4803e-02 1.847838e+16 3.804757e-04 0 
  3.5695e-02 1.908275e+16 3.735276e-04 0 
  3.6611e-02 2.007466e+16 3.735265e-04 0 
  3.7464e-02 2.058919e+16 3.658536e-04 0 
  3.8513e-02 2.054269e+16 3.454132e-04 0 
  3.9501e-02 2.267984e+16 3.625102e-04 0 
  4.0515e-02 2.475377e+16 3.761024e-04 0 
  4.1363e-02 2.598049e+16 3.787213e-04 0 
  4.2229e-02 2.689322e+16 3.761124e-04 0 
  4.3014e-02 2.796654e+16 3.769776e-04 0 
  4.4118e-02 3.181626e+16 4.076748e-04 0 
  4.5145e-02 3.488550e+16 4.268960e-04 0 
  4.5984e-02 3.602807e+16 4.249365e-04 0 
  4.6947e-02 3.968609e+16 4.490752e-04 0 
  4.8041e-02 4.620114e+16 4.992581e-04 0 
  4.9047e-02 4.738449e+16 4.912559e-04 0 
  4.9959e-02 5.802821e+16 5.798400e-04 0 
    0.050654 5.870105e+16 5.705777e-04 0 
    0.051240 8.823691e+16 8.381629e-04 0 
    0.051953 9.325099e+16 8.616454e-04 0 
    0.053041 9.968757e+16 8.837188e-04 0 
    0.054027 9.786921e+16 8.362204e-04 0 
    0.055032 1.100673e+17 9.064092e-04 0 
    0.056055 1.471182e+17 1.167708e-03 0 
    0.056965 1.756555e+17 1.350025e-03 0 
    0.058025 1.895211e+17 1.403860e-03 0 
    0.058967 2.155970e+17 1.546398e-03 0 
    0.060064 2.126454e+17 1.470022e-03 0 
    0.061040 2.262762e+17 1.514629e-03 0 
    0.062031 3.010546e+17 1.951300e-03 0 
    0.063039 3.167028e+17 1.987603e-03 0 
    0.064064 3.686729e+17 2.240317e-03 0 
