# NGC 3379
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
  1.0206e-02 6.049622e+10 1.448484e-08 0 
  1.0396e-02 8.122606e+10 1.874387e-08 0 
  1.0589e-02 1.111026e+11 2.471215e-08 0 
  1.0811e-02 1.551305e+11 3.310259e-08 0 
  1.1012e-02 2.413949e+11 4.964690e-08 0 
  1.1399e-02 4.090041e+11 7.850379e-08 0 
  1.1800e-02 6.511430e+11 1.166296e-07 0 
  1.2102e-02 2.671297e+12 4.548879e-07 0 
  1.2499e-02 3.887654e+12 6.206311e-07 0 
  1.2702e-02 4.546837e+12 7.028483e-07 0 
  1.2790e-02 4.996822e+12 7.618144e-07 0 
  1.3088e-02 6.176134e+12 8.992213e-07 0 
  1.3209e-02 7.580311e+12 1.083537e-06 0 
  1.3393e-02 8.644458e+12 1.201928e-06 0 
  1.3705e-02 1.212476e+13 1.609947e-06 0 
  1.3992e-02 1.461193e+13 1.861421e-06 0 
  1.4285e-02 4.546977e+13 5.557234e-06 0 
  1.4685e-02 1.326542e+14 1.534156e-05 0 
  1.5096e-02 1.602251e+14 1.753490e-05 0 
  1.5484e-02 1.939629e+14 2.017664e-05 0 
  1.5917e-02 2.358983e+14 2.322196e-05 0 
  1.6213e-02 2.695746e+14 2.557694e-05 0 
  1.6591e-02 3.256111e+14 2.950194e-05 0 
  1.7017e-02 3.843508e+14 3.310230e-05 0 
  1.7293e-02 4.352201e+14 3.629650e-05 0 
  1.7696e-02 5.078294e+14 4.044493e-05 0 
  1.7984e-02 5.684619e+14 4.383542e-05 0 
  1.8192e-02 6.147800e+14 4.632925e-05 0 
  1.8615e-02 7.123960e+14 5.127337e-05 0 
  1.9093e-02 8.447614e+14 5.779393e-05 0 
  1.9403e-02 9.434843e+14 6.250192e-05 0 
  1.9810e-02 1.073283e+15 6.820901e-05 0 
  2.0178e-02 1.220976e+15 7.479064e-05 0 
  2.0506e-02 1.344992e+15 7.977269e-05 0 
  2.0983e-02 1.491847e+15 8.450564e-05 0 
  2.1621e-02 1.860844e+15 9.927843e-05 0 
  2.2023e-02 2.092735e+15 1.076113e-04 0 
  2.2278e-02 2.237297e+15 1.124262e-04 0 
  2.2692e-02 2.516024e+15 1.218613e-04 0 
  2.3008e-02 4.042977e+15 1.904759e-04 0 
  2.3382e-02 7.340113e+15 3.348389e-04 0 
  2.3981e-02 9.834043e+15 4.264754e-04 0 
  2.4597e-02 1.020247e+16 4.205691e-04 0 
  2.5228e-02 1.179537e+16 4.622131e-04 0 
  2.5697e-02 1.068341e+16 4.034981e-04 0 
  2.5994e-02 1.272702e+16 4.697608e-04 0 
  2.6416e-02 1.405115e+16 5.021971e-04 0 
  2.6908e-02 1.491773e+16 5.138500e-04 0 
  2.7408e-02 1.580230e+16 5.246408e-04 0 
  2.7917e-02 1.673857e+16 5.356452e-04 0 
  2.8371e-02 1.769001e+16 5.481194e-04 0 
  2.9032e-02 1.805960e+16 5.343805e-04 0 
  2.9572e-02 1.953001e+16 5.569774e-04 0 
  3.0121e-02 2.045181e+16 5.621981e-04 0 
  3.0823e-02 2.211638e+16 5.805780e-04 0 
  3.1833e-02 2.481434e+16 6.107228e-04 0 
  3.2800e-02 2.702142e+16 6.264076e-04 0 
  3.3797e-02 2.915417e+16 6.365622e-04 0 
  3.4824e-02 3.124024e+16 6.424711e-04 0 
  3.5717e-02 3.324499e+16 6.499392e-04 0 
  3.6633e-02 3.545753e+16 6.589615e-04 0 
  3.7486e-02 3.730077e+16 6.620276e-04 0 
  3.8537e-02 3.843418e+16 6.454436e-04 0 
  3.9525e-02 4.175624e+16 6.666135e-04 0 
  4.0539e-02 4.422923e+16 6.712120e-04 0 
  4.1388e-02 4.588897e+16 6.681222e-04 0 
  4.2157e-02 4.728396e+16 6.635458e-04 0 
  4.3040e-02 4.905826e+16 6.604867e-04 0 
  4.4144e-02 5.160758e+16 6.604905e-04 0 
  4.5069e-02 5.317664e+16 6.529223e-04 0 
  4.6012e-02 5.491835e+16 6.469515e-04 0 
  4.6976e-02 5.684864e+16 6.424872e-04 0 
  4.7959e-02 5.898090e+16 6.395399e-04 0 
  4.8964e-02 6.021661e+16 6.264104e-04 0 
  4.9989e-02 6.276497e+16 6.264189e-04 0 
    0.050568 6.349069e+16 6.192343e-04 0 
    0.051153 6.725297e+16 6.410113e-04 0 
    0.051985 6.913597e+16 6.380350e-04 0 
    0.052951 7.058403e+16 6.278480e-04 0 
    0.054060 7.156682e+16 6.107396e-04 0 
    0.054938 7.374281e+16 6.093551e-04 0 
    0.055960 7.775251e+16 6.192350e-04 0 
    0.057000 8.141771e+16 6.249793e-04 0 
    0.058060 8.254833e+16 6.107320e-04 0 
    0.059003 8.643884e+16 6.192373e-04 0 
    0.059962 8.703770e+16 6.037424e-04 0 
    0.060936 8.273944e+16 5.557265e-04 0 
    0.062069 9.654203e+16 6.249761e-04 0 
    0.062932 9.879035e+16 6.221110e-04 0 
    0.063955 1.024985e+17 6.249782e-04 0 
    0.064994 1.068364e+17 6.307670e-04 0 
    0.065747 1.088200e+17 6.278460e-04 0 
    0.066508 1.142137e+17 6.439721e-04 0 
    0.067433 1.179530e+17 6.469349e-04 0 
    0.068529 1.179545e+17 6.264150e-04 0 
    0.069482 1.311359e+17 6.774443e-04 0 
    0.070449 1.287407e+17 6.469380e-04 0 
    0.071594 1.451148e+17 7.060816e-04 0 
    0.072590 1.516044e+17 7.175540e-04 0 
    0.073430 1.580208e+17 7.309095e-04 0 
    0.074452 1.677716e+17 7.548528e-04 0 
    0.075487 1.764856e+17 7.724340e-04 0 
    0.076538 1.756764e+17 7.479211e-04 0 
    0.077424 1.980248e+17 8.238815e-04 0 
    0.078501 2.059288e+17 8.334186e-04 0 
    0.079410 2.201479e+17 8.706840e-04 0 
    0.080515 2.348115e+17 9.033628e-04 0 
    0.081447 2.470091e+17 9.286653e-04 0 
    0.082580 2.677376e+17 9.791655e-04 0 
    0.083536 2.397274e+17 8.567749e-04 0 
    0.084503 2.922243e+17 1.020630e-03 0 
    0.085482 3.052919e+17 1.041987e-03 0 
    0.086472 3.309133e+17 1.103722e-03 0 
    0.087473 3.553938e+17 1.158399e-03 0 
    0.088486 3.825760e+17 1.218611e-03 0 
    0.089511 4.080674e+17 1.270210e-03 0 
    0.090547 4.223979e+17 1.284902e-03 0 
    0.091596 5.516922e+17 1.639986e-03 0 
    0.092443 2.580569e+18 7.531194e-03 0 
    0.093514 5.504455e+18 1.569848e-02 0 
    0.094596 1.036858e+19 2.889817e-02 0 
    0.095472 1.478118e+19 4.044394e-02 0 
    0.096577 1.697118e+19 4.537965e-02 0 
    0.097471 3.145704e+18 8.257782e-03 0 
    0.098599 1.474721e+19 3.783218e-02 0 
    0.099512 1.598524e+19 4.025915e-02 0 
    0.100433 2.391742e+19 5.913680e-02 0 
    0.101595 2.380749e+19 5.752617e-02 0 
    0.102536 1.095744e+19 2.599278e-02 0 
    0.103484 1.756784e+19 4.091367e-02 0 
    0.104442 3.378421e+19 7.724312e-02 0 
    0.105408 3.378438e+19 7.583424e-02 0 
    0.106384 2.714667e+19 5.982193e-02 0 
    0.107615 3.316755e+19 7.142730e-02 0 
    0.108611 2.671230e+19 5.647551e-02 0 
    0.109616 3.628428e+19 7.531249e-02 0 
    0.110376 3.529497e+19 7.225368e-02 0 
    0.111397 3.449170e+19 6.932087e-02 0 
    0.112428 3.145706e+19 6.206768e-02 0 
    0.113468 4.099348e+19 7.940802e-02 0 
    0.114518 3.808114e+19 7.242005e-02 0 
    0.115578 4.118281e+19 7.688861e-02 0 
    0.116379 4.302465e+19 7.922541e-02 0 
    0.117456 2.990318e+19 5.405842e-02 0 
    0.118543 4.332238e+19 7.688770e-02 0 
    0.119364 3.081164e+19 5.393423e-02 0 
    0.120469 2.289330e+19 3.934180e-02 0 
    0.121583 1.635723e+19 2.759691e-02 0 
    0.122426 3.226340e+19 5.368578e-02 0 
    0.123559 4.894623e+19 7.995892e-02 0 
    0.124415 5.428907e+19 8.747085e-02 0 
    0.125567 5.293198e+19 8.372661e-02 0 
    0.126437 4.663497e+19 7.275448e-02 0 
    0.127607 6.091326e+19 9.329520e-02 0 
    0.128491 6.467164e+19 9.769333e-02 0 
