# IC 0860        
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
  1.0004e-02 6.614757e+02 1.648401e-16 0 
  1.0190e-02 1.243106e+03 2.985769e-16 0 
  1.0403e-02 2.293689e+03 5.285838e-16 0 
  1.0597e-02 4.125575e+03 9.162523e-16 0 
  1.0794e-02 7.285517e+03 1.559524e-15 0 
  1.0995e-02 1.274882e+04 2.630122e-15 0 
  1.1407e-02 3.635243e+04 6.967660e-15 0 
  1.1808e-02 9.627305e+04 1.722061e-14 0 
  1.2111e-02 1.983815e+05 3.373165e-14 0 
  1.2508e-02 4.758514e+05 7.585636e-14 0 
  1.2711e-02 7.236117e+05 1.116973e-13 0 
  1.2799e-02 8.881786e+05 1.352212e-13 0 
  1.3097e-02 1.608686e+06 2.338967e-13 0 
  1.3188e-02 1.956501e+06 2.805554e-13 0 
  1.3402e-02 2.860918e+06 3.972488e-13 0 
  1.3714e-02 4.960493e+06 6.577987e-13 0 
  1.4002e-02 8.384806e+06 1.066619e-12 0 
  1.4295e-02 1.401110e+07 1.710017e-12 0 
  1.4695e-02 2.688295e+07 3.104804e-12 0 
  1.5107e-02 4.971776e+07 5.433147e-12 0 
  1.5495e-02 8.882354e+07 9.226594e-12 0 
  1.5892e-02 1.543376e+08 1.524092e-11 0 
  1.6187e-02 2.298739e+08 2.188031e-11 0 
  1.6603e-02 3.841489e+08 3.475545e-11 0 
  1.6989e-02 6.258746e+08 5.408142e-11 0 
  1.7305e-02 8.901827e+08 7.413655e-11 0 
  1.7708e-02 1.401190e+09 1.114434e-10 0 
  1.7996e-02 1.938624e+09 1.492925e-10 0 
  1.8204e-02 2.401647e+09 1.807473e-10 0 
  1.8586e-02 3.618147e+09 2.612226e-10 0 
  1.9106e-02 5.922772e+09 4.046523e-10 0 
  1.9417e-02 7.879617e+09 5.212395e-10 0 
  1.9778e-02 1.131108e+10 7.211667e-10 0 
  2.0192e-02 1.612408e+10 9.863083e-10 0 
  2.0520e-02 2.086861e+10 1.236048e-09 0 
  2.0998e-02 3.136712e+10 1.774252e-09 0 
  2.1586e-02 5.017471e+10 2.685573e-09 0 
  2.1988e-02 6.768733e+10 3.491663e-09 0 
  2.2294e-02 8.403742e+10 4.216899e-09 0 
  2.2708e-02 1.115532e+11 5.395363e-09 0 
  2.3024e-02 1.102836e+12 5.188549e-08 0 
  2.3398e-02 1.381922e+12 6.295389e-08 0 
  2.3998e-02 1.898835e+12 8.223061e-08 0 
  2.4614e-02 2.555667e+12 1.052050e-07 0 
  2.5187e-02 3.400039e+12 1.336680e-07 0 
  2.5715e-02 4.106879e+12 1.548943e-07 0 
  2.6012e-02 4.813971e+12 1.774404e-07 0 
  2.6374e-02 5.761109e+12 2.065621e-07 0 
  2.6926e-02 7.087538e+12 2.438081e-07 0 
  2.7427e-02 8.639516e+12 2.864371e-07 0 
