# UGC 09618      
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
  1.0200e-02 1.859943e+08 4.458572e-11 0 
  1.0390e-02 2.802169e+08 6.473806e-11 0 
  1.0607e-02 4.300420e+08 9.532838e-11 0 
  1.0805e-02 6.660668e+08 1.422868e-10 0 
  1.1005e-02 1.149397e+09 2.366935e-10 0 
  1.1392e-02 2.368538e+09 4.551735e-10 0 
  1.1792e-02 4.534090e+09 8.132268e-10 0 
  1.2095e-02 2.170225e+10 3.699895e-09 0 
  1.2491e-02 3.727944e+10 5.958973e-09 0 
  1.2694e-02 4.715062e+10 7.297714e-09 0 
  1.2812e-02 5.400797e+10 8.205792e-09 0 
  1.3110e-02 7.473027e+10 1.084395e-08 0 
  1.3201e-02 9.495029e+10 1.358874e-08 0 
  1.3385e-02 1.157464e+11 1.611265e-08 0 
  1.3696e-02 1.809224e+11 2.405478e-08 0 
  1.4015e-02 2.418343e+11 3.070635e-08 0 
  1.4309e-02 8.307708e+11 1.011950e-07 0 
  1.4710e-02 2.757053e+12 3.177724e-07 0 
  1.5087e-02 3.728356e+12 4.085151e-07 0 
  1.5510e-02 5.086917e+12 5.273847e-07 0 
  1.5908e-02 6.894605e+12 6.794768e-07 0 
  1.6203e-02 8.540247e+12 8.112898e-07 0 
  1.6619e-02 1.146798e+13 1.035556e-06 0 
  1.7006e-02 1.487554e+13 1.282818e-06 0 
  1.7282e-02 1.805059e+13 1.507301e-06 0 
  1.7685e-02 2.309358e+13 1.841525e-06 0 
  1.8014e-02 2.770093e+13 2.128975e-06 0 
  1.8180e-02 3.108004e+13 2.345256e-06 0 
  1.8604e-02 3.912674e+13 2.819405e-06 0 
  1.9081e-02 5.134147e+13 3.516920e-06 0 
  1.9391e-02 6.074409e+13 4.029026e-06 0 
  1.9797e-02 7.438248e+13 4.733347e-06 0 
  2.0212e-02 9.130218e+13 5.573898e-06 0 
  2.0493e-02 1.053182e+14 6.254443e-06 0 
  2.1019e-02 1.274930e+14 7.197117e-06 0 
  2.1608e-02 1.743811e+14 9.314651e-06 0 
  2.2009e-02 2.086850e+14 1.074452e-05 0 
  2.2315e-02 2.341362e+14 1.172658e-05 0 
  2.2678e-02 2.782751e+14 1.349464e-05 0 
  2.2994e-02 4.682438e+14 2.208714e-05 0 
  2.3421e-02 8.718973e+14 3.964157e-05 0 
  2.4022e-02 1.274926e+15 5.510145e-05 0 
  2.4581e-02 1.417422e+15 5.850548e-05 0 
  2.5212e-02 1.772150e+15 6.953162e-05 0 
  2.5681e-02 1.700132e+15 6.429174e-05 0 
  2.5978e-02 2.106091e+15 7.783272e-05 0 
  2.6400e-02 2.434952e+15 8.713225e-05 0 
  2.6891e-02 2.738331e+15 9.444271e-05 0 
  2.7391e-02 3.058381e+15 1.016652e-04 0 
  2.7900e-02 3.415718e+15 1.094385e-04 0 
  2.8419e-02 3.806029e+15 1.175306e-04 0 
  2.9014e-02 4.106800e+15 1.216703e-04 0 
  2.9621e-02 4.715175e+15 1.340278e-04 0 
  3.0103e-02 5.134344e+15 1.413064e-04 0 
  3.0804e-02 5.922271e+15 1.556576e-04 0 
  3.1813e-02 7.219167e+15 1.778993e-04 0 
  3.2780e-02 8.540391e+15 1.982240e-04 0 
  3.3776e-02 9.942346e+15 2.173546e-04 0 
  3.4802e-02 1.146806e+16 2.361446e-04 0 
  3.5695e-02 1.298603e+16 2.541897e-04 0 
  3.6610e-02 1.480743e+16 2.755350e-04 0 
  3.7463e-02 1.646271e+16 2.925450e-04 0 
  3.8513e-02 1.800959e+16 3.028207e-04 0 
  3.9501e-02 2.086883e+16 3.335633e-04 0 
  4.0514e-02 2.357706e+16 3.582414e-04 0 
  4.1362e-02 2.573308e+16 3.751329e-04 0 
  4.2228e-02 2.763820e+16 3.865496e-04 0 
  4.3014e-02 2.968145e+16 4.000938e-04 0 
  4.4117e-02 3.315044e+16 4.247895e-04 0 
