# NGC 3870       
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
  1.0207e-02 6.274621e+12 1.502062e-06 0 
  1.0397e-02 7.154316e+12 1.650625e-06 0 
  1.0590e-02 8.425338e+12 1.873665e-06 0 
  1.0812e-02 1.012882e+13 2.160943e-06 0 
  1.0988e-02 1.460673e+13 3.017255e-06 0 
  1.1400e-02 1.930192e+13 3.704138e-06 0 
  1.1801e-02 2.412951e+13 4.321229e-06 0 
  1.2103e-02 7.389079e+13 1.258058e-05 0 
  1.2500e-02 9.068809e+13 1.447527e-05 0 
  1.2703e-02 9.898815e+13 1.529914e-05 0 
  1.2791e-02 1.041270e+14 1.587270e-05 0 
  1.3089e-02 1.168378e+14 1.700853e-05 0 
  1.3210e-02 1.341379e+14 1.917090e-05 0 
  1.3394e-02 1.437481e+14 1.998379e-05 0 
  1.3706e-02 1.768294e+14 2.347629e-05 0 
  1.3993e-02 1.965949e+14 2.504073e-05 0 
  1.4286e-02 4.023498e+14 4.916759e-05 0 
  1.4686e-02 7.899076e+14 9.134098e-05 0 
  1.5098e-02 8.863454e+14 9.697518e-05 0 
  1.5485e-02 9.967727e+14 1.036741e-04 0 
  1.5882e-02 1.126089e+15 1.113419e-04 0 
  1.6215e-02 1.234701e+15 1.171182e-04 0 
  1.6592e-02 1.388595e+15 1.257983e-04 0 
  1.7018e-02 1.543806e+15 1.329450e-04 0 
  1.7294e-02 1.669478e+15 1.392151e-04 0 
  1.7697e-02 1.839038e+15 1.464495e-04 0 
  1.7985e-02 1.975013e+15 1.522809e-04 0 
  1.8193e-02 2.077701e+15 1.565564e-04 0 
  1.8617e-02 2.283479e+15 1.643138e-04 0 
  1.9094e-02 2.544479e+15 1.740610e-04 0 
  1.9405e-02 2.732773e+15 1.809975e-04 0 
  1.9811e-02 2.968860e+15 1.886572e-04 0 
  2.0179e-02 3.217943e+15 1.970949e-04 0 
  2.0507e-02 3.432295e+15 2.035526e-04 0 
  2.0985e-02 3.635702e+15 2.059049e-04 0 
  2.1623e-02 4.232352e+15 2.257596e-04 0 
  2.2025e-02 4.566456e+15 2.347707e-04 0 
  2.2280e-02 4.748876e+15 2.385925e-04 0 
  2.2694e-02 5.135527e+15 2.486906e-04 0 
  2.3009e-02 7.953604e+15 3.746838e-04 0 
  2.3383e-02 1.326104e+16 6.048859e-04 0 
  2.3983e-02 1.696625e+16 7.356571e-04 0 
  2.4598e-02 1.688791e+16 6.961017e-04 0 
  2.5171e-02 1.839039e+16 7.239130e-04 0 
  2.5698e-02 1.598048e+16 6.035142e-04 0 
  2.5996e-02 1.881898e+16 6.945116e-04 0 
  2.6418e-02 2.011738e+16 7.188994e-04 0 
  2.6910e-02 2.068069e+16 7.122527e-04 0 
  2.7410e-02 2.116315e+16 7.025201e-04 0 
  2.7919e-02 2.165707e+16 6.929411e-04 0 
  2.8373e-02 2.216085e+16 6.865501e-04 0 
  2.8967e-02 2.180641e+16 6.481470e-04 0 
  2.9574e-02 2.283409e+16 6.511186e-04 0 
  3.0124e-02 2.283491e+16 6.275821e-04 0 
  3.0825e-02 2.391039e+16 6.275914e-04 0 
  3.1835e-02 2.538517e+16 6.246931e-04 0 
  3.2802e-02 2.627679e+16 6.090714e-04 0 
  3.3799e-02 2.695000e+16 5.883660e-04 0 
  3.4826e-02 2.764373e+16 5.684416e-04 0 
  3.5720e-02 2.835306e+16 5.542088e-04 0 
  3.6636e-02 2.928039e+16 5.440730e-04 0 
  3.7489e-02 2.975738e+16 5.280601e-04 0 
  3.8539e-02 2.955204e+16 4.962300e-04 0 
  3.9528e-02 3.108744e+16 4.962171e-04 0 
  4.0542e-02 3.210467e+16 4.871406e-04 0 
  4.1391e-02 3.255099e+16 4.738587e-04 0 
  4.2161e-02 3.277930e+16 4.599116e-04 0 
  4.3043e-02 3.323550e+16 4.473975e-04 0 
  4.4147e-02 3.448222e+16 4.412546e-04 0 
  4.5072e-02 3.512333e+16 4.311997e-04 0 
  4.6016e-02 3.561244e+16 4.194502e-04 0 
  4.6979e-02 3.661039e+16 4.137074e-04 0 
  4.7963e-02 3.833378e+16 4.155903e-04 0 
  4.8967e-02 3.877801e+16 4.033434e-04 0 
  4.9993e-02 4.184063e+16 4.175190e-04 0 
    0.050572 4.321061e+16 4.213729e-04 0 
    0.051157 5.855631e+16 5.580332e-04 0 
    0.051988 6.103332e+16 5.631929e-04 0 
    0.052955 6.376251e+16 5.670847e-04 0 
    0.053939 6.347099e+16 5.440840e-04 0 
    0.054942 7.270805e+16 6.007172e-04 0 
    0.055964 8.802007e+16 7.009074e-04 0 
    0.057004 1.008312e+17 7.738928e-04 0 
    0.058064 1.055777e+17 7.810066e-04 0 
    0.059007 1.212221e+17 8.683028e-04 0 
    0.059966 1.234769e+17 8.563909e-04 0 
    0.060941 1.338363e+17 8.987755e-04 0 
    0.061931 1.692723e+17 1.100693e-03 0 
    0.062937 1.817969e+17 1.144645e-03 0 
    0.063960 2.044461e+17 1.246403e-03 0 
    0.064999 2.252090e+17 1.329441e-03 0 
    0.065752 2.336544e+17 1.347884e-03 0 
    0.066513 2.646003e+17 1.491673e-03 0 
    0.067438 2.914592e+17 1.598324e-03 0 
    0.068534 2.907933e+17 1.544076e-03 0 
    0.069487 3.594077e+17 1.856422e-03 0 
    0.070454 3.424427e+17 1.720573e-03 0 
    0.071599 4.391185e+17 2.136310e-03 0 
    0.072595 4.770716e+17 2.257702e-03 0 
    0.073436 5.123768e+17 2.369561e-03 0 
    0.074457 5.553711e+17 2.498439e-03 0 
    0.075493 6.005934e+17 2.628232e-03 0 
    0.076543 6.103500e+17 2.598152e-03 0 
    0.077429 7.056473e+17 2.935464e-03 0 
    0.078507 7.372019e+17 2.983088e-03 0 
    0.079416 8.157973e+17 3.225988e-03 0 
    0.080520 8.863156e+17 3.409395e-03 0 
    0.081453 9.453191e+17 3.553536e-03 0 
    0.082586 1.036523e+18 3.790205e-03 0 
    0.083542 9.174576e+17 3.278481e-03 0 
    0.084510 1.155006e+18 4.033339e-03 0 
    0.085488 1.212276e+18 4.137021e-03 0 
    0.086478 1.326164e+18 4.422648e-03 0 
    0.087479 1.421017e+18 4.631143e-03 0 
    0.088492 1.526141e+18 4.860523e-03 0 
    0.089517 1.627767e+18 5.066146e-03 0 
    0.090554 1.684980e+18 5.124788e-03 0 
    0.091602 2.016407e+18 5.993283e-03 0 
    0.092450 8.252495e+18 2.408063e-02 0 
    0.093520 1.681115e+19 4.793855e-02 0 
    0.094603 3.073212e+19 8.564049e-02 0 
    0.095479 4.232271e+19 1.157855e-01 0 
    0.096584 5.007112e+19 1.338670e-01 0 
    0.097478 1.157676e+19 3.038578e-02 0 
    0.098607 4.748712e+19 1.218027e-01 0 
    0.099519 4.870670e+19 1.226516e-01 0 
    0.100440 6.631093e+19 1.639337e-01 0 
    0.101603 6.391183e+19 1.544062e-01 0 
    0.102543 2.968788e+19 7.041473e-02 0 
    0.103492 4.961205e+19 1.155234e-01 0 
    0.104449 8.741391e+19 1.998336e-01 0 
    0.105416 8.741519e+19 1.961870e-01 0 
    0.106391 7.321183e+19 1.613124e-01 0 
    0.107623 8.641503e+19 1.860696e-01 0 
    0.108619 7.237445e+19 1.529925e-01 0 
