Wavelength,FluxDensity
90.926796,0.05281910399962594
93.924385,0.052261508775575706
95.922775,0.05311299553043191
97.92116,0.05356759156215779
99.919556,0.054037060030684515
101.917946,0.05452839080893031
103.91634,0.05501467274534101
105.91473,0.055523787500828946
107.91312,0.05605989133933101
109.911514,0.05733454336042909
113.90829,0.057660733252603055
117.905075,0.05796004060117233
120.90266,0.059004514633875974
124.899445,0.05871035106240441
126.897835,0.05931423747701478
127.89703,0.06039125191324887
130.89462,0.059722013120160844
131.89381,0.060769911302397756
133.8922,0.06105400224304883
136.88979,0.061127523966314753
139.88737,0.06148842649460776
142.88496,0.062155991803747236
146.88176,0.062436043397695866
150.87852,0.06302010902357336
154.8753,0.06363075640040197
158.8721,0.06401012534700157
161.86969,0.06495080005469224
165.86646,0.0652301536685839
169.86324,0.06553112730240114
172.86082,0.06645249338811225
176.85762,0.06658076376475258
179.8552,0.06705456807715501
181.85359,0.06813053369749796
185.85037,0.0685642567230442
190.84636,0.06857208208243132
193.84395,0.06963917470250455
197.84071,0.06992800099132787
201.8375,0.07024570036973746
204.83508,0.07136988671608177
209.83105,0.07190995338975271
215.82623,0.07220107182431013
219.82303,0.07309380249428654
222.82062,0.0740844279414665
226.81738,0.08591253119814725
229.81497,0.1687375201141281
233.81175,0.17603584973107106
239.80693,0.1704813798328775
245.80211,0.16662397445898486
251.79729,0.1633728225529621
256.79324,0.15899460029183493
259.79086,0.16107493586243685
263.78763,0.1694328791666922
268.7836,0.16969680441515123
273.77957,0.16702789205758245
278.77557,0.1584436725220546
283.77155,0.1659350786409768
289.76672,0.16768310020101485
295.76187,0.15802556869338724
300.75787,0.1495929643897555
307.75223,0.1556913425258467
317.7442,0.15716469230615832
327.7361,0.1576625407290241
337.7281,0.15282822211629976
347.72006,0.15132451416112064
356.7128,0.1829300403198885
365.70557,0.23401702076993466
374.6983,0.23290151657527844
384.69028,0.213663480839449
394.68225,0.26707658627886777
404.6742,0.31015990221956263
413.66696,0.3107303043032134
421.66052,0.29072752188979367
429.65408,0.283901029374677
440.64523,0.30650507375752634
450.6372,0.31030219628756694
459.62994,0.2872893955838213
469.62192,0.28883710311092026
479.61386,0.304160651386088
489.6058,0.28271112556640654
499.59778,0.30948430271496397
505.59296,0.32128961124764405
511.58813,0.4524290067601878
519.5817,0.44965261200177303
529.57367,0.414960624364563
539.56555,0.36632923086433045
549.55756,0.36824187188847735
559.5495,0.44202547947415816
569.54144,0.4815672048560736
579.53345,0.4770678043830678
589.5254,0.47423597824112407
599.51733,0.42582099326145023
609.5093,0.43112830409151953
619.5012,0.4938747873471415
629.49316,0.4941417514028054
639.48517,0.5172220366049683
649.4771,0.5076457953818057
657.4707,0.48715849855409626
664.4651,0.5261321009355387
674.45703,0.5429254103863531
684.4489,0.5069623539244946
694.4409,0.5392995659938892
704.43286,0.49961789764136216
715.424,0.572934962064977
725.41595,0.594852875060508
734.40875,0.6023195811037445
744.4007,0.5970078534374147
754.39264,0.5959148937309177
764.3846,0.5784652244793372
774.3765,0.6104773443474342
784.3685,0.6035917660844001
794.3605,0.6342721196966684
804.3524,0.6557970049002874
814.3444,0.672499543497481
824.3363,0.6799772663188305
834.32825,0.6263123598828466
844.32025,0.6981915614847958
854.3122,0.7242287127053777
864.30414,0.7560207196076856
874.29614,0.7815857871106741
884.2881,0.8060219175834114
894.27997,0.8300299292964904
904.272,0.9415791457738005
914.2639,1.7530974755771243
924.25586,3.2191938242981886
934.24786,4.749109134751881
944.2398,6.336193846415576
954.23175,7.406821822756419
964.2237,7.745742920772757
974.21564,5.386591650119116
984.2076,7.4462667567388765
994.1996,7.793580312439963
1004.1915,8.44278162482206
1014.1835,7.994719505513793
1024.1754,6.13616003384533
1034.1675,7.655353837103549
1044.1594,9.308792795662667
1054.1514,9.363046088195823
1064.1433,8.755465711359731
1074.1351,8.871669780626492
1084.1271,8.412488327001904
1094.1191,8.942574208320446
1104.1111,8.995326419196244
1114.103,8.912387386180907
1124.095,8.641736499619299
1134.0869,9.053751735787067
1144.0789,8.865879843150303
1154.0709,8.874574650013821
1164.0629,8.723939547238965
1174.0548,7.807143108627755
1184.0468,8.257425396492158
1194.0387,7.578020906151123
1204.0306,6.968023630542601
1207.7476,6.412030127077445
1207.8276,6.305818094303832
1207.8976,6.300550359305939
1207.9674,6.296215112864956
1208.0474,6.292909354100847
1208.1173,6.290814908861085
1208.1874,6.290001587999705
1208.2572,6.290617181267949
1208.3372,6.29275395746324
1208.4071,6.296669489228839
1208.4769,6.302469906618753
1208.557,6.310323481604857
1208.627,6.320479421960359
1208.6969,6.333124523819434
1208.7767,6.348445059431454
1208.8467,6.366761906714326
1208.9166,6.3882899783994676
1208.9866,6.413306063211727
1209.0667,6.442065634087171
1209.1366,6.474975568093389
1209.2065,6.512290503687234
1209.2864,6.554324683481193
1209.3563,6.601546785019685
1209.4263,6.654278561363777
1209.4962,6.712902790265736
1209.5763,6.777854457453675
