Wavelength,FluxDensity
212.75781,0.00433833591327996
219.7718,0.0042484655818063434
224.4478,0.004273349337335258
229.1238,0.0042701948538164045
233.79979,0.004269036334498134
238.47578,0.00427002343884572
243.15178,0.0042720170662960445
247.82777,0.004275944558647424
252.50377,0.004282134058835779
257.17978,0.004337428114982961
266.53177,0.004304992151075842
275.88376,0.00427755187364411
282.89774,0.004312756794527991
292.24973,0.004251403708131212
296.92572,0.0042703265711021895
299.26373,0.0043294675296502196
306.27774,0.004256873518803794
308.61572,0.004314877120720214
313.29172,0.004318083601860677
320.30573,0.004305001936276535
327.3197,0.00431245436313045
334.3337,0.004340715861812151
343.6857,0.004339118398171143
353.0377,0.0043588118587197565
362.38968,0.004381694984070229
371.74167,0.004390431472546669
378.75568,0.004446386016801467
388.10767,0.004460502173841245
397.45966,0.004477420440127943
404.47363,0.004539345262046432
413.82562,0.004545732188491781
420.83963,0.0045774324366186295
425.51562,0.004652275048783707
434.8676,0.004682373919724809
446.5576,0.004685711986838317
453.5716,0.004764470921777917
462.92358,0.004789826934550562
472.27557,0.004817833659736419
479.28958,0.004902923095117793
490.97955,0.004950016151025272
505.00754,0.00498130529457287
514.35956,0.005053490057805151
521.37354,0.005131616126084987
530.7255,0.008090192411810327
537.7395,0.028958285601472643
547.0915,0.030923505642155423
561.1195,0.02968517448782395
575.14746,0.028651989216589503
589.1755,0.027672446304874018
600.8655,0.02671588691593043
607.87946,0.026517752069302986
617.23145,0.026383188561287824
628.92145,0.025726684743417633
640.61145,0.024981485376386486
652.3014,0.023993328523688195
663.9914,0.023783675108757136
678.0194,0.023220056466070654
692.04736,0.02214857925018922
703.73737,0.02115635002452519
720.10333,0.020838276382585418
743.48334,0.02017727610712816
766.86334,0.01940552163969421
790.2433,0.018453303993998152
813.6233,0.01772491215532461
834.6653,0.018494476028685175
855.7072,0.020104749628832127
876.7492,0.019625352255578973
900.1292,0.018371884764500083
923.50916,0.020182517333751836
946.88916,0.021593205775259486
967.93115,0.021309401169700117
986.63513,0.020238272358472684
1005.3391,0.019756391877239245
1031.0571,0.020414795502584605
1054.437,0.02034273357146019
1075.479,0.019219491144456712
1098.859,0.019099806891261194
1122.239,0.019582843072730904
1145.619,0.018589200064551097
1168.9989,0.01958451327088202
1183.027,0.0200628825937438
1197.0549,0.025362623044107573
1215.7589,0.02522765345599708
1239.1389,0.023806919953185658
1262.5189,0.021777965618945714
1285.8988,0.02184454996354982
1309.2788,0.02488208776884266
1332.6588,0.026548501341916917
1356.0388,0.02644845132741106
1379.4188,0.026435227908948512
1402.7987,0.024580888130469304
1426.1787,0.02484700766114429
1449.5587,0.027577387055604724
1472.9387,0.027760069701654063
1496.3186,0.028938656508840758
1519.6986,0.02874184580030553
1538.4026,0.02809433800238596
1554.7686,0.029960411452330638
1578.1486,0.030899104497002592
1601.5286,0.029714507481915606
1624.9086,0.03141360645848696
1648.2886,0.03012182050180569
1674.0065,0.033596988202165445
1697.3865,0.03498171897365189
1718.4285,0.035750110433847376
1741.8085,0.03602133904222591
1765.1885,0.036494975971791396
1788.5684,0.036301222578623005
1811.9484,0.03831838163278894
1835.3284,0.03872460896151394
1858.7084,0.04074024094963808
1882.0884,0.04250252335266724
1905.4683,0.04409813470123871
1928.8483,0.04531990767001122
1952.2283,0.04375480696293789
1975.6083,0.04806128676642938
1998.9882,0.050378073132952346
2022.3682,0.053086935833038765
2045.7482,0.05559787477078642
2069.1282,0.058161016420508305
2092.508,0.060828900430865876
2115.8882,0.06934951966383969
2139.268,0.12232123591370643
2162.648,0.21056761069415594
2186.028,0.30189061523124683
2209.408,0.39906752791035915
2232.788,0.46704908109912463
2256.168,0.49342486345242875
2279.5479,0.35811010425038053
2302.928,0.4913078393337136
2326.3079,0.5150547136898211
2349.688,0.5604219831782474
2373.0679,0.5337755853990335
2396.4478,0.4149291420059991
2419.828,0.5236643878283405
2443.2078,0.6379609582827623
2466.588,0.6501089521297492
2489.9678,0.6179150168770585
2513.3477,0.6334742825883063
2536.7278,0.606965998980996
2560.1077,0.6525129525107427
2583.4878,0.6725627447235497
2606.8677,0.6814480287417417
2630.2476,0.674370890241303
2653.6277,0.7102364445932635
2677.0076,0.7015611813315751
2700.3877,0.7132968422938227
2723.7676,0.7134671037033464
2747.1475,0.6517730450030268
2770.5276,0.6842106113800678
2793.9075,0.6253516716903869
2817.2876,0.5804974276086231
2825.9849,0.5622641756395949
2826.1719,0.5576271604082104
2826.3354,0.5580193468776682
2826.499,0.5585267735068442
2826.6863,0.5591604394172338
2826.8499,0.5599430501455003
2827.0137,0.5608841749097684
2827.1772,0.5620016902662229
2827.3645,0.5633061676604082
2827.5278,0.5648298821275493
2827.6914,0.566586898686162
2827.8787,0.5685962306689543
2828.0422,0.570890611117715
2828.206,0.5734915734782481
2828.393,0.5764221965798669
2828.5564,0.5797234597420312
2828.7202,0.583420582494765
2828.8838,0.5875480704147962
2829.071,0.5921390944136028
2829.2346,0.5972419358676069
2829.3984,0.6028884212520164
2829.5854,0.6091180348231604
2829.749,0.6159883806754703
2829.9128,0.6235391681241148
2830.0762,0.6318170946344245
2830.2634,0.6408785812342076
2830.427,0.6507789407378554
2830.5906,0.6615654003695004
2830.7778,0.6733066928134672
2830.9414,0.6860596945962356
2831.1052,0.6998769438547504
2831.292,0.7148327745699387
2831.4558,0.7309975788489189
2831.6194,0.7484188523107363
2831.783,0.7671657634802577
2831.9702,0.7873104579207549
2832.1338,0.8089257200657977
2832.2976,0.8320610365810994
2832.4844,0.856801833949355
2832.648,0.8832106893703373
2832.8118,0.9113347648301322
2832.9988,0.9412616942030982
2833.1626,0.9730437904757789
2833.3262,1.0067230483704135
2833.49,1.0423845849090212
2833.6768,1.0800668823042834
2833.8403,1.1198086346213014
2834.0042,1.1616254850975918
2834.1912,1.2056189219892628
2834.355,1.2517617736777413
2834.5186,1.3001054322103045
2834.6821,1.3506861578304923
2834.8694,1.4034623038214151
2835.0327,1.4584462281752517
2835.1965,1.5156761278228807
2835.3835,1.5750948721194196
2835.5474,1.636644935873464
2835.711,1.700380132279929
2835.898,1.7662107528125088
2836.0618,1.8340310870525285
2836.225,1.9037898053214222
2836.389,1.9754414221607002
2836.576,2.048854547344986
2836.7395,2.1239246133283225
2836.9033,2.200564636811498
2837.0903,2.278615372054907
2837.2542,2.3579307941289676
2837.4177,2.4384007652359254
2837.6045,2.51984688020455
2837.7683,2.602065201281196
2837.932,2.6848412672078634
2838.0957,2.768044428414886
2838.2827,2.8514281860590054
2838.4465,2.934785864736199
2838.61,3.0179263437834547
2838.7969,3.100593038203323
2838.9607,3.1825281688144833
2839.1243,3.2635514762284994
2839.288,3.343389162320773
2839.475,3.4217498531585977
2839.639,3.498472640372048
2839.8025,3.573311696928768
2839.9893,3.6459096754579114
2840.153,3.716082922643511
2840.3167,3.783643688181269
2840.504,3.848590900048892
2840.6675,3.910661332958098
2840.831,3.96955379131306
2840.9949,4.025208614281971
2841.1816,4.077355363534264
2841.3455,4.1255975025190965
2841.509,4.169726289717816
2841.696,4.209543234736781
2841.8599,4.24497336712328
2842.0234,4.275860087459505
2842.2107,4.3020325125410865
2842.3743,4.56974774409847
2842.538,4.587317827189772
2842.7014,4.599702642492627
2842.8884,4.606816908533352
2843.0522,4.608709562670745
2843.2158,4.605327607443165
2843.403,4.596674582078382
2843.5667,4.582825239806876
2843.7305,4.563827271734755
2843.8938,4.5397703473205535
2844.0808,4.510687916817812
2844.2446,4.476753327400994
2844.4082,4.438098057788468
2844.5955,4.394840982835354
2844.759,4.347154397477296
2844.9226,4.295234784998359
2845.1096,4.2392763118853996
2845.2732,4.1794750109836425
2845.437,4.116054052833958
2845.6006,4.049259483421107
2845.7876,3.979267777987665
2845.9514,3.9064025953701655
2846.115,3.830885854709052
2846.302,3.7529371169879853
2846.4656,3.6728064648000593
2846.6294,3.59084780027947
2846.8164,3.5072888453113573
2846.98,3.4223407393105667
2847.1438,3.3362950401238987
2847.3074,3.2494392172002424
2847.4946,3.161926246622608
2847.658,3.0741061292448046
2847.8218,2.9861817662739947
2848.0088,2.8983357847630717
2848.1724,2.810829278916128
2848.3362,2.7239131767983737
2848.4998,2.637702449238917
2848.687,2.552395976462552
2848.8503,2.4682563950926304
2849.014,2.385433164634751
2849.2012,2.303999503478868
2849.3647,2.224170626751481
2849.5286,2.1460832159097047
2849.7156,2.0698014311359327
2849.8792,1.9954463506540654
2850.043,1.9231542175709981
