,lambda (Angstroms),Total Flux (erg/s/cm^2/Angstrom)
0,1005.0,2.195363950787217
1,1015.0,2.1657618380254724
2,1025.0,2.104799325263728
3,1035.0,2.092269212501983
4,1045.0,2.1053557997402383
5,1055.0,2.081337986978494
6,1065.0,2.037375874216749
7,1075.0,2.023250361455005
8,1085.0,1.9777724486932602
9,1095.0,1.9724227359315156
10,1096.4782,1.9689430808090744
11,1105.0,1.9529253256273633
12,1115.0,1.92838611451972
13,1125.0,1.9028095034120769
14,1135.0,1.8996496923044341
15,1145.0,1.868090481196791
16,1155.0,1.8545592700891482
17,1165.0,1.8380780589815051
18,1175.0,1.792397647873862
19,1185.0,1.787562636766219
20,1195.0,1.721148625658576
21,1205.0,1.689780214550933
22,1215.0,1.65214930344329
23,1225.0,1.6583158923356471
24,1235.0,1.681937581228004
25,1245.0,1.6783003701203607
26,1255.0,1.649611159012718
27,1258.92541,1.6303020628625124
28,1265.0,1.6041584762916965
29,1275.0,1.634594461290822
30,1285.0,1.6304876462899476
31,1295.0,1.5829028312890727
32,1305.0,1.5575740162881984
33,1315.0,1.5759642012873238
34,1325.0,1.5576563862864492
35,1335.0,1.5192465712855747
36,1345.0,1.5367587562847003
37,1355.0,1.5154199412838258
38,1365.0,1.4820341262829513
39,1375.0,1.4783263112820768
40,1385.0,1.4648854962812023
41,1395.0,1.441632681280328
42,1405.0,1.4270738662794533
43,1415.0,1.406852051278579
44,1425.0,1.3976392362777044
45,1435.0,1.3766994212768298
46,1442.0,1.3752603507762176
47,1445.43977,1.3735735512036618
48,1447.0,1.3735281954373524
49,1455.0,1.3592540360515735
50,1465.0,1.3369443368193497
51,1475.0,1.323249637587126
52,1485.0,1.3172939383549023
53,1495.0,1.3106192391226783
54,1505.0,1.2941335398904545
55,1512.0,1.2719906504278977
56,1517.0,1.276551300811786
57,1525.0,1.258368141426007
58,1535.0,1.233266042193783
59,1545.0,1.2391167429615593
60,1555.0,1.2194400437293356
61,1565.0,1.2063833444971117
62,1575.0,1.201145645264888
63,1585.0,1.1975839460326643
64,1595.0,1.1900322468004403
65,1605.0,1.1741845475682164
66,1615.0,1.1639188483359926
67,1625.0,1.144641149103769
68,1635.0,1.1398814498715453
69,1645.0,1.1311347506393212
70,1655.0,1.1082655514070976
71,1659.58691,1.1083874718270696
72,1665.0,1.1102606779635686
73,1672.0,1.086605386164798
74,1677.0,1.100023092022819
75,1685.0,1.1023457013956526
76,1695.0,1.0865807131116945
77,1705.0,1.0728107248277365
78,1715.0,1.0593595365437785
79,1725.0,1.0508544482598203
80,1735.0,1.0500077599758624
81,1745.0,1.0402263716919042
82,1755.0,1.0416127834079463
83,1765.0,1.0205036951239883
84,1775.0,1.01862060684003
85,1785.0,1.0117908185560722
86,1795.0,1.012937830272114
87,1805.0,1.002996841988156
88,1815.0,0.9885094537041981
89,1825.0,0.9808816654202401
90,1835.0,0.9687065771362819
91,1845.0,0.952702488852324
92,1855.0,0.9454738005683659
93,1865.0,0.9409574122844079
94,1875.0,0.9409884240004498
95,1885.0,0.9267396357164918
96,1895.0,0.9170378474325337
97,1905.0,0.9117237591485757
98,1905.46072,0.9112988284179572
99,1915.0,0.9044039628641053
100,1925.0,0.8978146949811496
101,1935.0,0.8919431270981941
102,1945.0,0.8914164592152385
103,1955.0,0.881316791332283
104,1967.0,0.8829665898727364
105,1976.0,0.8793972887780763
106,1984.0,0.8700730544717118
107,1995.0,0.8606226198004608
108,2005.0,0.8562668519175052
109,2015.0,0.8465660840345496
110,2025.0,0.844364416151594
111,2035.0,0.8360993482686385
112,2045.0,0.8348548803856829
113,2055.0,0.8244362125027274
114,2065.0,0.8185646446197717
115,2074.0,0.8201808435251119
116,2078.0,0.8191086763719295
117,2085.0,0.8187880088538607
118,2095.0,0.8075714409709052
119,2105.0,0.8004232730879496
120,2115.0,0.7968654052049942
121,2125.0,0.7911534373220385
122,2135.0,0.776825369439083
123,2145.0,0.7782136015561273
124,2155.0,0.7748950336731719
125,2165.0,0.7638379657902162
126,2175.0,0.7573280979072607
127,2185.0,0.7538498300243052
128,2187.7616199999998,0.7534180043744124
129,2195.0,0.7535674582969045
130,2205.0,0.7461953325666889
131,2215.0,0.7345949068364732
132,2225.0,0.7302619811062575
133,2235.0,0.7372417553760419
134,2245.0,0.7275559296458262
135,2255.0,0.7166255039156104
136,2265.0,0.7133617781853947
137,2275.0,0.713233352455179
138,2285.0,0.7164952267249634
139,2295.0,0.7059480009947477
140,2305.0,0.704144075264532
141,2315.0,0.6944503495343164
142,2325.0,0.6733884238041007
143,2335.0,0.677958698073885
144,2345.0,0.6679219723436693
145,2355.0,0.6772308466134537
146,2365.0,0.660843920883238
147,2375.0,0.6622789951530224
148,2385.0,0.6485644694228067
149,2395.0,0.651451543692591
150,2405.0,0.6451721179623753
151,2415.0,0.6443815922321596
