,lambda (Angstroms),Total Flux (erg/s/cm^2/Angstrom)
0,1017.9,1.7393225406607584
1,1038.0,2.113088063708788
2,1058.1,1.6021735867568174
3,1078.5,1.4972369534324292
4,1096.4782,1.3799632076842734
5,1098.6,1.366089993965422
6,1118.7,1.4245778072612434
7,1138.8,1.397925620557065
8,1158.9,1.4236734338528865
9,1179.3,1.7179044980934217
10,1199.4,2.601482311389243
11,1219.5,6.062220124685065
12,1239.6,3.266837937980886
13,1258.92541,2.1852282119831337
14,1259.7,2.141894416600803
15,1280.1,1.7426370604015529
16,1300.2,1.7345292241464096
17,1326.52,1.5940913410501223
18,1345.73,1.5805020806291619
19,1364.38,1.518561924103867
20,1383.02,1.5878617515767095
21,1401.66,1.8129915790495514
22,1420.87,1.5253623186285912
23,1439.52,1.4255021621032964
24,1445.43977,1.4164160225635385
25,1458.16,1.3968887183608323
26,1476.8,1.3827737522526378
27,1495.45,1.4206387995746426
28,1514.65,1.4819145855576181
29,1533.3,1.797499632879623
30,1551.94,2.3687946667714286
31,1570.59,1.5387297140934335
32,1589.79,1.345125500076409
33,1608.44,1.313180547398414
34,1627.08,1.2973955812902196
35,1645.73,1.2784806286122246
36,1659.58691,1.2596169686543754
37,1664.37,1.2531461504199277
38,1683.58,1.1577545587040199
39,1702.22,1.1233873765288758
40,1720.86,1.1308001943537316
41,1739.51,1.1243331102568197
42,1758.72,1.100611518540912
43,1777.36,1.073574336365768
44,1796.0,1.0605971541906236
45,1814.65,1.0479700700937118
46,1833.86,1.035218478377804
47,1852.5,1.0717812962026598
48,1871.14,1.0800741140275156
49,1889.79,1.179987029930604
50,1905.46072,1.3045733042945697
51,1908.43,1.3281131867766791
52,1927.64,1.090910326402249
53,1946.28,0.9797626721919744
54,1964.93,0.9252298915577675
55,1983.57,0.9011662373474929
56,2002.78,0.9008263769730629
57,2021.42,0.8743967227627885
58,2040.07,0.8649329421285813
59,2058.71,0.8712412879183068
60,2077.35,0.8781776337080321
61,2096.56,0.8512417733336023
62,2115.21,0.8257189926993953
63,2133.85,0.8044343384891207
64,2152.49,0.7879316842788462
65,2171.7,0.7847398239044162
66,2187.7616199999998,0.7702604408647383
67,2190.35,0.7679858566445876
68,2208.99,0.7585947419835348
69,2227.63,0.764524627322482
70,2246.84,0.7439202580822019
71,2265.49,0.7489982442180046
72,2284.13,0.7590391295569519
73,2302.77,0.7722650148958992
74,2321.42,0.789689001031702
75,2340.62,0.7750405309945662
76,2359.27,0.763584517130369
77,2377.91,0.7540554024693162
78,2396.56,0.7534853886051192
79,2415.76,0.7642899185679832
80,2434.41,0.7669549047037861
81,2453.05,0.7503307900427334
82,2471.7,0.7546767761785362
83,2490.34,0.7455416615174836
84,2509.55,0.7381572922772032
85,2511.88643,0.7372660752601687
86,2528.19,0.7308192408398075
87,2546.83,0.7197905242669627
88,2565.48,0.706787768683081
89,2584.69,0.6998918284811311
90,2603.33,0.6951901119082864
91,2621.97,0.6880843953354416
92,2640.62,0.6659256397515599
93,2659.83,0.65043569954961
94,2678.47,0.6533969829767652
95,2697.11,0.6623142664039204
96,2715.76,0.6774265108200388
97,2734.4,0.701994794247194
98,2753.61,0.7326648540452441
99,2772.25,0.7722341374723993
100,2790.9,0.9360333818885176
101,2809.54,0.888882665315673
102,2828.75,0.7633067251137229
103,2847.39,0.7103300085408782
104,2866.04,0.6741052529569965
105,2884.0315,0.6510177218024717
106,2884.68,0.6501880144756244
107,2903.32,0.6324895263145743
108,2922.53,0.6346669926464535
109,2941.18,0.6462375036870339
110,2959.82,0.6418840155259838
111,2978.46,0.634044527364934
112,2997.67,0.6136519936968131
113,3016.32,0.5902435047373935
114,3034.96,0.5900740165763434
115,3053.6,0.5875335284152935
116,3072.81,0.5965709947471728
117,3091.46,0.5941065057877529
118,3110.1,0.608655017626703
119,3128.74,0.624575529465653
120,3147.39,0.6132750405062334
121,3166.59,0.6190025076364822
122,3185.24,0.6337630186770625
123,3203.88,0.6254535305160125
124,3222.53,0.6148000415565928
125,3241.73,0.6040205086868418
126,3260.38,0.605232019727422
127,3279.02,0.6013845315663722
128,3297.67,0.5919740426069524
