,lambda (Angstroms),Total Flux (erg/s/cm^2/Angstrom)
0,1235.0,0.4625831224737296
1,1258.92541,0.45190594193839084
2,1267.61,0.44804192669703646
3,1301.08,0.43398890881970453
4,1334.0,0.37356684193826545
5,1367.24,0.3083528035683069
6,1400.44,0.3011827616344133
7,1433.47,0.3541977045537956
8,1445.43977,0.3664112295594127
9,1466.91,0.38831837657078133
10,1499.75,0.3285818323247356
11,1533.33,0.27804534341541104
12,1566.09,0.280141793187017
13,1599.47,0.28480728932182187
14,1632.47,0.3196527570404726
15,1659.58691,0.3650173963656819
16,1665.66,0.3751801013375681
17,1698.89,0.4156522482277641
18,1731.91,0.42605228043704096
19,1765.34,0.43136453654715995
20,1798.2,0.4101864813804985
21,1831.68,0.39005276479559814
22,1864.54,0.4300417096289367
23,1897.85,0.4818279002071018
24,1905.46072,0.4621638932628862
25,1930.91,0.39637814194539306
26,1964.07,0.2740247996770212
27,1997.32,0.22767539405508627
28,2030.33,0.2561501573759864
29,2063.75,0.27509463208620993
30,2096.63,0.2065844869178123
31,2130.04,0.15515096866732073
32,2162.97,0.19782678830249914
33,2187.7616199999998,0.2564199763487961
34,2196.23,0.2764450895425625
35,2229.34,0.28105067209666873
36,2262.47,0.2291642658755132
37,2295.73,0.214931932615156
38,2328.74,0.2683904590455712
39,2362.16,0.3327212155831197
40,2395.05,0.37192267466510553
41,2428.4,0.4157463919160703
42,2461.39,0.3937379071217473
43,2494.62,0.3581095570242828
44,2511.88643,0.35237957980094603
45,2527.75,0.34710280180117264
46,2560.87,0.35504860769135477
47,2594.14,0.35870638099951774
48,2627.15,0.3509992107831806
49,2660.56,0.34388795368145914
50,2693.46,0.3622188073586026
51,2726.77,0.38152757197822723
52,2759.8,0.3805173974176208
53,2793.0,0.3728361859307261
54,2826.16,0.37405898313236974
55,2859.26,0.38455479336682113
56,2884.0315,0.38932879371826723
57,2892.54,0.3909703748405539
58,2925.54,0.38297722814491403
59,2958.92,0.37514707976005157
60,2991.86,0.42043093333113096
61,3025.14,0.47329778539080075
62,3058.2,0.4883816384284415
63,3091.38,0.4859714909326435
64,3124.56,0.46593734343684556
65,3157.65,0.42637719634112664
66,3190.94,0.4021650483563432
67,3223.94,0.4349369016607032
68,3257.28,0.4703827534536537
69,3290.26,0.47881860684692024
70,3311.31121,0.4826077310675043
71,3323.51,0.4848024766455525
72,3356.6,0.479541664742045
73,3389.76,0.46858584689011673
74,3422.96,0.4612920256390908
75,3456.03,0.45932021543513213
76,3489.33,0.45758138568636214
77,3522.33,0.4573295814308243
78,3555.64,0.45707675083227994
79,3588.65,0.4696219457269677
80,3621.88,0.4845101219266185
81,3654.99,0.49940230832356225
82,3688.14,0.5144374913214084
83,3721.35,0.535252669220608
84,3754.42,0.5675748590166494
85,3787.73,0.6010350284181049
86,3801.8939600000003,0.612191968373028
87,3820.72,0.6270215583473666
88,3854.0,0.6541343195558776
89,3887.04,0.6366940969095197
90,3920.25,0.6104028628270273
91,3953.38,0.6397696341262451
92,3986.52,0.7195304047527491
93,4019.74,0.7810651699975428
94,4052.8,0.7794109460057572
95,4086.11,0.7780397051961269
96,4119.11,0.7846584852406241
97,4152.37,0.7913322477945626
98,4185.43,0.805267023802777
99,4218.62,0.8216287910657121
100,4251.78,0.8138285603467886
101,4284.9,0.7834113323187203
102,4318.13,0.7685810968908001
103,4351.19,0.7989138728990145
104,4365.15832,0.812135661127595
105,4384.5,0.8304456774584414
106,4417.5,0.8531419472297301
107,4450.74,0.876303226235719
108,4483.82,0.8913384990852411
109,4517.0,0.9032387757825551
110,4550.16,0.9179000517103104
111,4583.27,0.9359093257141701
112,4616.52,0.9558206051049382
113,4649.57,0.9825838768001228
114,4682.86,1.0100971577300077
115,4715.88,0.9858934282708546
116,4749.11,0.9588557068920643
117,4782.21,0.9517199805111448
118,4815.37,0.9539942564389002
119,4848.55,0.9463845331362142
120,4881.65,0.9249688067552946
121,4914.91,0.9204040865308419
122,4947.95,1.0146673578412473
123,4981.22,1.1185686380015738
124,5011.87234,1.050661668126633
125,5014.27,1.0453499282357028
126,5047.47,0.9565364624082616
127,5080.59,0.9291749928840193
128,5113.74,0.9356205247460774
129,5146.94,0.9377060589186362
130,5180.03,0.9320735880080933
131,5213.29,0.9280341249532532
132,5246.33,0.9381116517322095
133,5279.58,0.9482971882152692
134,5312.65,0.9740647163805259
135,5345.85,1.0036352505530848
136,5378.98,1.0085467814909426
137,5412.12,0.9949433128909005
138,5445.32,0.9880218470634594
139,5478.41,0.9954563761529165
140,5511.57,1.003082908477075
141,5542.41,1.013264333593994
142,5573.42,1.0235557665666162
