,lambda (Angstroms),Total Flux (erg/s/cm^2/Angstrom)
0,102.01,36.52888253741572
1,103.91,36.424775102692735
2,104.712855,36.38078396284479
3,106.08,35.987289888687556
4,108.06,35.417402849787564
5,110.06,34.84175947021893
6,113.93,33.72788950771592
7,117.94000000000001,32.57372461647051
8,120.22644299999999,31.915639726617425
9,120.96000000000001,31.73862732911119
10,124.92,30.783048447184527
11,126.95,30.29319357404138
12,128.13,30.008450490936106
13,131.10999999999999,29.289353460232448
14,132.02,29.06976529857758
15,133.86,28.62575949531753
16,136.98,27.872882974526583
17,138.038426,27.61747721885666
18,139.85,27.305013208906235
19,143.1,26.744492473389684
20,147.11,26.05297099849196
21,150.89,25.401016033297754
22,155.11,24.673175850648136
23,158.489319,24.09033913939935
24,159.09,24.01201700920687
25,162.05,23.626067294095456
26,165.82,23.134516188822147
27,170.07999999999998,22.579065912785463
28,172.84,22.219209164685633
29,176.87,21.693760759007265
30,180.16,21.264794293881756
31,181.82,21.048367696295625
32,181.970086,21.02879916579062
33,186.06,20.621996904722693
34,190.82999999999998,20.14756500407125
35,193.93,19.839241872408255
36,197.99,19.435430706089623
37,202.14,19.02268006639078
38,204.95,18.74321343048626
39,208.929613,18.347367903776288
40,210.21,18.251623051778726
41,216.1,17.811329499205744
42,220.10999999999999,17.511546120251985
43,223.18,17.282010309107832
44,226.79999999999998,17.01141534898997
45,229.95999999999998,16.776165392268307
46,234.23,16.45899620109061
47,239.88329199999998,16.037562454133543
48,240.24,16.017091056974753
49,245.84,15.694252958059032
50,252.14000000000001,15.331849316778845
51,256.83,15.060638636936932
52,259.81,14.889950298728209
53,264.03,14.647278374902436
54,268.94,14.364528988031687
55,273.94,14.076541675285506
56,275.42287,13.991138162864939
57,279.03000000000003,13.831737488786656
58,284.21999999999997,13.602390132526835
59,290.17,13.339040964529543
60,296.24,13.070936769468439
61,301.06,12.857838375238698
62,308.07,12.54813334134441
63,316.227766,12.18771203025833
64,318.15999999999997,12.123975228700157
65,327.83,11.804831420052297
66,337.79,11.475994145922758
67,348.05999999999995,11.136869120761078
68,356.98,10.842373785255505
69,363.078055,10.641061317097611
70,366.14,10.565380490592894
71,374.67,10.354437623846005
72,385.17,10.0944151843217
73,395.05,9.850410946635971
74,405.18,9.599965260628238
75,413.67,9.389907165612868
76,416.86938299999997,9.31071873458278
77,422.33,9.20749266857874
78,430.18,9.05914524082954
79,441.21,8.850848297062196
80,451.49,8.656506423016111
81,459.88,8.497902173867608
82,469.51,8.315896202246616
83,478.630092,8.1435997574738
84,480.45,8.117158135598824
85,490.51,7.970733919023173
86,499.63,7.838284949602701
87,506.58000000000004,7.73710865170004
88,512.45,7.6522298020182244
89,519.5799999999999,7.548566492745422
90,530.46,7.390278609928018
91,540.3199999999999,7.246636054874745
92,549.5408739999999,7.112596685496472
93,550.36,7.103512287937499
94,560.59,6.990287874740355
95,569.7,6.8894556305540435
96,580.3,6.771718498844394
97,589.7199999999999,6.667397396985442
98,600.6899999999999,6.5454608267632866
99,610.45,6.436266160811758
100,620.37,6.327553991287258
101,630.45,6.2156610401897785
102,630.957344,6.21003822260707
103,640.69,6.124533778259124
104,649.6,6.046234476739533
105,658.6400000000001,5.966691739709554
106,664.74,5.913262878837557
107,675.5400000000001,5.818278383359264
108,684.93,5.735363472262861
109,694.4599999999999,5.652295257539887
110,705.75,5.552573334368597
