,id,z,U_0,U_10,U_20,U_30,U_40,U_50,U_60,U_70,U_80,U_90,U_100,V_0,V_10,V_20,V_30,V_40,V_50,V_60,V_70,V_80,V_90,V_100,J_0,J_10,J_20,J_30,J_40,J_50,J_60,J_70,J_80,J_90,J_100,IRAC3.6_0,IRAC3.6_10,IRAC3.6_20,IRAC3.6_30,IRAC3.6_40,IRAC3.6_50,IRAC3.6_60,IRAC3.6_70,IRAC3.6_80,IRAC3.6_90,IRAC3.6_100,IRAC4.5_0,IRAC4.5_10,IRAC4.5_20,IRAC4.5_30,IRAC4.5_40,IRAC4.5_50,IRAC4.5_60,IRAC4.5_70,IRAC4.5_80,IRAC4.5_90,IRAC4.5_100,IRAC5.8_0,IRAC5.8_10,IRAC5.8_20,IRAC5.8_30,IRAC5.8_40,IRAC5.8_50,IRAC5.8_60,IRAC5.8_70,IRAC5.8_80,IRAC5.8_90,IRAC5.8_100,IRAC8.0_0,IRAC8.0_10,IRAC8.0_20,IRAC8.0_30,IRAC8.0_40,IRAC8.0_50,IRAC8.0_60,IRAC8.0_70,IRAC8.0_80,IRAC8.0_90,IRAC8.0_100,u_0,u_10,u_20,u_30,u_40,u_50,u_60,u_70,u_80,u_90,u_100,g_0,g_10,g_20,g_30,g_40,g_50,g_60,g_70,g_80,g_90,g_100,r_0,r_10,r_20,r_30,r_40,r_50,r_60,r_70,r_80,r_90,r_100
16,Sb,0.30000000000000004,22.906776853161627,22.384659830173383,22.033573916237916,21.76870200389842,21.55594142020598,21.378119974607962,21.225364789538187,21.09147427677725,20.972297017305227,20.864917120006446,20.767207888078897,20.449047282591543,20.365238830716923,20.287438582595797,20.2148424121117,20.146797551181336,20.082766835876477,20.02230292366906,19.965029320436184,19.910626166770513,19.858819419153647,19.80937249717968,18.511683995057265,18.48945061501414,18.467663402251045,18.44630480159736,18.425358274028376,18.40480821972404,18.384639908275,18.364839415253705,18.345393564466498,18.32628987528673,18.30751651454186,0.05818909181083394,0.06746221664069472,0.07673534147055552,0.08600846630041632,0.09528159113027712,0.10455471596013792,0.11382784078999873,0.12310096561985948,0.13237409044972032,0.14164721527958107,0.15092034010944191,0.03120472615131312,0.03928809943368173,0.047371472716050335,0.055454845998418933,0.06353821928078755,0.07162159256315614,0.07970496584552478,0.08778833912789337,0.09587171241026199,0.10395508569263053,0.11203845897499916,0.013231946085521711,0.019640652829625543,0.026049359573729378,0.03245806631783321,0.03886677306193705,0.04527547980604089,0.051684186550144735,0.05809289329424855,0.06450160003835241,0.07091030678245622,0.07731901352656007,0.008678814820465315,0.012700481268069377,0.016722147715673444,0.020743814163277505,0.024765480610881574,0.02878714705848564,0.03280881350608971,0.036830479953693755,0.04085214640129784,0.04487381284890189,0.04889547929650596,22.86846924947297,22.35796911418751,22.01212139067763,21.750231030317764,21.539395180649315,21.362918950762175,21.211156947991554,21.07802978223167,20.959457541143607,20.852568964450146,20.755266652466375,21.375919640442614,21.201721256419006,21.051645892005855,20.919817888767092,20.80227710165306,20.69622728856032,20.599620433231564,20.510911520467968,20.428906209993652,20.352662135964877,20.2814226603921,19.925833227500448,19.8699579081103,19.81681791027231,19.766157876214468,19.71775661776447,19.671421279429225,19.62698269693844,19.58429166896491,19.54321593456508,19.503637701868442,19.465451611606557
17,Sc,0.30000000000000004,22.3923543678718,22.015412255384515,21.736147755854955,21.5142170479715,21.33004173305915,21.172624200181932,21.035166707520776,20.91317238337351,20.803511333397285,20.703917213601848,20.612696139539832,20.338855234017863,20.25703571169071,20.18095225319027,20.109853011927136,20.04312491395161,19.98026147633176,19.92083944524418,19.86450150332584,19.81094324727715,19.75990322965291,19.711155238380584,18.58536459180793,18.559717648764785,18.534662576202308,18.510172671272983,18.48622299842566,18.462790236810683,18.439852543807184,18.417389432670625,18.39538166258299,18.37381113962688,18.35266082740638,0.05388422968819206,0.06389503936150207,0.07390584903481205,0.08391665870812205,0.09392746838143205,0.10393827805474205,0.11394908772805207,0.12395989740136205,0.13397070707467204,0.14398151674798207,0.15399232642129207,0.029428495380656186,0.03815490777484004,0.04688132016902389,0.05560773256320774,0.06433414495739159,0.07306055735157542,0.08178696974575929,0.09051338213994316,0.09923979453412698,0.10796620692831083,0.1166926193224947,0.012467009551553157,0.01938553428236332,0.026304059013173484,0.03322258374398365,0.04014110847479382,0.04705963320560397,0.05397815793641414,0.0608966826672243,0.06781520739803447,0.07473373212884463,0.08165225685965478,0.01082533440516982,0.015166927785521778,0.01950852116587374,0.023850114546225702,0.028191707926577665,0.03253330130692963,0.03687489468728159,0.04121648806763355,0.045558081447985496,0.049899674828337466,0.05424126820868943,22.362701045803366,21.992178255086596,21.716437428092142,21.496733450686794,21.31409267338782,21.157796827443562,21.021195026117233,20.89987498527457,20.790758969960876,20.69161454821407,20.60077083804091,21.177912019316395,21.019996868218517,20.88216026060035,20.759867498067372,20.64996541057807,20.550172546513778,20.458784787861926,20.37449561711921,20.296281303797464,20.22332475779709,20.154963404316486,19.884744586369244,19.82672234220825,19.77164416622383,19.719225664606636,19.669221760063927,19.62141976278218,19.57563390363373,19.5317009742797,19.489476815659568,19.44883346416225,19.409656812985403
18,Sdm,0.30000000000000004,21.317128965663972,21.114000873144636,20.94295253002817,20.79521980423301,20.66520220121089,20.549102458570147,20.44422690533767,20.348595334827035,20.260709355681815,20.179407740172543,20.10377228745451,20.04367555395379,19.96053839442105,19.883316932583337,19.81122493123459,19.743623178006168,19.679984968603513,19.61987116022718,19.562911777643986,19.508792209190837,19.4572426833793,19.408030132815462,18.812827367859995,18.770944758341344,18.73061795352374,18.691735495058726,18.65419748892248,18.617914058947836,18.582804050521805,18.548793937404962,18.515816894636885,18.483812008138564,18.45272359751637,0.04384263940073054,0.05720078530806795,0.07055893121540538,0.08391707712274284,0.09727522303008027,0.11063336893741767,0.12399151484475512,0.1373496607520926,0.15070780665942995,0.16406595256676745,0.17742409847410484,0.03246380165257309,0.04410808356514321,0.05575236547771334,0.06739664739028346,0.07904092930285357,0.09068521121542365,0.1023294931279938,0.11397377504056397,0.12561805695313402,0.13726233886570421,0.14890662077827427,0.010984874535755992,0.020216761449367345,0.029448648362978714,0.03868053527659007,0.04791242219020143,0.05714430910381277,0.06637619601742414,0.07560808293103553,0.08483996984464687,0.09407185675825823,0.10330374367186958,0.009946333610729781,0.01573963502566877,0.021532936440607775,0.02732623785554678,0.03311953927048577,0.03891284068542476,0.04470614210036377,0.050499443515302785,0.05629274493024175,0.06208604634518077,0.06787934776011975,21.30008479357144,21.098560563222115,20.928649964778213,20.781766282107515,20.652406535331004,20.536831504186928,20.43238422431368,20.337108838373936,20.24952374350814,20.16847966293009,20.09306713451047,20.658187102841364,20.526033847103,20.408234621978423,20.30197451511748,20.205193203437098,20.11633723012703,20.034206271547294,19.957853602640416,19.886519334290956,19.819584270517353,19.756537185894288,19.767779206693145,19.698622127224372,19.63360753520051,19.572267084983466,19.514207625212837,19.45909591635111,19.406647043714596,19.35661550294152,19.30878825074744,19.2629792229325,19.219024962902296
19,Sd,0.30000000000000004,21.799576900937666,21.49789694476,21.26207271141991,21.06844152064039,20.904172202511297,20.76152139062967,20.635455032622897,20.522515452302443,20.420224945600022,20.326747214521742,20.240683458429515,20.136200243728762,20.046112223340693,19.96292984570624,19.885669376016832,19.813543379902814,19.745911736959794,19.68224704167098,19.622109601120556,19.56512900244335,19.510990281476694,19.45942337962412,18.750634979720264,18.711107297922645,18.67296826665884,18.636123618664577,18.600488371268824,18.565985645771573,18.532545668712913,18.500104922408813,18.468605418758106,18.437994075458285,18.408222177774316,0.046908677493162035,0.06024440834130251,0.07358013918944296,0.0869158700375834,0.10025160088572384,0.11358733173386432,0.12692306258200475,0.14025879343014516,0.15359452427828563,0.1669302551264261,0.18026598597456658,0.02868327715694013,0.040308019885690355,0.05193276261444057,0.0635575053431908,0.07518224807194097,0.08680699080069122,0.0984317335294414,0.11005647625819162,0.12168121898694179,0.13330596171569203,0.14493070444444225,0.011222467214626391,0.02043886295954534,0.029655258704464282,0.03887165444938323,0.04808805019430217,0.05730444593922113,0.06652084168414005,0.07573723742905901,0.08495363317397793,0.09417002891889689,0.10338642466381583,0.008403296937620616,0.014186877153595135,0.019970457369569646,0.025754037585544166,0.031537617801518675,0.0373211980174932,0.04310477823346771,0.048888358449442205,0.054671938665416725,0.060455518881391265,0.06623909909736576,21.773481628088906,21.476257150107813,21.243157680726494,21.051364972140014,20.888419787508383,20.746768120323463,20.621482486261336,20.509169774727617,20.407393682131783,20.31434567979771,20.22864628868525,20.857735959808316,20.701008778429728,20.564077743643853,20.442498154928884,20.333172270192687,20.23385464027425,20.14286554851362,20.058915602087893,19.980993442781234,19.908291142000294,19.840153053772447,19.80427613357366,19.73294699828764,19.666016453810478,19.602973378590093,19.54339086967553,19.48690869958336,19.433220115839656,19.382061753826758,19.333205821362387,19.286453967440604,19.24163241756125
20,Sey18,0.30000000000000004,21.26834777195794,21.014787335284588,20.809375263458612,20.63671166277913,20.487776213537877,20.356828276194165,20.239987465947806,20.134507687764177,20.038374035375785,19.95006423535257,19.86840008476168,20.104970694735215,19.989088973421985,19.8843913251456,19.78890768262765,19.701146642451405,19.619951949478473,19.54440903778804,19.473782036543433,19.407470049880217,19.344976040437345,19.285884193142728,18.78588091847665,18.731485027655182,18.679684866096114,18.630243943781423,18.582956686442472,18.537643271105726,18.494145496943766,18.452323451948576,18.41205279818097,18.3732225427623,18.33573319390671,0.07307858879228563,0.09090767401895632,0.10873675924562695,0.12656584447229757,0.14439492969896822,0.16222401492563884,0.18005310015230955,0.1978821853789802,0.21571127060565085,0.2335403558323215,0.2513694410589921,0.04839198944093041,0.06413568809056484,0.07987938674019927,0.0956230853898337,0.11136678403946813,0.12711048268910255,0.14285418133873704,0.15859787998837147,0.17434157863800592,0.1900852772876403,0.20582897593727473,0.03230744855102506,0.044776583546729073,0.05724571854243309,0.06971485353813711,0.0821839885338411,0.09465312352954512,0.10712225852524912,0.11959139352095317,0.1320605285166572,0.14452966351236116,0.15699879850806517,0.027575647791161045,0.035290182818941904,0.043004717846722766,0.05071925287450362,0.05843378790228448,0.06614832293006533,0.07386285795784618,0.08157739298562706,0.08929192801340792,0.09700646304118875,0.1047209980689696,21.244696535117143,20.99443278784628,20.791186332684763,20.620054139458713,20.472258901873595,20.34219289949124,20.226054575690025,20.121147547064876,20.025489809382854,19.937581732892134,19.85626120889204,20.643567359623024,20.472316477247084,20.324432769134805,20.194298277452503,20.078105363238187,19.97315380197577,19.877459044312182,19.789519707300137,19.70817243518549,19.632497472037354,19.56175506549569,19.78010534398854,19.687544663120942,19.60225879223249,19.52318706147923,19.449485091430912,19.380469709935994,19.31558035944075,19.25435140378681,19.196391837234128,19.141370141430677,19.089002798447073
21,Sey2,0.30000000000000004,22.164349253599543,21.514201977910602,21.11038244694554,20.816708232672227,20.585792891019793,20.395479474352655,20.233602528279143,20.092758476672213,19.968104843506218,19.856300181870104,19.75494139651402,20.352203727724905,20.16048876192683,19.997599655192413,19.855990349637967,19.73073784492051,19.618451752001896,19.516697514849863,19.423667778287097,19.337983880541714,19.258570153547517,19.18457116462364,18.45492800093016,18.400276437657844,18.348244478987215,18.29859243977082,18.251112096384922,18.205621410514958,18.161960314628537,18.119987312662158,18.079576713724684,18.040616362426412,18.003005762542443,0.08519140320550675,0.10960074486256186,0.1340100865196169,0.158419428176672,0.18282876983372703,0.20723811149078214,0.23164745314783725,0.2560567948048923,0.2804661364619473,0.30487547811900245,0.32928481977605756,0.0552756237249961,0.07654507048100652,0.09781451723701684,0.11908396399302726,0.14035341074903757,0.16162285750504796,0.18289230426105837,0.20416175101706868,0.22543119777307905,0.24670064452908944,0.26797009128509985,0.03353295532820518,0.0503565829184762,0.06718021050874717,0.0840038380990182,0.10082746568928919,0.11765109327956019,0.13447472086983117,0.15129834846010218,0.16812197605037316,0.18494560364064422,0.2017692312309152,0.036176977349859606,0.04674306172660781,0.05730914610335597,0.06787523048010416,0.07844131485685232,0.08900739923360051,0.0995734836103487,0.11013956798709688,0.12070565236384505,0.13127173674059325,0.14183782111734144,22.147458092655377,21.501402311847517,21.09913668633097,20.806280751339074,20.575870455068227,20.385899812870132,20.22427075191472,20.083614307357674,19.959107606394078,19.847421136380678,19.746159483483144,21.089188578137176,20.7620088058733,20.510930318731756,20.307147641478842,20.135635774945023,19.98755758939779,19.857272578155982,19.74095971183432,19.635910312804455,19.54013423236875,19.452126231445284,19.90598895581848,19.767113321672568,19.64400359367949,19.53344228596671,19.433106281547776,19.341263283175692,19.25658703227206,19.178039556941933,19.104793234856626,19.03617753441298,18.971641613004707
22,Spi4,0.30000000000000004,21.331154097115935,20.98875633098758,20.728842047458627,20.519286653861,20.34370759531041,20.192609170957397,20.059992711767435,19.941825675744894,19.83526643371767,19.7382370707602,19.649172073939003,19.94446636977387,19.81253119406099,19.694905234863366,19.58878610630673,19.49212174114561,19.403364344811454,19.321317606627446,19.245037724956628,19.17376699082939,19.10688786723839,19.043890413513495,18.92393304426874,18.842885674992544,18.767470299227604,18.69695478194046,18.630741078352095,18.568334364729978,18.509320570899003,18.45334971150711,18.40012330790228,18.349384752137727,18.30091182405559,0.04547127166406902,0.06923507531454773,0.09299887896502645,0.11676268261550517,0.14052648626598388,0.16429028991646258,0.18805409356694125,0.21181789721742,0.2355817008678987,0.2593455045183774,0.2831093081688561,0.02898243348173689,0.049697316440841466,0.07041219939994608,0.09112708235905069,0.11184196531815527,0.1325568482772599,0.15327173123636448,0.17398661419546915,0.19470149715457366,0.2154163801136783,0.23613126307278282,0.013675370827886347,0.030098664109776574,0.04652195739166679,0.06294525067355702,0.07936854395544725,0.09579183723733746,0.1122151305192277,0.12863842380111792,0.14506171708300813,0.16148501036489835,0.17790830364678856,0.022405404221427973,0.03271154088647444,0.04301767755152092,0.053323814216567414,0.06362995088161388,0.07393608754666035,0.08424222421170681,0.09454836087675329,0.10485449754179978,0.11516063420684625,0.12546677087189273,21.308944609232398,20.9704761462633,20.712824574728693,20.50474009817176,20.330193884659913,20.17986057012137,20.047833644788632,19.93013478234107,19.8239563308796,19.7272427518727,19.638443869643964,20.572395295189427,20.36295141395617,20.187450573492477,20.036410047120487,19.9038381738742,19.785706529481278,19.679176062954326,19.582170556015576,19.49312565794279,19.41083332889682,19.3343412254263,19.716370573400386,19.601509448058643,19.49764546745277,19.402855611583202,19.315680958093584,19.234988398987518,19.159880309652323,19.08963350384724,19.02365677151613,18.961460599052593,18.902635104464473
23,Torus,0.30000000000000004,21.48747927722717,19.16592738662309,18.479299580098758,18.061975037979426,17.76126376660546,17.526030404341412,17.33279723672186,17.16881426056634,17.026379331169135,16.900481553699123,16.787677263420555,20.67570419060725,18.8388294709087,18.19114942103497,17.788265948404792,17.495084443908173,17.26447313104331,17.074366026748656,16.9126382639813,16.771907109853526,16.647341891582116,16.535608347043258,17.857449171922656,17.40905684954085,17.092650827225604,16.847947550713208,16.648378618114293,16.47985895918677,16.334015380488076,16.205462773652123,16.090532305358916,15.98661163728308,15.891774574591892,4.050483511448193,4.466546350057258,4.882609188666322,5.298672027275387,5.714734865884451,6.130797704493517,6.546860543102585,6.962923381711647,7.378986220320711,7.795049058929777,8.211111897538839,3.673618791996719,4.036454105802961,4.399289419609204,4.762124733415444,5.124960047221686,5.48779536102793,5.850630674834173,6.2134659886404116,6.576301302446656,6.939136616252898,7.301971930059139,3.130064417946733,3.417130063363543,3.7041957087803525,3.991261354197162,4.278326999613972,4.565392645030783,4.852458290447593,5.139523935864401,5.426589581281212,5.713655226698022,6.000720872114831,2.431656948661066,2.611754105685213,2.79185126270936,2.971948419733507,3.152045576757654,3.332142733781802,3.5122398908059496,3.6923370478300948,3.872434204854243,4.0525313618783905,4.232628518902537,21.457841256958606,19.15569589573646,18.470294987156596,18.05341462783541,17.75293269768081,17.517839351568057,17.324700554914678,17.160785496683012,17.018401787461894,16.892544016093126,16.779771837257865,21.15915465752974,18.988190222922828,18.3117252175046,17.89810071548017,17.599304207955957,17.36524129994732,17.172797646332477,17.009383189187865,16.867377180800414,16.74181452078276,16.629279283017492,19.965086775994067,18.619624287190625,18.03688702955997,17.659736848458618,17.38035867533758,17.158356329291845,16.97413173356881,16.81667822379873,16.679193311547138,16.557177396515357,16.447498904370608
24,TQSO1,0.30000000000000004,19.683396076145016,19.542511388964435,19.41782593633661,19.305995683065667,19.204615868481717,19.111899161888772,19.026480856878006,18.947295309000893,18.873494470988852,18.804392406971864,18.73942643738729,19.637296763550772,19.47056134096813,19.326055378341998,19.19854280792122,19.084444160269342,18.98120393510581,18.8869338136966,18.800198891733828,18.719883213452835,18.64510173035963,18.575140686896596,18.984523540985546,18.84149385958519,18.715131790303932,18.601954985821507,18.499469951829226,18.405829814831442,18.31962842489127,18.23977040190314,18.165385809155552,18.09577223975964,18.030354382689872,0.3109248972667989,0.3514997264511567,0.3920745556355141,0.4326493848198718,0.47322421400422926,0.5137990431885866,0.5543738723729446,0.5949487015573018,0.6355235307416597,0.6760983599260173,0.7166731891103747,0.2720477262021868,0.3074317584050099,0.3428157906078327,0.3781998228106557,0.41358385501347844,0.4489678872163012,0.48435191941912425,0.5197359516219471,0.55511998382477,0.590504016027593,0.6258880482304158,0.22257051693758745,0.25056542166501655,0.2785603263924454,0.3065552311198744,0.33455013584730336,0.36254504057473225,0.3905399453021613,0.4185348500295902,0.4465297547570193,0.47452465948444816,0.5025195642118772,0.1644188251430903,0.1819820648865689,0.1995453046300473,0.21710854437352584,0.23467178411700426,0.25223502386048263,0.2697982636039612,0.28736150334743965,0.30492474309091816,0.32248798283439656,0.34005122257787507,19.6568328740482,19.518236812942533,19.395346770248942,19.284962641417508,19.184772557949316,19.09305182388312,19.00847950209367,18.930021457417638,18.856852903582652,18.788305450635075,18.723829903483622,19.656290237372534,19.4988858323496,19.36143834540887,19.239451900263674,19.12979721548539,19.03020834512019,18.93899167445699,18.854848053669656,18.776759073181825,18.703911581631864,18.63564598221085,19.464287302887794,19.311768705710357,19.178059919297585,19.059026624496493,18.951763592404614,18.85415111968521,18.764595104489732,18.68186646455161,18.604997553476515,18.533212898614515,18.465881457982107
0,Arp220,0.4,23.45715303882891,20.746251056957718,20.03932507593979,19.61474996945858,19.310315096147676,19.072815068174464,18.87805699624552,18.712977966068593,18.569717226110303,18.443174903582225,18.329853554261618,21.298676766611013,20.13924836447808,19.591426337144735,19.229033555453434,18.95780208064286,18.740964997456274,18.560307773673863,18.405465902285464,18.269975604515892,18.14953284701814,18.041126871893148,19.45760008984537,18.994925772935208,18.67152749887746,18.422675201984504,18.220359275895962,18.04988670678482,17.90258345874913,17.772898509899182,17.657064023504546,17.55240492737617,17.456953346827024,0.06772464889235358,0.24853226488393354,0.42933988087551345,0.6101474968670934,0.7909551128586731,0.9717627288502529,1.1525703448418334,1.3333779608334133,1.5141855768249932,1.6949931928165727,1.8758008088081528,0.04149803004009228,0.2038025121148657,0.366106994189639,0.5284114762644124,0.6907159583391856,0.853020440413959,1.0153249224887326,1.1776294045635058,1.3399338866382795,1.5022383687130523,1.6645428507878257,0.027444172541239764,0.1618276796648602,0.29621118678848063,0.430594693912101,0.5649782010357213,0.6993617081593415,0.8337452152829623,0.9681287224065827,1.1025122295302032,1.2368957366538231,1.3712792437774435,0.029772532275478217,0.1140840215100443,0.19839551074461037,0.2827069999791764,0.36701848921374247,0.45132997844830847,0.5356414676828747,0.6199529569174407,0.7042644461520068,0.7885759353865727,0.8728874246211389,23.42171318286222,20.735560863291163,20.02971038746452,19.60551486079721,19.301273992893876,19.063891753242384,18.86921279258663,18.704190560105193,18.560972577884534,18.434463606345275,18.32116899787815,22.17522854827629,20.438083209430566,19.801050163553313,19.402240001796116,19.111210123066552,18.88192909931365,18.692725864069494,18.53165226009093,18.391416475758483,18.267239396839294,18.155818178391282,20.676413980306727,19.846518690516056,19.381694149958044,19.057254958128187,18.807788637417357,18.6050676562183,18.434307836961164,18.286790275380994,18.15693929970233,18.04097240634851,17.93620525013995
1,BQSO1,0.4,20.28406494795762,20.219101726527636,20.15780700534061,20.099788514004118,20.04471371959851,19.992298280805954,19.94229716337471,19.894497713117012,19.848714190646607,19.80478341264848,19.762561241268042,20.1842049819532,20.110388847243094,20.041273373163907,19.97629555139148,19.91498783286849,19.85695769694387,19.80187240995582,19.749447467691304,19.699437702332467,19.651630349137992,19.605839576429176,20.183720518479713,20.07303594690029,19.972598450457937,19.880670431712566,19.79592192315577,19.717312279742536,19.644011903797136,19.57534877242709,19.510770896081038,19.449819331486424,19.392108377027476,0.10272442152930233,0.12131033841244579,0.13989625529558936,0.15848217217873292,0.17706808906187638,0.19565400594501986,0.21423992282816345,0.23282583971130696,0.25141175659445053,0.26999767347759396,0.28858359036073755,0.0826248554506323,0.0992865394844982,0.11594822351836417,0.13260990755223012,0.14927159158609601,0.16593327561996196,0.18259495965382794,0.19925664368769394,0.21591832772155986,0.23258001175542578,0.2492416957892917,0.06533958926335542,0.07894214515497179,0.09254470104658823,0.10614725693820465,0.11974981282982103,0.13335236872143738,0.1469549246130539,0.16055748050467025,0.1741600363962867,0.18776259228790307,0.20136514817951948,0.04958992233396187,0.058454281789051286,0.06731864124414079,0.07618300069923026,0.0850473601543197,0.09391171960940914,0.10277607906449865,0.11164043851958809,0.12050479797467757,0.129369157429767,0.13823351688485644,20.279166484219527,20.214001973147372,20.15252809150363,20.094349109809134,20.03912972128945,19.986583334333076,19.936463069995163,19.88855474755205,19.842671353482725,19.798648632643452,19.756341539037482,20.152489248914335,20.086044909308786,20.023433366486117,19.964236448313493,19.90810089307342,19.85472557358467,19.803851717695444,19.755255319499263,19.708741177543477,19.664138158602725,19.62129539659175,20.218431382858835,20.137474942650915,20.062138298938795,19.991691616558875,19.92553860657759,19.86318580896033,19.804220228770024,19.748292739873467,19.695105558472772,19.644402644619493,19.59596224698396
2,Ell13,0.4,25.001323233837986,23.980406059005478,23.463685940950533,23.115023443258114,22.851528121983904,22.63965511275402,22.46245349841387,22.310155673431762,22.176616528285358,22.057717663264203,21.950563781658143,21.709571309658777,21.61187694455263,21.522252009245694,21.439464565348825,21.36254489146654,21.290715971122445,21.223345589936642,21.159912450558906,21.09998165394089,21.04318660223955,20.989215405169773,19.301957835810747,19.285204389451202,19.268705533568617,19.252453646175585,19.23644144252591,19.220661955508014,19.205108517442902,19.18977474316754,19.174654514296236,19.159741964562976,19.14503146615682,0.06559651442759551,0.07170370431599393,0.07781089420439234,0.08391808409279077,0.09002527398118917,0.0961324638695876,0.10223965375798602,0.10834684364638442,0.11445403353478283,0.12056122342318124,0.12666841331157963,0.03199607830013235,0.03747828261067952,0.042960486921226684,0.048442691231773874,0.05392489554232104,0.059407099852868205,0.0648893041634154,0.07037150847396258,0.07585371278450974,0.0813359170950569,0.08681812140560406,0.013874939410666578,0.018343774793735747,0.022812610176804915,0.0272814455598741,0.03175028094294326,0.03621911632601243,0.040687951709081606,0.045156787092150756,0.04962562247521994,0.05409445785828909,0.05856329324135828,0.004194751587702667,0.007106576849823042,0.010018402111943416,0.012930227374063795,0.015842052636184163,0.01875387789830454,0.021665703160424918,0.02457752842254529,0.027489353684665666,0.03040117894678604,0.033313004208906406,24.910134821945526,23.938896501262786,23.434580583964916,23.091554797637748,22.83128005906976,22.621490811705314,22.44574776555053,22.29452797913233,22.161818075378054,22.043576872968465,21.93695733477224,22.65229948258976,22.447861125924575,22.275885439004465,22.12746182988982,21.996909589297257,21.880383836053674,21.775160846193195,21.679240510044956,21.591110731866245,21.5096005393329,21.433784612953374,20.89863274415643,20.848177560830752,20.799963323812776,20.753799408215855,20.709518523179895,20.666973052338697,20.626032084718517,20.586578985421596,20.548509392454587,20.51172955303011,20.47615493256286
3,Ell2,0.4,23.99458144709771,23.56987318627449,23.26537028129797,23.027828956631502,22.833043151614415,22.66794421223505,22.52466848540555,22.398114473687542,22.284783752313974,22.182172545583093,22.088427098693952,21.30868065348087,21.25523613521251,21.204299419616127,21.15564566788254,21.10907898544939,21.064427657627384,21.021540326903523,20.980282897041974,20.94053600421873,20.90219293495436,20.865157899341202,19.669589265247627,19.651379598534646,19.633470308397122,19.615851645742026,19.598514328535224,19.581449512435377,19.56464876370017,19.548104034157017,19.53180763805238,19.51575223061294,19.49993078816896,0.03894054679786508,0.04367509688117848,0.048409646964491876,0.053144197047805306,0.057878747131118714,0.06261329721443212,0.06734784729774553,0.07208239738105891,0.07681694746437234,0.08155149754768572,0.08628604763099912,0.019003969636663922,0.02325400465269468,0.027504039668725437,0.031754074684756196,0.03600410970078696,0.04025414471681773,0.04450417973284849,0.048754214748879234,0.053004249764909986,0.05725428478094073,0.061504319796971484,0.008481343885854148,0.011945772751152231,0.015410201616450315,0.018874630481748398,0.022339059347046487,0.02580348821234457,0.029267917077642643,0.03273234594294073,0.0361967748082388,0.03966120367353688,0.04312563253883495,0.002925280799116601,0.005182650029366863,0.0074400192596171194,0.009697388489867384,0.011954757720117646,0.014212126950367908,0.01646949618061817,0.018726865410868425,0.020984234641118683,0.023241603871368942,0.0254989731016192,23.933907566395916,23.525835294078128,23.229930719366827,22.997641909818828,22.80639767216414,22.643848261577332,22.50249564695969,22.377443939283328,22.265319213207817,22.163697488586063,22.070778514335274,22.173030250865853,22.066297048525286,21.96912349026669,21.87993702590666,21.79752381184776,21.720927281179065,21.649380209901476,21.58225782367252,21.519044579125033,21.4593100971465,21.402691379777345,20.676422495128726,20.644275248546755,20.613052531872714,20.5827026508042,20.553178129047105,20.524435261547765,20.496433725353917,20.469136239408208,20.44250826607118,20.416517748378467,20.391134878018143
4,Ell5,0.4,24.628741590116242,23.8645433557143,23.420468280954996,23.10620307517114,22.862778648956123,22.664059946808518,22.49614645518,22.350756880027696,22.22255701921167,22.1079085163288,22.00421839440786,21.555080513963567,21.476223401786015,21.402707914222976,21.33385607164312,21.269111305350478,21.208011094049073,21.15016689981005,21.095249184761876,21.042976038760102,20.9931044215868,20.945423329972346,19.416600754876157,19.3994285315123,19.382523684120045,19.365878013966253,19.34948369373552,19.333333245428946,19.317419519882783,19.301735677766494,19.28627517193386,19.271031731013082,19.25599934413305,0.05667096149550856,0.06230462104993146,0.06793828060435438,0.07357194015877726,0.07920559971320018,0.08483925926762308,0.09047291882204597,0.09610657837646888,0.10174023793089183,0.10737389748531471,0.11300755703973761,0.02783032058492773,0.03288745377675516,0.0379445869685826,0.04300172016041003,0.048058853352237474,0.053115986544064915,0.058173119735892335,0.06323025292771978,0.06828738611954724,0.07334451931137466,0.07840165250320208,0.011990597919147354,0.016112935297390073,0.020235272675632795,0.024357610053875513,0.028479947432118242,0.03260228481036095,0.03672462218860367,0.04084695956684639,0.04496929694508912,0.04909163432333185,0.05321397170157456,0.0038088665766632334,0.006494919001513636,0.009180971426364041,0.011867023851214444,0.014553076276064851,0.017239128700915252,0.019925181125765655,0.022611233550616054,0.025297285975466464,0.02798333840031687,0.03066939082516727,24.544014454790698,23.817695266671333,23.386362069538947,23.078490180499713,22.838908999379296,22.642755505591648,22.47667580403939,22.332662393559815,22.205533371405696,22.091741847695126,21.988753094651553,22.434578234806697,22.276811054054452,22.139087147007984,22.016883082643204,21.90705262083679,21.80731880636843,21.715980566092743,21.631733517831798,21.55355547289659,21.48063048227928,21.41229683379832,20.822271753864158,20.77874991485021,20.736905624158652,20.696614345087387,20.657764913933352,20.620257691282625,20.58400302211887,20.548919944842265,20.51493510242596,20.481981818880392,20.44999931179455
