id,zpk,uv,vj
2056,1.0603,1.8570227501200165,1.1811138994298354
2602,1.0835,0.5535272837869698,0.41639290879554736
2744,1.0861,1.18277692169735,1.4906901274054078
2805,0.7147,0.4348067736625616,0.1989144263104201
2965,0.7165,0.6105993169506938,0.3448838838828898
3001,1.2292,0.5177438701191122,0.07025060524458127
3331,0.4715,1.563793720776978,1.1120949639025604
3391,1.6718,0.92170139885976,1.2178909970408824
4153,0.5886,1.5223633827039755,0.9829490672786427
4227,0.5963,1.4257311707962863,0.9655109915205564
4403,0.5771,1.5397744960434743,1.0831207998737966
4789,0.5553,1.1373352803431942,0.9690209447567426
5013,0.4918,0.74238025993699,0.5388695328999731
5073,0.3974,1.485797990827269,1.2617017453975379
5283,1.9114,0.4130934773211514,0.4005365703323527
5562,0.6517,0.30717804904398704,0.13326618222523834
5898,1.4293,1.1925932194122133,1.3529713570091246
5901,1.1667,1.114306236166982,1.4611382329630374
6076,0.5861,1.4739121598644118,1.0490190607932988
6130,1.0797,1.4507382280200005,1.5316838275834108
6494,0.6155,1.4097410372805754,0.8302737590798159
6594,0.2891,0.8362894372472489,0.560522129610284
7200,0.6243,1.4125073854885457,0.9192896799416559
7758,0.8784,1.4618195883481597,1.5996066185428681
7833,0.5725,1.328122793822672,1.3025120200331308
7888,0.5846,1.2673462379343903,1.5980020465975464
8433,1.4737,1.1180677807285022,1.7583590462850367
8676,0.6737,1.6887326019190567,1.0146229468147077
9123,0.8826,1.4943759526099676,1.3156224154731575
9162,0.8123,0.5403135877204548,0.4750624573717097
9347,1.4116,0.7611766413727494,0.5200215366895229
9635,1.6867,0.22063439342874958,0.6161472571395379
9707,0.6148,1.704731995311704,1.0215652516621425
9950,0.6014,0.6264245401972595,0.5182458935143543
10054,0.6248,1.7169941479209534,1.171515565656101
10830,0.6358,0.5694819042107397,0.47817614693956756
11596,0.441,1.5559760270849985,1.0979658414238678
12742,0.4063,1.4499790276642237,1.4683576397248146
12875,0.661,1.3652305856052926,0.9012904979871976
12972,0.649,1.631573336988403,0.934522767075677
13093,0.6181,1.541259873311585,0.998575770257208
13672,1.5646,1.2784926820623426,1.5809290373567961
14182,0.9998,1.5933793338128872,0.9281637087512635
14246,0.2896,1.5163260066081854,0.9553669533693352
14871,1.0364,1.7037805683875469,0.6800012646896789
15080,0.4694,1.8013573963586857,1.529133001686386
15305,0.9777,1.5831457164791942,1.4485846485443368
15631,0.909,0.48780340478199236,0.286280729308352
16445,0.6978,1.4720911768185978,1.4107235098948934
16748,1.0456,1.4574422747650182,0.8928080407055923
16910,0.6187,1.3897471363988032,1.4053609264181972
17083,0.2352,1.7222275485457779,1.1322157739158172
17809,1.8144,1.341055755166245,1.2903027391665347
17879,1.4882,0.5532384902906422,-0.00418614706328313
18840,0.6193,1.80224409484903,1.460042826391959
18896,0.4935,0.8925028430524549,0.6109866977899792
19389,1.27,0.44730202150568843,-0.03383205293551583
21177,0.439,0.8120330354165262,0.5279820542012956
21484,0.2067,1.2715240373041397,1.3755420134334457
21628,1.2933,0.6132951512113962,-0.35800002567620126
