id,zpk,uv,vj
7544,1.1017,1.533611225371203,0.8774652972794499
8122,0.5295,1.4853614848257415,0.8700006435070868
8147,1.6371,0.9504591325848644,0.07353186398857758
8691,1.2058,0.5763683553279115,0.4331154714786365
8740,0.6572,0.5856555184043728,0.37945016170917256
9194,0.6468,1.2615106692770297,1.3237062303568905
9705,1.6468,1.3860908305328152,1.338274803813455
9840,0.2511,1.4785918475182953,0.9357611152556125
10942,1.0655,0.7108599347710047,0.4866688108542263
11125,1.289,0.34844027255052623,-0.07117617353499384
11361,0.5542,0.6754995280736047,0.34471234940170703
11640,0.7367,0.6047847099229244,0.2701826330548478
12382,0.6537,1.4688786267059157,0.9421315846589948
12569,1.4089,0.7887928590633244,0.6523836447784959
13149,0.7163,1.4751250400610125,0.971989764461128
13237,0.7541,1.3788189442123837,0.8802860289221819
13592,1.0709,1.6627849907889178,1.2574985154116405
13736,0.5608,1.0687271370676292,1.2453066934580406
13751,0.9088,1.248807785032298,1.3675105573546595
13811,0.6377,1.1191471289802735,1.2334583519796212
14497,0.8171,0.7149898967426012,0.4297608099706025
14659,1.2502,0.5967744049133721,0.27737554262066766
15181,1.9892,1.032395932460343,1.423366837591768
15280,0.9103,0.24428150638647494,0.28809092001012715
16077,0.8028,0.8917136801183325,0.6732664015325582
16903,0.6716,1.3859606169424232,1.3828538273557527
16957,1.2613,1.3979773571840504,1.2892114916755801
17005,0.5235,1.4340655253905261,1.2087648259751873
17055,0.5749,1.3948247601732646,0.9110680868265497
17142,1.2962,1.519134825348793,1.5298171737607476
17166,0.7687,1.638516577766005,1.091800372344025
17210,0.7463,1.5968417996673843,0.8292596101856695
17488,1.0788,1.555038048088285,1.037798611451528
17762,0.7157,1.6156498001466382,1.1789326759334884
18538,1.5056,1.634282981338096,0.9539243816189469
18695,0.7898,1.4267982365340721,1.5004277363104706
18999,0.5017,1.839290968000082,1.7844301177513877
19956,0.343,0.7642202753625256,0.4621155304094948
21446,0.6623,1.6297154075137392,0.908682981421407
23132,0.3953,1.7141950144614952,1.023545302090195
23410,0.3925,0.9224819333359768,0.6492332368254132
24710,0.6442,1.4964351153544193,1.4399483596732452
24730,1.4349,0.4348787148843023,0.08258045500516786
25946,0.7362,1.4631330859523572,0.903768478798721
26056,1.0461,0.47919907677698603,0.10722875872559356
26347,0.7326,1.5364727307466204,0.8620588303635053
26396,1.0323,1.4050422422216755,1.3644867360499795
27000,0.7884,1.0508431423403621,0.8798303082717496
27201,0.6917,1.3902925645647457,1.2186288717478782
27581,1.0588,1.2258275715315818,1.374807816168186
28836,0.7351,0.7094682960296836,0.4445779831165133
28863,0.3333,1.2425603636967146,1.2089122439437965
28949,1.0385,1.029148421496103,1.258804671826777
29015,0.7418,0.7443941956353726,0.3377470348873466
29041,1.2736,0.6710119112239745,0.11498240171234997
29251,0.5104,1.5330427488266878,0.9957461170954787
29439,1.044,1.4122505108772216,1.234010386051441
29687,1.0106,1.1096049578011424,1.3010132596066697
29790,0.9846,1.495229697776928,0.9392850655811067
30540,0.7045,1.3187475422629262,0.8574221255245931
