Wavelength,FluxDensity
90.398544,0.007327470225968892
93.378716,0.007217399983501843
95.3655,0.007291364688212236
97.35229,0.007316234823313182
99.33906,0.007343567292629538
101.32584,0.00737423905358341
103.31262,0.007407669784610171
105.29941,0.007443350590349896
107.28619,0.007482370857444378
109.27297,0.007610227971539846
113.24653,0.007610856764883458
117.22009,0.007639852393179855
120.20027,0.007771058014496753
124.17383,0.007729298188576307
126.16061,0.007804135729379575
127.154,0.007939446796908665
130.13417,0.007849876123278997
131.12756,0.007983734590731147
133.11435,0.00803704699808281
136.09451,0.008092495200185868
139.07468,0.008189646466568888
142.05486,0.00832964279344669
146.02843,0.008427207240075186
150.00198,0.008567824270949832
153.97556,0.008714128295133664
157.94911,0.008825575508958329
160.92928,0.009035184636592128
164.90285,0.009183217928132587
168.8764,0.00933524109607598
171.85658,0.00957010748174923
175.83014,0.009692276592706602
178.8103,0.009849390778133467
180.79709,0.010088941598123317
184.77066,0.01026756455416667
189.73761,0.010406599109370232
192.71779,0.010689528616397319
196.69133,0.010860593330095524
200.6649,0.011036216794521636
203.64508,0.011335960168400584
208.61203,0.011584414413683072
214.57237,0.011810352210742978
218.54594,0.012097991557603015
221.52611,0.012379021396655187
225.49968,0.023433845404805097
228.47984,0.10104150322746427
232.4534,0.10827552886690359
238.41376,0.10341884116946214
244.3741,0.09900958930638581
250.33443,0.09495319681916832
255.30138,0.09181898679471241
258.2816,0.08998135460850024
262.25513,0.08774149391982104
267.22208,0.08467949187143611
272.18903,0.08169075513941747
277.15598,0.07861896806413697
282.12292,0.07634260496531163
288.08328,0.07348996692694361
294.04364,0.07045201852893962
299.0106,0.06805544638114418
305.9643,0.06519485348819087
315.89822,0.061116111780524826
325.83212,0.05722834943718046
335.76602,0.0535258971676005
345.69995,0.05028353423299381
354.64047,0.04835285784583893
363.58096,0.04706881647910824
372.52148,0.04485463298844819
382.45538,0.04213019325817752
392.38928,0.04117762541570713
402.3232,0.04014636022245041
411.26373,0.03844828105542707
419.21082,0.03659023773478236
427.15796,0.035125759819322123
438.08527,0.033959092892950724
448.01917,0.032581704390035576
456.9597,0.03086008232233864
466.89362,0.029622889043255222
476.8275,0.028747163394363378
486.7614,0.027281961022393827
496.6953,0.026797862628174445
502.65567,0.02606064170356184
508.616,0.026948098713994586
516.5632,0.026079563164873653
526.4971,0.024662287022588426
536.4309,0.022932138533984004
546.3648,0.022037779709643514
556.2987,0.022353887978683564
566.23267,0.022262936124781724
576.16656,0.021597072265449088
586.10046,0.02088194089792904
596.03436,0.01959976172949315
605.96826,0.018839944688348834
615.9022,0.01911527482948658
625.8361,0.01851755490429455
635.76996,0.01841170832253253
645.70386,0.017795264203771765
653.651,0.017156668122531315
660.60474,0.017329070371205246
670.53864,0.01705807657848983
680.47253,0.016221218493762773
690.40643,0.016150181095167075
700.3404,0.015289203233015386
711.2677,0.015619043772634449
721.2016,0.01549954041218762
730.1421,0.015218767263133872
740.076,0.014780119325966986
750.0099,0.014364279800381437
759.9438,0.013748652549729633
769.87775,0.013777935209763836
779.81165,0.013288963013045368
789.74554,0.013311069279678206
799.67944,0.013277734317906926
809.61334,0.013124877373419176
819.54724,0.012858893639345326
829.48114,0.011991379464616958
839.4151,0.012359549251260635
849.349,0.012279797365852944
859.2829,0.012283349310973447
869.2168,0.012215814830416442
879.1507,0.012116477467398615
889.0846,0.012026082763141046
899.01855,0.013474898580243378
908.95245,0.024189329656541483
918.88635,0.03343524388346263
928.82025,0.04182466474413916
938.75415,0.0493115940422311
948.68805,0.05442773920177216
958.62195,0.054343860489386574
968.5559,0.03746689252143845
978.4898,0.04755396404853345
988.4237,0.04851906343560953
998.3576,0.05344162089933074
1008.2915,0.05241907525645705
1018.2254,0.04206193176919459
1028.1593,0.04886910694294628
1038.0933,0.05983601067480794
1048.0271,0.05891806923443394
1057.961,0.05320869401601867
1067.8949,0.05486838153396504
1077.8287,0.050976224026725254
1087.7627,0.05534125404200865
1097.6967,0.05385168509557523
1107.6305,0.052351091992318494
1117.5645,0.04915163027162737
1127.4983,0.0537307763926098
1137.4323,0.052243926128341216
1147.3662,0.05256955234759825
1157.3,0.05173365965435141
1167.234,0.04327111894248829
1177.1678,0.05047458329444869
1187.1018,0.044806833575510185
1197.0356,0.0383922610104978
1200.7311,0.046060096752655044
1200.8107,0.05110060085914973
1200.8801,0.05195671274680465
1200.9496,0.05289970399140981
1201.0292,0.05393781450339398
1201.0986,0.0550833873993388
1201.1682,0.0563472488329216
1201.2378,0.05774056764669026
1201.3173,0.059276316677699135
1201.3867,0.0609707119859501
1201.4562,0.06283744604097105
1201.5358,0.06489349002232322
1201.6052,0.06715921932734596
1201.6749,0.06965096300659418
1201.7543,0.07238961017096988
1201.8239,0.07539993683107342
1201.8933,0.07870359222109805
1201.9629,0.08232527738631103
1202.0425,0.0862941337130738
1202.1119,0.09063859010361904
1202.1815,0.09538592175778458
1202.261,0.10056670197566404
1202.3304,0.10621910422336503
1202.4,0.11237602139593167
1202.4695,0.11907069909311502
1202.5491,0.12634733216065672
1202.6185,0.13424308945317173
1202.6881,0.14279579063899467
1202.7676,0.15205460485314207
1202.837,0.16206130904988625
1202.9067,0.17285627262087275
1202.9861,0.18449442798061905
1203.0557,0.19702569244815682
1203.1251,0.2104863234613443
1203.1947,0.22492600771603816
1203.2742,0.24040433324812727
1203.3436,0.2569661891688239
1203.4133,0.27465377214616105
1203.4928,0.2935296631924154
1203.5623,0.3136364592674612
1203.6318,0.3350137345473639
1203.7113,0.3577242787237928
1203.7809,0.38180096807437813
1203.8503,0.40728552233007503
1203.9199,0.4342286908403
1203.9994,0.4626706984864779
1204.0688,0.4926317937979057
1204.1384,0.5241330794278409
1204.2179,0.5572305599903402
1204.2876,0.591929927156808
1204.357,0.6282375589094199
1204.4265,0.6661986539996028
1204.506,0.7057916216174951
1204.5754,0.7470132989071563
1204.6451,0.7898857082033566
1204.7245,0.8343789382201175
1204.7942,0.8804515230398413
1204.8636,0.9281146140264959
1204.9431,0.9773335676693817
1205.0127,1.0280260015629095
1205.0822,1.080135343061186
1205.1517,1.1336492238343714
1205.2312,1.1884598262142418
1205.3007,1.2444789838119386
1205.3702,1.301663877713191
1205.4497,1.3598822750210433
1205.5193,1.4190307304085756
1205.5887,1.4790213198368976
1205.6682,1.5397336060121123
1205.7378,1.6010060892547842
1205.8074,1.6626800003071887
1205.877,1.7246744121701227
1205.9563,1.7867951926950925
1206.026,1.8488803196225854
1206.0955,1.910801595595389
1206.1748,1.972359842379591
1206.2444,2.0333777846989074
1206.314,2.0937120653632384
1206.3835,2.1531660703169346
1206.463,2.211517858000517
1206.5326,2.2686548329824383
1206.602,2.3243891135445147
1206.6815,2.37846874582994
1206.7511,2.430748999554789
1206.8206,2.481079546128967
1206.9001,2.5294938620973118
1206.9696,2.5755833091602973
1207.0391,2.618478149395007
1207.1086,2.6587763268041837
1207.1881,2.6964801012268316
1207.2577,2.731300258344239
1207.3273,2.7630722124291403
1207.4066,2.791660023117281
1207.4763,2.8170006931824854
1207.5458,2.8389769211183697
1207.6252,2.8574810241074373
1207.6947,2.9649647843919675
1207.7644,2.976749175924697
1207.8339,2.984783558780203
1207.9133,2.989028072752797
1207.9829,2.9894979852604098
1208.0524,2.986165083344931
1208.132,2.9790574213327794
1208.2014,2.9681830246209784
1208.271,2.9536084238215317
1208.3405,2.9353788800559135
1208.4199,2.913538841155198
1208.4895,2.8881942506651814
1208.559,2.8594545978732406
1208.6385,2.8274074659146606
1208.708,2.7921868048389995
1208.7776,2.7539046273336374
1208.857,2.712725906772235
1208.9265,2.668777123311453
1208.9962,2.622227486380334
1209.0657,2.5732621636271675
1209.145,2.5219936889116115
1209.2147,2.468657310162236
1209.2842,2.4134328669920264
1209.3636,2.356453866677332
1209.4331,2.2979260193617055
1209.5028,2.2380726885660707
1209.5823,2.1770801771840564
1209.6517,2.115101561918184
1209.7213,2.0523359744063936
1209.7908,1.9889970447152212
1209.8704,1.9252014643141881
1209.9398,1.86116865772576
1210.0094,1.7970961257880278
1210.0889,1.733072482775079
1210.1583,1.6693096781679964
1210.2279,1.6059807456081039
1210.2975,1.5431699883123946
1210.377,1.4810080557666434
1210.4465,1.4196964088146595
1210.516,1.3593406032487139
1210.5956,1.300006034663586
1210.665,1.2418160884417053
1210.7346,1.1848938893611023
1210.814,1.129268552853751
1210.8834,1.075042410378313
1210.9531,1.022311296405008
1211.0226,0.9710830774072579
1211.1022,0.9213966056387598
1211.1716,0.8733511455994427
1211.2412,0.8269643739770254
1211.3207,0.7822247287524209
1211.3901,0.7391685262234516
1211.4597,0.6978233919896781
1211.5392,0.6581559423170641
1211.6088,0.6201745502765221
1211.6782,0.5838914875101895
1211.7478,0.5492544175077132
1211.8273,0.5162533456944562
1211.8969,0.4848849788918248
1211.9664,0.45508627684922626
1212.0458,0.4268246848298652
1212.1155,0.4000845471939743
1212.1849,0.37482911521798346
1212.2544,0.35098724693551503
1212.334,0.32853103379447973
1212.4034,0.3074166996376509
1212.473,0.2875787178852794
1212.5524,0.2689748603389954
1212.622,0.25156483879131686
1212.6915,0.23528106887824915
1212.771,0.2200790901457686
1212.8406,0.20591580541238164
1212.91,0.1927270409449509
1212.9796,0.1804643811158197
1213.0591,0.16908712075717017
1213.1285,0.15854825030478137
1213.1981,0.1487908508816626
1213.2776,0.1397721912025374
1213.3472,0.13145323876884862
1213.4167,0.12378203265941165
1213.4961,0.11672144654703015
1213.5658,0.11023400269023356
1213.6353,0.10427549091344902
1213.7048,0.09881274007862813
1213.7843,0.09381160353502795
1213.8539,0.08923664421470912
1213.9233,0.085055001220913
1214.0027,0.08124050433738646
1214.0724,0.0777658200506428
1214.1418,0.07460075166736017
1214.2115,0.07172190663957878
1214.2909,0.0691068189796233
1214.3604,0.0667316018275213
1214.4299,0.06457676099506977
1214.5094,0.062624524724531
1214.579,0.06085507178160572
1214.6484,0.05925348994188916
1214.728,0.057804225819490275
1214.7975,0.05649311198394696
1214.8671,0.05530670030007285
1214.9366,0.05423453244228761
1215.0161,0.053264986661117994
1215.0857,0.05238741854030051
1215.1552,0.051954460834209966
1216.9036,0.049456265855689574
1226.8375,0.059813981318130066
1236.7714,0.06359456878659693
1246.7053,0.06369164338302957
1256.6392,0.06177028742053204
1266.5731,0.06892368879829117
1276.5068,0.07134022989889814
1286.4408,0.06595297111479735
1296.3748,0.06666493050827359
1306.3086,0.0749737309007085
1316.2426,0.07473043408725573
1326.1764,0.07257607287617278
