Wavelength,FluxDensity
91.0842,0.02258149503784524
94.08697,0.0231862634506329
96.08882,0.02365474393344723
98.09067,0.026052313366116266
100.092514,0.030530905154078684
102.094376,0.030865378567713406
104.09622,0.03097950292874725
106.098076,0.031213905934721096
108.09992,0.03140715967827772
110.101776,0.032189153567759365
114.10547,0.03239605030228574
118.10917,0.032457111366864334
121.11195,0.03478716690683775
125.115654,0.03487241549304947
127.1175,0.03513868250294376
128.11842,0.03539345194346743
131.1212,0.03525105391057645
132.12213,0.03572844205117512
134.12398,0.035606047068823976
137.12675,0.036111272087310554
140.12953,0.03616890280108753
143.13231,0.03804591849677362
147.13602,0.039629995778690426
151.13971,0.03879982982828281
155.14342,0.04011227270960661
159.14711,0.04031384568825094
162.14987,0.0406064674184996
166.1536,0.040847553511215634
170.15729,0.04105177832076289
173.16006,0.04079221736121071
177.16376,0.04155869334126831
180.16653,0.041776706717839625
182.1684,0.04210135078169716
186.17209,0.042329056560760976
191.17673,0.04246277161738862
194.17949,0.042850475154976496
198.18318,0.04306968336497937
202.1869,0.043285770779652545
205.18967,0.0436386070689171
210.1943,0.04344233294023474
216.19984,0.044190662948707805
220.20355,0.04457171906719746
223.20633,0.04480312375210242
227.21002,0.053386883611566294
230.2128,0.12048589799983965
234.21649,0.17313786488906943
240.22206,0.346017716618407
246.2276,0.3368167090336557
252.23315,0.3553174936028535
257.2378,0.19209800805879557
260.24054,0.34874349642134717
264.24426,0.41915915307286233
269.24887,0.42307762572380664
274.2535,0.4165406130485326
279.25812,0.4018585939351317
284.26276,0.40992035878500604
290.2683,0.38873084773344424
296.27386,0.35997933256664644
301.2785,0.23745333815829758
308.28497,0.2968673118494767
318.29422,0.3977764273914724
328.30347,0.3968574788965528
338.3127,0.3871804415921505
348.322,0.3760402952639257
357.33032,0.3862697576904914
366.33865,0.4084178873326782
375.34695,0.39772673989863244
385.3562,0.37138185492457665
395.36548,0.39124723424456315
405.3747,0.4011430270825395
414.38303,0.39326306085869894
422.39044,0.37792808664465477
430.39783,0.36465609956454914
441.40802,0.3703544354720488
451.41727,0.3656692051938843
460.4256,0.3479967976182661
470.43484,0.3414925255668723
480.44412,0.34454585812988753
490.45334,0.3247361998253247
500.46262,0.33479160121893586
506.46814,0.34324437069421104
512.4737,0.44807006627571455
520.4811,0.43265886604573156
530.49036,0.4094476410376095
540.4996,0.37595883988441814
550.50885,0.371331846121233
560.5181,0.4125443850654705
570.52734,0.42116824579933004
580.5366,0.40699155227332323
590.54584,0.4072819589484934
600.5551,0.37741108403349155
610.5644,0.35140941305697243
620.57367,0.40853276318098053
630.5829,0.3985201046022505
640.5921,0.4056153654702739
650.6014,0.3962327146770994
658.60876,0.3810885592771905
665.61523,0.39692143606820335
675.6245,0.4030708712186513
685.6338,0.37514633078349374
695.643,0.3950601988506035
705.6523,0.3624365279543161
716.6624,0.3991724350921767
726.6717,0.39976807410642484
735.68,0.40027935419949
745.6893,0.39259934795387075
755.69855,0.3892566909709298
765.7078,0.3630297263573434
775.717,0.3867703661865456
785.72626,0.37999202941864224
795.73553,0.3866299851074158
805.7448,0.38849572821651357
815.7541,0.3906288582873329
825.7633,0.3923778559064945
835.7725,0.34894701320808796
845.7818,0.38827399876491003
855.7911,0.3893833119910589
865.80035,0.3971301542429356
875.8096,0.400418245797706
885.8188,0.4034808053517829
895.82806,0.4069118765841688
905.83734,0.4177839992718055
