ID,UV,VJ,GalaxyType
10484,1.054187678525917,0.5695805808744225,1.0
10488,1.5251644617436,1.667545174992977,2.0
10491,0.7617904255118901,0.4090193341556976,1.0
10498,1.9402037922846205,1.0421314458919433,0.0
10500,0.8018131242284632,0.3158141876159988,1.0
10502,0.6715138385192034,0.3875564207449358,1.0
10503,0.42844263713548614,0.3004067660957368,1.0
10512,0.528079738084994,0.10928962033640843,1.0
10521,1.1593700415826618,0.9084362766008311,1.0
10522,0.718796993126432,0.4515686175478528,1.0
10523,0.7793319809898414,0.49274568581004985,1.0
10524,0.9197223602079525,0.41396882828597725,1.0
10525,0.3702381238564847,0.668353715463688,1.0
10528,0.6800841110788802,0.40348296461299427,1.0
10530,0.7893952108231694,0.1752522711583211,1.0
10532,0.8885668217349547,0.4952548486188384,1.0
10534,0.9231896137796731,0.6890417037774483,1.0
10535,0.7990224316149153,0.6146015855853157,1.0
10538,0.6605758035745524,0.32148961479387594,1.0
10548,0.7361251141747225,0.5557703353172982,1.0
10553,0.5485687491194966,0.2650642834930963,1.0
10555,0.46665525305222744,0.14580719557404365,1.0
10561,0.8258302627925076,0.4531582005644026,1.0
10565,0.7559302808745372,0.49006906728181576,1.0
10566,0.15935501185746048,-0.08149794813798295,1.0
10574,0.8574937722945997,0.32277523999099955,1.0
10575,1.1017348027013298,0.5703031354801062,1.0
10576,0.6991978316540184,0.3269748877045231,1.0
10579,1.0405589100031563,0.6155507471627786,1.0
10580,0.9071541207393707,0.15332649884881633,1.0
10581,0.996705596958801,0.740310878352954,1.0
10582,0.5639957304034269,0.41434791357039913,1.0
10589,1.3789420057791268,0.9526418580277252,1.0
10591,0.3803295305931478,0.45096137911965783,1.0
10593,0.16306437183148503,-0.034476625725783805,1.0
10596,0.5616090466463497,0.3330330467476408,1.0
10600,0.631656487315098,0.2655580643507669,1.0
10603,1.1049555699261475,0.6369692738506423,1.0
10604,0.3607150587797108,0.10132378841145595,1.0
10610,0.6333671326618102,0.2865890836376721,1.0
10612,0.5758411169069859,0.33149261575119837,1.0
10613,0.5289254050834131,0.21083627817226613,1.0
10615,0.847020418597161,0.5065578998706357,1.0
10619,1.0929322367721994,0.4068466331241396,1.0
10629,0.31504279079024755,0.22286819421384152,1.0
10635,0.8552191229910413,1.097851664881503,1.0
10639,0.7332061380775237,0.362504755582858,1.0
10641,0.8052861002290186,0.6925689180504833,1.0
10642,0.5348591449807394,0.10031188617670139,1.0
10644,0.5852733411221109,0.34021487759287794,1.0
10647,0.6840262318231218,0.4860737200319143,1.0
10649,0.21088319935336486,0.1667743009667113,1.0
10652,1.686156852080245,1.7334981204024942,2.0
10655,0.44646733547125095,0.20057433638648092,1.0
10658,0.5136140939343967,0.5178239792382797,1.0
10661,1.029535612742574,0.5047581778955674,1.0
10662,1.005433939322657,0.10988217604807105,1.0
10667,0.8444584507121675,0.6402609294170709,1.0
10669,0.6463412962832713,0.6032539972947752,1.0
10670,0.81434395073315,0.5451907034128567,1.0
10675,1.0198008806258692,0.5438870700416842,1.0
10680,0.7145756565986758,0.3984595719324844,1.0
10689,0.5036470356072087,0.18045739097306068,1.0
10691,0.5198353281285861,0.02149649612071869,1.0
10696,1.182096190812036,0.5220340334925098,1.0
10697,0.7173926151676362,0.4006173924079448,1.0
10698,0.8834166490601412,0.9300102922620574,1.0
10701,0.7846712937637896,0.7564325844762188,1.0
10702,0.5656941126440245,0.3591083930695049,1.0
10705,0.7799842511443273,0.5751691520256443,1.0
10707,0.8636950585786494,0.4172822510357932,1.0
10717,0.5612569290734939,0.42785720995484056,1.0
10722,0.7865710430510617,0.3950998391565257,1.0
10726,0.5326753483194508,0.24302503528523545,1.0
10729,1.8191719073393138,1.009152521701143,0.0
10733,0.867854842807553,0.5386480427959093,1.0
10738,1.0165332219715246,0.7870745394311243,1.0
10744,0.37685385295992546,0.6614886685816899,1.0
10749,0.905678037237422,0.7832213141224003,1.0
10754,0.6237694005072392,0.35671408800924453,1.0
10759,0.6970480876841734,0.41573501867136287,1.0
10766,0.8079757682522875,0.47105362480956714,1.0
10769,0.43929825515857956,0.3461031713937466,1.0
10771,0.3516391180970757,0.874280191204214,1.0
10773,1.35378195219943,1.1480402776930703,1.0
10775,0.9745854183114879,0.3068447997259618,1.0
10776,1.0875180206311867,0.8949852385027732,1.0
10778,0.8355248387829697,0.3244066548494331,1.0
10780,1.3226478463771052,1.1330147797506456,1.0
10782,0.5609052379039454,0.3555980320578236,1.0
10783,0.7560987701898476,0.3855844440323466,1.0
10784,1.6974676546199738,0.9049382875781902,0.0
10786,1.012384759479648,0.7187698647831908,1.0
10787,0.9822476698820708,0.6854980015173808,1.0
10790,1.230824035323657,0.6884673684587241,1.0
10792,0.9384920591125976,0.1378461327756284,1.0
10798,1.2969691540505295,0.735973155682764,1.0
10802,0.9783467020074461,0.5155797335287744,1.0
10805,0.747751315041512,0.32435798553035866,1.0
10808,0.6240102909558907,0.5382915897712586,1.0
10811,1.3357051837126193,1.0335182449765057,1.0
10816,0.6954482196476413,0.5711592010777196,1.0
10817,0.6548759378379572,0.18926024901521643,1.0
10828,0.7804074342513161,0.4894213631280522,1.0
10835,1.3318634252182164,0.9545517761256264,1.0
10836,1.903009299923852,1.048052532925066,0.0
10841,0.6859911469369955,0.3806982781024466,1.0
10842,0.7973123425343616,0.4609050152197298,1.0
10846,0.5410784312678878,0.23297936220204463,1.0
10856,0.6765558571703565,0.42750811290980906,1.0
10857,0.5302545629662276,0.21228411168386785,1.0
10859,0.9171042642702787,0.7115294758620152,1.0
10864,1.5657791521210562,0.9921596801087134,0.0
10871,0.6397562406476247,0.37305185840670063,1.0
10872,0.4832688468706543,0.3456640790550125,1.0
10875,0.8034218456906466,0.316073339060317,1.0
10883,1.6198113197002932,0.9022626250600823,0.0
10884,0.9442742668276161,0.61562756435913,1.0
10887,0.7598786541655613,0.13542723630689224,1.0
10888,0.6022861117356406,0.4195701363134461,1.0
10889,0.586507746903191,0.4365393266938433,1.0
10890,0.9900632700236152,0.8555197923441114,1.0
10892,0.6942213072122527,0.3125840005454563,1.0
10895,0.5359885738142793,0.270188673061984,1.0
10897,1.9941558038148877,1.3167709700653063,0.0
10898,0.9660927827608887,-0.9895142845421461,1.0
10899,0.4516860389433468,0.3419874409113355,1.0
10912,0.2874535266229188,0.5420291797913457,1.0
10914,0.5527548137355858,0.2936607438290615,1.0
10917,0.8907064596977783,0.18081115065917075,1.0
10918,0.49268118283661266,0.19407923162619767,1.0
10919,0.4935979339342289,0.23103526597014223,1.0
10923,0.7658967889272432,0.3913794844080627,1.0
10925,0.4935027268720269,0.3332293658220564,1.0
10927,0.5355235423941771,0.41489537237961827,1.0
10928,1.0946473519359117,0.8265148642797726,1.0
10941,0.45238831621665554,0.3073008303549116,1.0
10942,0.6661893382549167,0.5853801513084065,1.0
10944,0.8588976307067391,0.4538606126848954,1.0
10950,1.0618015175133593,0.7072940676711355,1.0
10952,0.6612193901966208,0.2376171484263203,1.0
10954,1.0940460822428726,0.619375488583124,1.0
10956,0.7777913526962656,0.5208412826552156,1.0
10960,0.562179801291915,0.21411555521378034,1.0
10968,1.2642030252599916,0.9756566438701348,1.0
10969,1.3047671716617124,0.7004960702061993,0.0
10970,0.1234875709792469,0.7436534151981498,1.0
10979,0.8651882178443095,0.3317364761568591,1.0
10980,1.3281648978283869,0.5917559301173441,0.0
10981,1.0292903957786947,0.44758191809530246,1.0
10987,0.5738564671311366,0.11616879175791084,1.0
10989,0.5729449564391906,0.2738315242600393,1.0
10991,0.9289606788126505,0.40955465283854764,1.0
10992,0.4642909100993542,0.15521692506437645,1.0
10997,0.6493706489527895,0.38892481011418667,1.0
10999,1.013216010546774,0.6288972207751442,1.0
11008,0.8342642440708268,0.296633172280238,1.0
11009,0.7820014752397277,0.38792679176966516,1.0
11011,1.1317711688895251,1.040789386061956,1.0
11013,0.5525878477257429,0.7735995640470712,1.0
11016,0.6701448991561811,0.2585937935735316,1.0
11017,1.0882432537021387,0.3577134363340946,1.0
11018,0.658986594922446,0.5221147038447675,1.0
11020,0.6586204528806938,0.35852182917025743,1.0
11022,1.1600966147719483,0.9661880701588288,1.0
11027,0.6659219186810255,0.2972738059850286,1.0
11029,0.8028622195162427,0.4092243988179476,1.0
11032,0.8539446965421256,0.25208581102373984,1.0
11033,0.3952712386455879,0.15103383442416884,1.0
11039,0.8990749485942793,0.6124184964001884,1.0
11041,0.8401819391927674,0.41644165690706814,1.0
11043,0.5488021316131082,0.4124195013044947,1.0
11044,0.509035665229213,0.3940408840340126,1.0
11045,0.8731188562148979,0.5746646921532594,1.0
11047,0.3249843788990816,0.3244935210119486,1.0
11049,0.9630386271309099,0.08302868162487798,1.0
11051,0.26612097083258135,-0.27518978498419955,1.0
11057,0.9065845174311349,0.5207459623869433,1.0
11060,0.6352328802819613,0.5527758868591448,1.0
11062,0.9388448063325541,0.3057360327113301,1.0
11064,0.5981860237800163,0.46894010705408107,1.0
11069,0.31949253456591364,0.20750260289411315,1.0
11071,0.6770890449997431,0.31772606993316543,1.0
11074,1.1149549594961279,0.8405874174760513,1.0
11096,0.6323039483364887,0.20740015386299504,1.0
11099,0.6338264674473777,0.4111824358728917,1.0
11102,0.8050210348344855,0.3096094203486963,1.0
11106,0.9069610319819894,0.39543266453412684,1.0
11108,0.8819706475075719,-0.1294589412773064,1.0
11109,1.0878204788950363,0.5832681736425691,1.0
11110,0.47476972525578987,0.4215208548455962,1.0
11116,0.7071608471739133,0.7852521120787088,1.0
11118,0.3706440916574003,0.28602836430257383,1.0
11119,0.7926265694408983,0.33670089054596275,1.0
11120,1.4033428752219343,0.8749024062541295,0.0
11125,0.3708272029151374,-0.05488007152185759,1.0
11130,0.8624245840312241,0.45169858561099474,1.0
11139,0.9316822985547653,0.6311072278878918,1.0
11145,0.8670939289878667,0.7331086323401728,1.0
11146,1.0998611615213534,0.05860139329649883,1.0
11148,0.7239365976550296,0.24122700321102286,1.0
11150,0.7410386301870027,0.42022518596976255,1.0
11153,-0.1969602186456001,0.07782910717580904,1.0
11154,1.3071150291813254,-0.34196056286510057,0.0
11157,0.5406226136610748,0.13552459157736152,1.0
11158,1.240303178344579,0.6357700705498353,1.0
11160,0.870868280590642,0.4860132418453986,1.0
11164,1.6113836258244163,0.10879633467310867,0.0
11166,0.6969099930437856,0.46798409020926,1.0
11174,0.5502939429921412,0.4674902208107774,1.0
11178,0.8515799628456051,0.569746337977719,1.0
11185,0.6535423081316836,0.3148567914602154,1.0
11186,0.3882812558440385,-0.14689093579806567,1.0
11187,0.11523305687533636,0.053305472562701794,1.0
11189,0.8450667823168949,0.7117253339554317,1.0
11191,0.361859329873063,0.3198423321647965,1.0
11192,1.1483607328145027,0.6925009523809109,1.0
11196,0.905148148958066,0.5432188070762258,1.0
11197,-0.03796976715511491,-0.24076651194083354,1.0
11201,0.6653359829186911,0.23412527722921794,1.0
11207,0.30841949172284444,0.10645548409188166,1.0
11212,0.41557678424766564,0.7807015732689919,1.0
11213,0.7039818467284285,0.6865409997356124,1.0
11215,0.6541507404234466,0.4456211868451696,1.0
11228,0.38913178757276157,-0.539178958454869,1.0
11235,0.5382378425001804,0.28183908315939377,1.0
11238,0.3562720907364678,-0.07755282656372842,1.0
11242,0.8452416838679113,0.4738264327953843,1.0
11245,0.909531429945794,0.2983523409368516,1.0
11246,1.1408825480388174,0.8674067153425788,1.0
11248,0.6853803407097736,0.965262009746592,1.0
11249,1.7662090423927594,0.9878597291002258,0.0
11253,0.9062732712197281,0.4425621788456482,1.0
11258,0.32610823723484117,0.8809769786628081,1.0
11259,0.7327323759160329,0.16700869983183964,1.0
11263,1.073357303294035,0.2797065149875131,1.0
11267,0.818409178496804,0.40009852513420086,1.0
11271,0.7465173843754229,0.5153834942631832,1.0
11275,1.7025987610749418,1.7498241864897928,2.0
11276,0.6265186078707785,0.44172041451758304,1.0
11279,1.3387204102863883,1.2476999766336299,2.0
11281,1.4568959456237636,-0.012730552012612861,0.0
11283,0.7060499411767509,0.3834000836864142,1.0
11288,1.5063020533269729,1.431187927506599,2.0
11299,0.5539446255925462,0.5923362020338345,1.0
11304,0.655235470342852,0.21684922072133972,1.0
11305,1.760755687888956,1.3973008541029124,2.0
11307,0.7322032570969057,0.3016420225804879,1.0
11308,0.44035461583014524,0.14224387353370815,1.0
11309,1.3607269154719148,0.7672833206758263,0.0
11315,0.8499739920638589,0.21063724450369747,1.0
11318,0.8656900481806531,0.16273656489644495,1.0
11320,0.4615618372930541,0.10122128383797602,1.0
11325,0.8271223002743078,0.4001792662549839,1.0
11329,0.5317732281337229,0.1899684568648894,1.0
11330,1.6086104277935256,0.8410275561082194,0.0
11338,0.6633020951186026,0.340427161075997,1.0
11339,0.7553363227147862,0.9435321290332404,1.0
11342,0.9601421734421862,0.3926157163193693,1.0
11345,0.44996468487034136,0.1639410342051626,1.0
11347,0.29370732507637953,-0.012864561193111967,1.0
11349,1.0841178984837256,0.7665612624980298,1.0
11361,0.7334334125411353,0.4406084665252479,1.0
11364,0.5445042785315479,0.16732152784219778,1.0
11366,0.9785330574448992,0.06406928381398558,1.0
11373,0.4132601122288797,0.45315775598663066,1.0
11374,0.27658101550705183,0.13347179856374325,1.0
11381,0.8067735545229553,1.0815355940396536,1.0
11384,0.7833410678600998,-0.004430469605090082,1.0
11385,1.0168203120902533,0.948170250640004,1.0
11392,0.9697005077673779,0.7820806788171666,1.0
11411,0.8211956677927361,0.3427038637889517,1.0
11412,0.7616392904754079,0.030652048909274754,1.0
11414,1.0571590577134025,0.690279984558849,1.0
11416,0.4007996218420615,0.3795646319234649,1.0
11420,1.3721894434556425,1.046313932961823,1.0
11423,0.6218502224592868,0.43518307089042096,1.0
11424,1.0208790768677218,0.5286414660855137,1.0
11426,0.7212583836393094,0.7391116372423561,1.0
11427,1.5246989595330156,0.7259445063596388,0.0
11434,0.7227112599341581,0.38952174290533037,1.0
11435,0.5069651876676673,0.5000628244328418,1.0
11438,0.8669203223200981,0.5109517405012092,1.0
11445,0.7542895102677605,0.3367675937927572,1.0
11446,0.9060647045913868,0.8794979612867024,1.0
11447,0.629306640804419,0.3371090225395825,1.0
11448,0.6084646951248516,0.3261185525357142,1.0
11451,0.913786424464611,0.5631973270376243,1.0
11452,0.5296011703436925,0.32688729214838474,1.0
11455,0.811444237169276,0.3466664227240699,1.0
11456,1.0493809980181723,0.5920958369114899,1.0
11459,0.44144964709063217,0.0038775537699358154,1.0
11463,1.4949485725725289,1.0589732236320017,0.0
11465,1.2755712733261113,0.632751642289449,1.0
11466,0.657148559475079,0.6879915874521991,1.0
11467,0.623255454145351,0.43032001208540294,1.0
11469,0.2981127035532083,0.20450717425902099,1.0
11474,0.4481857600510146,0.10908713635636857,1.0
11478,1.0928246738969385,0.9464174574082911,1.0
11479,0.7229081879370725,0.2175263410478685,1.0
11480,0.9687007798969773,0.6850401126346028,1.0
11487,0.8481086268918325,0.4447397948938594,1.0
11488,0.8812350297589617,0.45710458044836244,1.0
11489,0.6053426944360325,0.5382465361953344,1.0
11495,1.1557895182874134,0.5120391536473932,1.0
11497,0.8226467123651915,0.6305702301480309,1.0
11498,0.9242121287453138,0.47423273774300156,1.0
11499,0.3177283007452303,0.2865509620694304,1.0
11500,0.8009469910003233,0.2762921669736116,1.0
11501,0.3197036952631258,0.10994580342552496,1.0
11506,0.6840756856539087,0.3459808479840234,1.0
11508,0.7272180177651606,0.29234645472637055,1.0
11510,0.35618292533703055,0.16701352580087558,1.0
11517,0.45800292913094864,0.1532028171818105,1.0
11527,0.44677244668641336,0.16887154587027808,1.0
11534,0.15782870878088673,0.39824395912897614,1.0
11537,1.000167477282897,0.5979389398441981,1.0
11545,0.2238276187639805,0.23850225326849284,1.0
11547,0.4964985595488933,0.4005710578642301,1.0
11550,1.3423738095505975,0.9841384190876319,1.0
11551,0.48898985158587394,0.1828948944540052,1.0
11560,0.10710292884880346,0.37264497566384946,1.0
11561,1.0479045336744868,0.9950143193173488,1.0
11562,0.665917830406574,0.3072129653080715,1.0
11563,0.6806510954713367,0.4397399385370946,1.0
11565,0.25704565266764945,0.47547694657351514,1.0
11570,1.227667262058393,0.8688401204903684,1.0
11571,0.8754404068505082,0.44496880532831184,1.0
11574,0.8931108444135525,-0.2739753881050895,1.0
11576,0.7136644485398165,0.44463838846791504,1.0
11577,0.378483641761882,0.1776205011312193,1.0
11582,0.737271264497668,0.44106835746362805,1.0
11583,1.2561520107982709,0.679206454005044,1.0
11589,0.5958666658823653,0.42947682192291126,1.0
11592,0.8765902546891766,0.3173720004561176,1.0
11593,0.8476010719898817,-0.1436374301374741,1.0
11596,0.3464208984030108,0.33521541264945753,1.0
11597,0.915948603261235,0.578535679380078,1.0
11600,1.5100556577113053,1.3843288308216515,2.0
11603,0.3423511395207015,0.05903906740610765,1.0
11606,0.9915200130729822,0.2625845563053666,1.0
11607,1.4873391257392612,1.1013591871987565,1.0
11610,0.7450503549373195,0.316282344079891,1.0
11615,1.510384128683146,0.7461751273802371,0.0
11616,0.5618143406939815,0.6892607165460269,1.0
11620,0.36445920760985473,0.04985480648470286,1.0
11622,0.44571108293329686,0.295842696878843,1.0
11624,1.1199409817505348,0.3931951727200982,1.0
11627,1.8273703105567058,1.0624360283546999,0.0
11628,0.781430481056077,0.26613180528853064,1.0
11631,0.6309637523821365,0.5292094475147202,1.0
11635,0.5437122994669714,0.3537071503428777,1.0
11637,0.7204484871898487,0.5413473894201815,1.0
11639,0.35486826616417133,0.37363673245189233,1.0
11640,0.6395805599265714,0.3720859795472826,1.0
11645,0.6836208108649728,0.2560223164056339,1.0
11646,0.4997970246710679,0.5994450570735985,1.0
11649,0.3421387013008399,0.4371756480998741,1.0
11659,0.4729846213635973,0.48469746906810585,1.0
11660,0.2270970937817154,0.4947783370631882,1.0
11665,1.0570687308706717,0.4792977611261513,1.0
11675,0.7300411397300266,0.5250785981027271,1.0
11676,0.7965998787568473,0.500141324788256,1.0
11680,0.9370030719750346,0.47850857470013963,1.0
11682,0.639693935299853,0.333405215116624,1.0
11683,0.7051180035420579,0.4075949420931302,1.0
11684,0.8143660135449551,-0.09538733548656708,1.0
11685,0.5475097241862912,-0.004377246162007964,1.0
11686,0.7559150749449586,0.5984862634478461,1.0
11689,0.9316917180413213,0.7331720867218898,1.0
11690,0.6130175665180602,0.38121249624349574,1.0
11696,1.7066995117646186,1.0980077760261402,0.0
11702,0.271400278004581,0.5425436990561927,1.0
11706,1.126045443040006,0.5999259390604514,1.0
11709,1.0929685110870828,0.20374810396540965,1.0
11710,0.2885142552484794,0.5045761867716543,1.0
11711,0.029129352470128822,0.021203520603286563,1.0
11712,0.24437758053000636,0.4156645458042263,1.0
11718,0.530379526840246,0.14074484323420933,1.0
11720,0.3470547571736482,-0.35584237182704115,1.0
11729,0.34047984458050706,0.09374718851398,1.0
11731,0.3903140843269206,0.24801034415721546,1.0
11733,0.8442749790706507,0.4909666185643431,1.0
11736,0.40808393855436265,0.28039588496137213,1.0
11739,0.8808283930241387,0.9036333938584242,1.0
11740,0.8997720005461716,0.4357887799759048,1.0
11741,0.5792480834105298,0.2566282130333306,1.0
11742,1.1793036954016038,0.5356597592836287,1.0
11751,1.2239676658219665,0.7815234891219767,1.0
11753,0.6955878273345988,0.36574712145497656,1.0
11755,0.5691761773453301,0.28317182263425167,1.0
11756,0.4836060111903677,0.2517420484627735,1.0
11758,0.48556931859893737,0.4552658588087617,1.0
11761,1.2566040016032431,0.9494592939042619,1.0
11763,1.369526091256482,1.177247371911772,1.0
11771,0.6766920902186655,0.6208009257834632,1.0
11772,1.0537300365348514,0.04442894005442355,1.0
11776,0.3740193847873883,0.4708010226699031,1.0
11778,1.1632597284425152,0.8967342961813181,1.0
11779,0.7960732019656511,0.5844786174894594,1.0
11781,1.8486261791439986,1.2582275581820994,0.0
11795,1.1804193263992033,-0.10045528399197323,1.0
11797,0.7826597615344255,0.44204685626556284,1.0
11801,0.05883161087928457,0.7295669990086289,1.0
11803,0.7326017560108298,-0.4075052745953691,1.0
11807,1.1413493244977104,0.8315045909281942,1.0
11808,0.42628490206999814,0.32223184909986813,1.0
11809,0.4872560801512229,0.5445344298410077,1.0
11815,0.7199434546915384,0.4631262829668401,1.0
11817,0.676247295121474,0.4129724110481625,1.0
11821,1.040341642614571,0.5642704566695826,1.0
11826,1.6713577531580448,1.4447711486178427,2.0
11830,0.7887684173380407,0.2855706229657571,1.0
11831,0.260223986821579,0.6184187857504995,1.0
11832,1.1534327056853435,0.6812521075655233,1.0
11833,0.6334004587768725,-0.21547246358018768,1.0
11837,0.3915829083054412,0.5668068311175212,1.0
11838,0.5869981197287188,-0.20082775401458974,1.0
11840,0.47191267940037207,0.8609661337934646,1.0
11841,0.4800136667575359,0.3367117927620029,1.0
11842,0.21085825667845626,0.1494486465042577,1.0
11843,1.074568558928675,0.6409804010786821,1.0
11844,1.8321791650642538,1.4211343536918086,0.0
11847,1.3169378913687595,1.4627929849797532,2.0
11848,0.5266857681956303,0.2910089788741388,1.0
11857,1.366498720985284,0.2501649960780554,0.0
11858,0.2796384585911227,0.345925374259366,1.0
11862,0.9053749242939944,0.5368258872559188,1.0
11869,0.9090445646857965,0.5701158113944871,1.0
11870,0.7162537974563499,0.4194283307233171,1.0
11874,1.186320386658391,0.7330195866054297,1.0
11878,1.1471634577403904,0.25833680889203237,1.0
11881,1.1743239497238385,0.5640527532843684,1.0
11886,0.6266838768984968,0.43012044843996833,1.0
11887,0.7189473864456524,0.36721683773322766,1.0
11889,1.0496202384154394,0.9166171513281114,1.0
11892,0.6861658083910775,0.10801120730646474,1.0
11893,0.3882987190410496,0.21737866932251748,1.0
11895,0.5813776390517411,0.18358464840999744,1.0
11906,0.7433747543849556,0.4722059682115791,1.0
11912,0.5151574631651599,0.25726936542739054,1.0
