,lambda (Angstroms),Total Flux (erg/s/cm^2/Angstrom)
0,101.99,3.1972670938261945
1,103.88,3.1882037473442084
2,104.712855,3.184209966521581
3,106.06,3.1502741016197033
4,108.03,3.1006482532693256
5,110.03999999999999,3.050015930169712
6,113.91,2.9525293167146214
7,117.91,2.851768189851012
8,120.22644299999999,2.7934240327593702
9,120.94000000000001,2.778356633998025
10,124.89999999999999,2.694731493388165
11,126.92999999999999,2.6518639498618217
12,128.1,2.627157286127772
13,131.08,2.564227426629594
14,131.99,2.545015046520889
15,134.14000000000001,2.499611933075156
16,136.95000000000002,2.4402876902027804
17,138.038426,2.4173055713786864
18,140.14000000000001,2.3855904430710972
19,143.07,2.341436317164862
20,147.08,2.281029509288068
21,150.85,2.2241438405380647
22,155.07999999999998,2.1603906244283797
23,158.489319,2.10898945774601
24,159.06,2.102487460746263
25,162.01,2.068881331508808
26,166.17,2.021497466805482
27,170.04,1.9774276843807537
28,172.8,1.9458775714189311
29,176.83,1.9001329667094593
30,180.12,1.8626744160419249
31,181.970086,1.8416162703085701
32,182.2,1.8396214838241036
33,186.02,1.8064944805687317
34,190.79,1.7651414367472336
35,193.89,1.7382720671630312
36,197.95,1.7030782870172696
37,202.09,1.6672032489080444
38,204.9,1.6428639931913964
39,208.929613,1.607893250653591
40,210.16,1.5998742835548994
41,216.04999999999998,1.5616778409509322
42,220.07,1.5355705604589205
43,223.13,1.5156629964575383
44,226.75,1.4922156129199557
45,229.91,1.4726353931799665
46,234.18,1.4474359183414367
47,239.88329199999998,1.411462393337318
48,240.19,1.4099883969970977
49,245.78,1.381887359203556
50,252.08999999999997,1.3509224619625464
51,256.77,1.3267679825540002
52,259.75,1.3127240450075328
53,263.97,1.2931835740793138
54,268.88,1.2691298164306042
55,273.87,1.24459771417662
56,275.42287,1.2366301137155695
57,278.97,1.222591274270905
58,284.15,1.2043904244582817
59,290.1,1.1822410604843219
60,296.18,1.1587719550285782
61,300.99,1.1406521402025704
62,308.0,1.115731454915603
63,316.227766,1.0848576869466688
64,318.09,1.0796945956307615
65,327.76,1.053781709511559
66,337.72,1.0257296362698567
67,347.98,0.9965231197979831
68,356.9,0.97971910175421
69,363.078055,0.9748987184313294
70,366.06,0.9747372698349435
71,374.59,0.9572082199819884
72,385.08,0.9263842506317536
73,394.96000000000004,0.9306828823495498
74,405.09000000000003,0.9297714565804481
75,413.57,0.9141538222248725
76,416.86938299999997,0.90441342025174
77,422.22999999999996,0.8913313858941128
78,430.08,0.8765787384235731
79,441.12,0.8761203800573619
80,451.39,0.8637184946659678
81,459.78,0.8382173493949071
82,470.49,0.8252251780179032
83,478.630092,0.8248868280539696
84,480.34,0.8254686946819633
85,490.4,0.7951947020729799
86,499.52000000000004,0.8105106988926689
87,506.46999999999997,0.7839985642870593
88,512.33,0.8504664582742717
89,519.46,0.8348270886716821
90,530.34,0.8089275399653463
91,540.1999999999999,0.7680420895752296
92,549.5408739999999,0.7544483404027683
93,550.24,0.7536417766824068
94,560.47,0.7888163411643339
95,569.58,0.8049075722914456
96,580.17,0.7909299510659917
97,589.59,0.7864267083895254
98,600.55,0.7399799990759302
99,610.3100000000001,0.7282016754536043
100,620.23,0.765811813739109
101,630.3100000000001,0.7436659139324446
102,630.957344,0.7443567995353368
103,640.55,0.7565236668066742
104,649.46,0.7411771607723928
105,658.49,0.7146149570137441
106,664.59,0.7370158560250666
107,675.39,0.7412274608319983
108,684.78,0.6966274639002472
109,694.3100000000001,0.7245414862900674
110,705.5899999999999,0.6667360001995295
111,715.41,0.7158631697554618
112,724.43596,0.710433152541071
113,725.36,0.7100604088052487
114,735.45,0.7048492989959407
115,745.68,0.6892417586243629
116,754.31,0.6822049103930123
117,764.81,0.6504040182227713
118,775.45,0.6690803954902601
119,784.43,0.6434539208532349
120,795.3399999999999,0.6535756463220606
121,804.55,0.6524651571898776
122,815.7399999999999,0.6460769215341634
123,825.1899999999999,0.6438451085809465
124,831.763771,0.6039948356676119
125,834.74,0.5863820001885104
126,844.41,0.6268660543272875
127,854.1899999999999,0.6176219651315522
128,864.08,0.6210513326013045
129,874.08,0.6162724567365445
130,884.1999999999999,0.6114366699614074
131,894.4399999999999,0.6065491722758932
132,904.8000000000001,0.5960271636800019
133,915.28,0.5831870441737333
