,lambda (Angstroms),Total Flux (erg/s/cm^2/Angstrom)
0,100.05999999999999,0.7119800082708156
1,101.92,0.7099993741545781
2,104.06,0.7077205800638572
3,104.712855,0.7070253828133566
4,105.99000000000001,0.6998816232425402
5,107.96,0.6888623526393999
6,109.97,0.6776193405013097
7,114.1,0.6545180270037351
8,118.11,0.6320879381118838
9,120.22644299999999,0.6202495329743043
10,121.14,0.615965320908252
11,125.10000000000001,0.5973945258887936
12,127.14,0.5878277526975502
13,128.01999999999998,0.5837009093612756
14,131.0,0.5697259171529603
15,131.91,0.5654583859816374
16,134.05,0.5554226533243289
17,136.86,0.5422448922337673
18,138.038426,0.5367185519139143
19,140.05,0.5299756641044752
20,142.98,0.5201541706639963
21,146.98,0.5067459889245464
22,151.1,0.4929355612864977
23,154.98,0.47992962470741024
24,158.489319,0.46816622782196016
25,158.95,0.4669987664331529
26,161.91,0.459497511381547
27,166.06,0.4489805492275205
28,169.93,0.43917316540028845
29,173.09,0.4311650691448147
30,177.11999999999998,0.4209522124164314
31,180.0,0.41365369465108415
32,181.970086,0.40866108785891125
33,182.07999999999998,0.408448584713651
34,185.89999999999998,0.40106315629759176
35,191.1,0.3910096937809258
36,194.21,0.3849969502563122
37,197.82000000000002,0.37801752816847095
38,201.95999999999998,0.37001342659177816
39,204.76999999999998,0.36458069147678324
40,208.929613,0.356538670618568
41,210.02,0.35495376474605084
42,215.91,0.3463925010210877
43,219.92000000000002,0.3405638647949318
44,222.98,0.3361160772313473
45,227.13,0.3300839487085814
46,229.76,0.3262612111958698
47,234.03,0.3200547267807995
48,239.88329199999998,0.3115468783930081
49,240.03,0.31138255238859114
50,246.19,0.3044827492714459
51,251.92,0.2980646240487311
52,257.2,0.2921504710341781
53,260.18,0.2888126338525637
54,263.8,0.28475791490863683
55,268.7,0.279269456994485
56,273.7,0.273668989987975
57,275.42287,0.2717392154714768
58,278.79,0.26884476456478745
59,283.96999999999997,0.2643919364242385
60,289.90999999999997,0.25928577365274647
61,295.99,0.25405930048500175
62,300.79,0.2499331269337243
63,307.8,0.2439072142218939
64,316.227766,0.23666257348701908
65,317.88,0.23560176354000284
66,328.29999999999995,0.22891163095118122
67,338.27000000000004,0.22251042223216058
68,347.75,0.2164238215283256
69,356.66999999999996,0.21069677123027414
70,363.078055,0.20658251380090717
71,365.82000000000005,0.205264131226328
72,375.21,0.2007492094652545
73,384.83000000000004,0.19612366017600982
74,394.7,0.19137800830162266
75,404.83,0.18650731079560726
76,414.26,0.18197315313959092
77,416.86938299999997,0.18071849925475583
78,421.96,0.17884930104080132
79,429.79999999999995,0.17597058628769915
80,440.83,0.1719205775618233
81,451.09999999999997,0.16814959114574302
82,459.48,0.16507258290431243
83,470.19,0.16114004407829785
84,478.630092,0.1580410062498439
85,480.03,0.1576456827279311
86,490.08000000000004,0.15480755358640338
87,500.35,0.15190740567945615
88,506.14,0.15027237655677897
89,512.0,0.14861880636633196
90,520.32,0.14626944413483037
91,529.99,0.1435388712254818
92,539.85,0.14075438322404366
93,549.5408739999999,0.13801906349869816
94,549.88,0.13794605493301362
95,560.11,0.13574330392940628
96,570.52,0.13350183437002577
97,579.7900000000001,0.13150469084120855
98,590.5699999999999,0.12918457269212774
99,600.16,0.12711953439438045
100,609.92,0.1250190689940141
101,619.83,0.12288664684133681
102,629.9000000000001,0.12071929053619448
103,630.957344,0.12049156201513626
104,640.13,0.11892553734734551
105,650.53,0.11715294692026429
106,658.07,0.11586789216088038
107,665.69,0.11456827578121126
108,674.95,0.1129875230506947
109,684.3399999999999,0.11138458552846467
110,695.4599999999999,0.10949558835881627
111,705.1300000000001,0.10784385661058782
112,716.59,0.10589507311722716
113,724.43596,0.1045578370587078
114,726.56,0.104289306795305
115,734.97,0.10322650386804404
116,745.19,0.10194040436183625
117,755.56,0.10063234902543954
118,764.31,0.09952946324108358
119,774.9399999999999,0.098191150131026
120,785.72,0.09683385317077944
121,794.8199999999999,0.09568676121264924
122,805.8800000000001,0.09429164912538329
123,815.2099999999999,0.09311553539363004
124,824.65,0.09193369508840486
125,831.763771,0.09101401204042311
126,834.1999999999999,0.09077704186604917
127,845.8000000000001,0.08971399861051244
128,855.6,0.08879272928428313
129,865.51,0.08786918729459617
130,875.5300000000001,0.08693641094145149
131,885.6700000000001,0.085997676246353
132,895.9200000000001,0.08504246448779684
133,904.21,0.08425742421448655
134,914.68,0.08342140552901503
135,925.27,0.0850978818015897
136,935.99,0.08796265565371439
137,944.65,0.09404529467604646
138,954.992586,0.09955810962713435
139,955.59,0.09987776661626076
140,964.4300000000001,0.1005390413524217
141,975.5999999999999,0.0803920044522993
142,984.6199999999999,0.09323330620797483
143,996.02,0.09519785077723217
144,1005.24,0.10708516533236836
145,1014.5400000000001,0.10644849300728881
146,1023.93,0.08726012669196657
147,1035.79,0.09316992419998339
148,1045.3700000000001,0.11720492279414876
149,1055.04,0.11598918739807143
150,1064.8,0.10333226801175141
151,1074.66,0.11129570752516169
152,1084.6,0.09943000015835626
153,1094.64,0.11339039169128112
154,1096.4782,0.1128538779016181
155,1104.76,0.11057584147209387
156,1114.99,0.10708008006868783
157,1125.3,0.10142984608343697
158,1135.72,0.11514421229814947
159,1146.22,0.10922825593101718
160,1154.17,0.11326754311018841
161,1164.8500000000001,0.11439078343390527
162,1175.63,0.09454498303031611
163,1183.78,0.11283048875487534
164,1194.73,0.09270130411486592
165,1205.78,0.0802572087475505
166,1214.1399999999999,0.07492410394476708
167,1225.3799999999999,0.0942666961955702
168,1233.87,0.11651277344728894
169,1245.29,0.12151124238894123
170,1253.92,0.11669511262243151
171,1258.92541,0.11235035444773142
172,1265.52,0.10676989234305073
173,1274.29,0.12408997105768294
174,1286.09,0.12714795728717665
175,1295.0,0.10629197017741304
176,1303.9799999999998,0.10694587515545148
177,1316.04,0.12432809199678152
178,1325.1599999999999,0.11955900115042413
179,1334.35,0.10927798239186882
180,1343.6000000000001,0.12438135685142956
