Xpos body1, Ypos body1, Xpos body2, Ypos body2, step, time,
0.0000000000,0.0000000000,0.5000000000,0.0000017200,    0,0.0000
0.0000000000,0.0000000000,0.5000000000,0.0000189200,   10,0.1000
0.0000000000,0.0000000000,0.5000000000,0.0000361200,   20,0.2000
0.0000000000,0.0000000000,0.5000000000,0.0000533200,   30,0.3000
0.0000000000,0.0000000000,0.5000000000,0.0000705200,   40,0.4000
0.0000000000,0.0000000000,0.5000000000,0.0000877200,   50,0.5000
0.0000000000,0.0000000000,0.4999999999,0.0001049200,   60,0.6000
0.0000000000,0.0000000000,0.4999999999,0.0001221200,   70,0.7000
0.0000000000,0.0000000000,0.4999999999,0.0001393200,   80,0.8000
0.0000000000,0.0000000000,0.4999999999,0.0001565200,   90,0.9000
0.0000000000,0.0000000000,0.4999999999,0.0001737200,  100,1.0000
0.0000000000,0.0000000000,0.4999999998,0.0001909200,  110,1.1000
0.0000000000,0.0000000000,0.4999999998,0.0002081200,  120,1.2000
0.0000000000,0.0000000000,0.4999999998,0.0002253200,  130,1.3000
0.0000000000,0.0000000000,0.4999999997,0.0002425200,  140,1.4000
0.0000000000,0.0000000000,0.4999999997,0.0002597200,  150,1.5000
0.0000000000,0.0000000000,0.4999999997,0.0002769200,  160,1.6000
0.0000000000,0.0000000000,0.4999999996,0.0002941200,  170,1.7000
0.0000000000,0.0000000000,0.4999999996,0.0003113200,  180,1.8000
0.0000000000,0.0000000000,0.4999999995,0.0003285200,  190,1.9000
0.0000000000,0.0000000000,0.4999999995,0.0003457200,  200,2.0000
0.0000000000,0.0000000000,0.4999999994,0.0003629200,  210,2.1000
0.0000000000,0.0000000000,0.4999999993,0.0003801200,  220,2.2000
0.0000000000,0.0000000000,0.4999999993,0.0003973200,  230,2.3000
0.0000000000,0.0000000000,0.4999999992,0.0004145200,  240,2.4000
0.0000000000,0.0000000000,0.4999999992,0.0004317200,  250,2.5000
0.0000000000,0.0000000000,0.4999999991,0.0004489200,  260,2.6000
0.0000000000,0.0000000000,0.4999999990,0.0004661200,  270,2.7000
0.0000000000,0.0000000000,0.4999999989,0.0004833200,  280,2.8000
0.0000000000,0.0000000000,0.4999999989,0.0005005200,  290,2.9000
0.0000000000,0.0000000000,0.4999999988,0.0005177200,  300,3.0000
0.0000000000,0.0000000000,0.4999999987,0.0005349200,  310,3.1000
0.0000000000,0.0000000000,0.4999999986,0.0005521200,  320,3.2000
0.0000000000,0.0000000000,0.4999999985,0.0005693200,  330,3.3000
0.0000000000,0.0000000000,0.4999999984,0.0005865200,  340,3.4000
0.0000000000,0.0000000000,0.4999999984,0.0006037200,  350,3.5000
0.0000000000,0.0000000000,0.4999999983,0.0006209200,  360,3.6000
0.0000000000,0.0000000000,0.4999999982,0.0006381200,  370,3.7000
0.0000000000,0.0000000000,0.4999999981,0.0006553200,  380,3.8000
0.0000000000,0.0000000000,0.4999999980,0.0006725200,  390,3.9000
0.0000000000,0.0000000000,0.4999999978,0.0006897200,  400,4.0000
0.0000000000,0.0000000000,0.4999999977,0.0007069200,  410,4.1000
0.0000000000,0.0000000000,0.4999999976,0.0007241200,  420,4.2000
0.0000000000,0.0000000000,0.4999999975,0.0007413200,  430,4.3000
0.0000000000,0.0000000000,0.4999999974,0.0007585200,  440,4.4000
0.0000000000,0.0000000000,0.4999999973,0.0007757200,  450,4.5000
0.0000000000,0.0000000000,0.4999999972,0.0007929200,  460,4.6000
0.0000000000,0.0000000000,0.4999999970,0.0008101200,  470,4.7000
0.0000000000,0.0000000000,0.4999999969,0.0008273200,  480,4.8000
0.0000000000,0.0000000000,0.4999999968,0.0008445200,  490,4.9000
0.0000000000,0.0000000000,0.4999999966,0.0008617200,  500,5.0000
0.0000000000,0.0000000000,0.4999999965,0.0008789200,  510,5.1000
0.0000000000,0.0000000000,0.4999999964,0.0008961200,  520,5.2000
0.0000000000,0.0000000000,0.4999999962,0.0009133200,  530,5.3000
0.0000000000,0.0000000000,0.4999999961,0.0009305200,  540,5.4000
0.0000000000,0.0000000000,0.4999999959,0.0009477200,  550,5.5000
0.0000000000,0.0000000000,0.4999999958,0.0009649200,  560,5.6000
0.0000000000,0.0000000000,0.4999999956,0.0009821200,  570,5.7000
0.0000000000,0.0000000000,0.4999999955,0.0009993200,  580,5.8000
0.0000000000,0.0000000000,0.4999999953,0.0010165200,  590,5.9000
0.0000000000,0.0000000000,0.4999999952,0.0010337200,  600,6.0000
0.0000000000,0.0000000000,0.4999999950,0.0010509200,  610,6.1000
0.0000000000,0.0000000000,0.4999999948,0.0010681200,  620,6.2000
0.0000000000,0.0000000000,0.4999999947,0.0010853200,  630,6.3000
0.0000000000,0.0000000000,0.4999999945,0.0011025200,  640,6.4000
0.0000000000,0.0000000000,0.4999999943,0.0011197200,  650,6.5000
0.0000000000,0.0000000000,0.4999999942,0.0011369200,  660,6.6000
0.0000000000,0.0000000000,0.4999999940,0.0011541200,  670,6.7000
0.0000000000,0.0000000000,0.4999999938,0.0011713200,  680,6.8000
0.0000000000,0.0000000000,0.4999999936,0.0011885200,  690,6.9000
0.0000000000,0.0000000000,0.4999999934,0.0012057200,  700,7.0000
0.0000000000,0.0000000000,0.4999999932,0.0012229200,  710,7.1000
0.0000000000,0.0000000000,0.4999999931,0.0012401200,  720,7.2000
0.0000000000,0.0000000000,0.4999999929,0.0012573200,  730,7.3000
0.0000000000,0.0000000000,0.4999999927,0.0012745200,  740,7.4000
0.0000000000,0.0000000000,0.4999999925,0.0012917200,  750,7.5000
0.0000000000,0.0000000000,0.4999999923,0.0013089200,  760,7.6000
0.0000000000,0.0000000000,0.4999999921,0.0013261200,  770,7.7000
0.0000000000,0.0000000000,0.4999999918,0.0013433200,  780,7.8000
0.0000000000,0.0000000000,0.4999999916,0.0013605200,  790,7.9000
0.0000000000,0.0000000000,0.4999999914,0.0013777200,  800,8.0000
0.0000000000,0.0000000000,0.4999999912,0.0013949200,  810,8.1000
0.0000000000,0.0000000000,0.4999999910,0.0014121200,  820,8.2000
0.0000000000,0.0000000000,0.4999999908,0.0014293200,  830,8.3000
0.0000000000,0.0000000000,0.4999999905,0.0014465200,  840,8.4000
0.0000000000,0.0000000000,0.4999999903,0.0014637200,  850,8.5000
0.0000000000,0.0000000000,0.4999999901,0.0014809200,  860,8.6000
0.0000000000,0.0000000000,0.4999999899,0.0014981200,  870,8.7000
0.0000000000,0.0000000000,0.4999999896,0.0015153200,  880,8.8000
0.0000000000,0.0000000000,0.4999999894,0.0015325200,  890,8.9000
0.0000000000,0.0000000000,0.4999999892,0.0015497200,  900,9.0000
0.0000000000,0.0000000000,0.4999999889,0.0015669200,  910,9.1000
0.0000000000,0.0000000000,0.4999999887,0.0015841200,  920,9.2000
0.0000000000,0.0000000000,0.4999999884,0.0016013200,  930,9.3000
0.0000000000,0.0000000000,0.4999999882,0.0016185200,  940,9.4000
0.0000000000,0.0000000000,0.4999999879,0.0016357200,  950,9.5000
0.0000000000,0.0000000000,0.4999999877,0.0016529200,  960,9.6000
0.0000000000,0.0000000000,0.4999999874,0.0016701200,  970,9.7000
0.0000000000,0.0000000000,0.4999999871,0.0016873200,  980,9.8000
0.0000000000,0.0000000000,0.4999999869,0.0017045200,  990,9.9000
0.0000000000,0.0000000000,0.4999999866,0.0017217200, 1000,10.0000
0.0000000000,0.0000000000,0.4999999863,0.0017389200, 1010,10.1000
0.0000000000,0.0000000000,0.4999999861,0.0017561200, 1020,10.2000
0.0000000000,0.0000000000,0.4999999858,0.0017733200, 1030,10.3000
0.0000000000,0.0000000000,0.4999999855,0.0017905200, 1040,10.4000
0.0000000000,0.0000000000,0.4999999852,0.0018077200, 1050,10.5000
0.0000000000,0.0000000000,0.4999999850,0.0018249200, 1060,10.6000
0.0000000000,0.0000000000,0.4999999847,0.0018421200, 1070,10.7000
0.0000000000,0.0000000000,0.4999999844,0.0018593200, 1080,10.8000
0.0000000000,0.0000000000,0.4999999841,0.0018765200, 1090,10.9000
0.0000000000,0.0000000000,0.4999999838,0.0018937200, 1100,11.0000
0.0000000000,0.0000000000,0.4999999835,0.0019109200, 1110,11.1000
0.0000000000,0.0000000000,0.4999999832,0.0019281200, 1120,11.2000
0.0000000000,0.0000000000,0.4999999829,0.0019453200, 1130,11.3000
0.0000000000,0.0000000000,0.4999999826,0.0019625200, 1140,11.4000
0.0000000000,0.0000000000,0.4999999823,0.0019797200, 1150,11.5000
0.0000000000,0.0000000000,0.4999999820,0.0019969200, 1160,11.6000
0.0000000000,0.0000000000,0.4999999817,0.0020141200, 1170,11.7000
0.0000000000,0.0000000000,0.4999999814,0.0020313200, 1180,11.8000
0.0000000000,0.0000000000,0.4999999810,0.0020485200, 1190,11.9000
0.0000000000,0.0000000000,0.4999999807,0.0020657200, 1200,12.0000
0.0000000000,0.0000000000,0.4999999804,0.0020829200, 1210,12.1000
0.0000000000,0.0000000000,0.4999999801,0.0021001200, 1220,12.2000
0.0000000000,0.0000000000,0.4999999798,0.0021173200, 1230,12.3000
0.0000000000,0.0000000000,0.4999999794,0.0021345200, 1240,12.4000
0.0000000000,0.0000000000,0.4999999791,0.0021517200, 1250,12.5000
0.0000000000,0.0000000000,0.4999999788,0.0021689200, 1260,12.6000
0.0000000000,0.0000000000,0.4999999784,0.0021861200, 1270,12.7000
0.0000000000,0.0000000000,0.4999999781,0.0022033200, 1280,12.8000
0.0000000000,0.0000000000,0.4999999777,0.0022205200, 1290,12.9000
0.0000000000,0.0000000000,0.4999999774,0.0022377200, 1300,13.0000
0.0000000000,0.0000000000,0.4999999770,0.0022549200, 1310,13.1000
0.0000000000,0.0000000000,0.4999999767,0.0022721200, 1320,13.2000
0.0000000000,0.0000000000,0.4999999763,0.0022893200, 1330,13.3000
0.0000000000,0.0000000000,0.4999999760,0.0023065200, 1340,13.4000
0.0000000000,0.0000000000,0.4999999756,0.0023237200, 1350,13.5000
0.0000000000,0.0000000000,0.4999999753,0.0023409200, 1360,13.6000
0.0000000000,0.0000000000,0.4999999749,0.0023581200, 1370,13.7000
0.0000000000,0.0000000000,0.4999999745,0.0023753200, 1380,13.8000
0.0000000000,0.0000000000,0.4999999742,0.0023925200, 1390,13.9000
0.0000000000,0.0000000000,0.4999999738,0.0024097200, 1400,14.0000
0.0000000000,0.0000000000,0.4999999734,0.0024269200, 1410,14.1000
0.0000000000,0.0000000000,0.4999999730,0.0024441200, 1420,14.2000
0.0000000000,0.0000000000,0.4999999726,0.0024613200, 1430,14.3000
0.0000000000,0.0000000000,0.4999999723,0.0024785200, 1440,14.4000
0.0000000000,0.0000000000,0.4999999719,0.0024957200, 1450,14.5000
0.0000000000,0.0000000000,0.4999999715,0.0025129200, 1460,14.6000
0.0000000000,0.0000000000,0.4999999711,0.0025301200, 1470,14.7000
0.0000000000,0.0000000000,0.4999999707,0.0025473200, 1480,14.8000
0.0000000000,0.0000000000,0.4999999703,0.0025645199, 1490,14.9000
0.0000000000,0.0000000000,0.4999999699,0.0025817199, 1500,15.0000
0.0000000000,0.0000000000,0.4999999695,0.0025989199, 1510,15.1000
0.0000000000,0.0000000000,0.4999999691,0.0026161199, 1520,15.2000
0.0000000000,0.0000000000,0.4999999687,0.0026333199, 1530,15.3000
0.0000000000,0.0000000000,0.4999999683,0.0026505199, 1540,15.4000
0.0000000000,0.0000000000,0.4999999679,0.0026677199, 1550,15.5000
0.0000000000,0.0000000000,0.4999999675,0.0026849199, 1560,15.6000
0.0000000000,0.0000000000,0.4999999670,0.0027021199, 1570,15.7000
0.0000000000,0.0000000000,0.4999999666,0.0027193199, 1580,15.8000
0.0000000000,0.0000000000,0.4999999662,0.0027365199, 1590,15.9000
0.0000000000,0.0000000000,0.4999999658,0.0027537199, 1600,16.0000
0.0000000000,0.0000000000,0.4999999653,0.0027709199, 1610,16.1000
0.0000000000,0.0000000000,0.4999999649,0.0027881199, 1620,16.2000
0.0000000000,0.0000000000,0.4999999645,0.0028053199, 1630,16.3000
0.0000000000,0.0000000000,0.4999999640,0.0028225199, 1640,16.4000
0.0000000000,0.0000000000,0.4999999636,0.0028397199, 1650,16.5000
0.0000000000,0.0000000000,0.4999999632,0.0028569199, 1660,16.6000
0.0000000000,0.0000000000,0.4999999627,0.0028741199, 1670,16.7000
0.0000000000,0.0000000000,0.4999999623,0.0028913199, 1680,16.8000
0.0000000000,0.0000000000,0.4999999618,0.0029085199, 1690,16.9000
0.0000000000,0.0000000000,0.4999999614,0.0029257199, 1700,17.0000
0.0000000000,0.0000000000,0.4999999609,0.0029429199, 1710,17.1000
0.0000000000,0.0000000000,0.4999999604,0.0029601199, 1720,17.2000
0.0000000000,0.0000000000,0.4999999600,0.0029773199, 1730,17.3000
0.0000000000,0.0000000000,0.4999999595,0.0029945199, 1740,17.4000
0.0000000000,0.0000000000,0.4999999591,0.0030117199, 1750,17.5000
0.0000000000,0.0000000000,0.4999999586,0.0030289199, 1760,17.6000
0.0000000000,0.0000000000,0.4999999581,0.0030461199, 1770,17.7000
0.0000000000,0.0000000000,0.4999999576,0.0030633199, 1780,17.8000
0.0000000000,0.0000000000,0.4999999572,0.0030805199, 1790,17.9000
0.0000000000,0.0000000000,0.4999999567,0.0030977199, 1800,18.0000
0.0000000000,0.0000000000,0.4999999562,0.0031149199, 1810,18.1000
0.0000000000,0.0000000000,0.4999999557,0.0031321199, 1820,18.2000
0.0000000000,0.0000000000,0.4999999552,0.0031493199, 1830,18.3000
0.0000000000,0.0000000000,0.4999999547,0.0031665199, 1840,18.4000
0.0000000000,0.0000000000,0.4999999542,0.0031837199, 1850,18.5000
0.0000000000,0.0000000000,0.4999999537,0.0032009199, 1860,18.6000
0.0000000000,0.0000000000,0.4999999532,0.0032181199, 1870,18.7000
0.0000000000,0.0000000000,0.4999999527,0.0032353199, 1880,18.8000
0.0000000000,0.0000000000,0.4999999522,0.0032525199, 1890,18.9000
0.0000000000,0.0000000000,0.4999999517,0.0032697199, 1900,19.0000
0.0000000000,0.0000000000,0.4999999512,0.0032869199, 1910,19.1000
0.0000000000,0.0000000000,0.4999999507,0.0033041199, 1920,19.2000
0.0000000000,0.0000000000,0.4999999502,0.0033213199, 1930,19.3000
