Wavelength,FluxDensity
90.363464,0.004186210928198937
93.342476,0.00409649788677224
95.32849,0.0041273258522518015
97.31449,0.004129031466896801
99.3005,0.004132480498302662
101.286514,0.004138043069252055
103.27252,0.004143903060597261
105.25854,0.004151782032075255
107.244545,0.004161999092707122
109.23056,0.004224035379174467
113.202576,0.004194236557192146
117.17459,0.004163659508274358
120.15361,0.004197282851876451
124.12563,0.004130897965838782
126.11164,0.0041485316478300956
127.104645,0.00420851305584496
130.08366,0.0041320213815430945
131.07668,0.004190061294011307
133.06268,0.004187494321870234
136.0417,0.004161382059183758
139.0207,0.0041549544905986465
141.99973,0.004168809068725677
145.97174,0.004149633432128206
149.94376,0.004151107137267209
153.91579,0.00415541608971854
157.8878,0.004146458339490676
160.86682,0.004180801778337221
164.83884,0.004167317996421539
168.81085,0.004156201992805238
171.78987,0.004190557651673096
175.76189,0.0041706506360341565
178.7409,0.004178945709238546
180.72693,0.0042299867304180705
184.69894,0.004229954569174975
189.66397,0.004199589090421166
192.64297,0.0042443842114984285
196.61499,0.004238035062735377
200.58702,0.004234106775987477
203.56604,0.004282850645316562
208.53105,0.004287427649040343
214.48909,0.004273681485678064
218.46112,0.00430511692816657
221.44012,0.004347078027356718
225.41214,0.004911307191134044
228.39117,0.008960631532454041
232.36319,0.00929282085899028
238.3212,0.009001145454115348
244.27924,0.008820677945957086
250.23727,0.008653214858054648
255.20229,0.008362621406269395
258.1813,0.008532095659872285
262.15335,0.009010568100483387
267.11835,0.009028694603365422
272.0834,0.008888151917675615
277.0484,0.008423062476595161
282.01343,0.008831924006012806
287.97147,0.00892268942209201
293.9295,0.00838039534558072
298.8945,0.007853391375974992
305.84555,0.008217176480911897
315.7756,0.008380421721914878
325.70566,0.008439956452817641
335.6357,0.00820088720272453
345.56577,0.008143268121643942
354.5028,0.00981945097877503
363.43985,0.012520494214611646
372.3769,0.01248163578640921
382.30695,0.01149312785311337
392.237,0.014324087957372549
402.16705,0.0166172614265247
411.1041,0.016683817086477735
419.04816,0.01567241341145225
426.99216,0.015357800157624819
437.91522,0.016595206449332923
447.84525,0.01686662667922418
456.78235,0.0157188329890248
466.71237,0.015874931030127663
476.6424,0.016750735083539064
486.57248,0.01570796256066026
496.50253,0.017215609766868718
502.46057,0.01794985679882513
508.41858,0.025083709479679257
516.3626,0.025058179202415324
526.29266,0.023343186214313753
536.2227,0.02084960166824977
546.1528,0.021098200720267173
556.0828,0.025306819751873825
566.0129,0.02764157756514878
575.94293,0.02758295988435159
585.873,0.027690960545437727
595.80304,0.02523556451147603
605.7331,0.02574970328484595
615.66315,0.029484340568799287
625.5932,0.02977281994348548
635.5232,0.03139439128139609
645.4533,0.03117379300695189
653.39734,0.03023406884102373
660.3483,0.03272679342058383
670.27844,0.03411835321166811
680.20844,0.03240333603476016
690.13855,0.034710783286320476
700.06854,0.03282001588541951
710.9916,0.03777953191463335
720.92163,0.039660069261070574
729.85876,0.040707789545291785
739.78876,0.041022197164524994
749.7188,0.041692685438643774
759.64886,0.04137047691624641
769.57886,0.04426502695636544
779.509,0.044553327896436304
789.439,0.04771592583411956
799.3691,0.05031810572101413
809.29913,0.052686410740562684
819.2291,0.05458202400222709
829.1592,0.05207080976924683
839.0893,0.058878309434912894
849.01935,0.06252606822409473
858.94934,0.06694982681202274
868.8794,0.07117134811554798
878.80945,0.07556007945990406
888.73956,0.08016021340194573
898.66956,0.09306893884868182
908.5996,0.174600007043566
918.52966,0.3149021041461117
928.4597,0.46233686889379777
938.38983,0.6150636655147572
948.3198,0.7220417378979149
958.2499,0.7558148777984139
968.17993,0.5410915160103292
978.1099,0.7400539332655716
988.04004,0.7751528712443133
997.9701,0.8373010040651063
1007.90015,0.792894490114438
1017.83014,0.6128000062491555
1027.7603,0.7826937656379401
1037.6903,0.9476927867627982
1047.6204,0.9563415179193495
1057.5504,0.8991371965494076
1067.4805,0.911584925956038
1077.4104,0.8666179526629127
1087.3405,0.9224790473775188
1097.2706,0.9360739160306925
1107.2007,0.9331977766741352
1117.1307,0.9101051640614003
1127.0607,0.9532289990288555
1136.9907,0.9348860827364494
1146.9209,0.9366111615235293
1156.851,0.9242629283427047
1166.7809,0.8352412657352458
1176.7109,0.8756687525453611
1186.641,0.8019226862866067
1196.5712,0.7415890373578113
1200.265,0.6850816100260453
1200.3446,0.6749877464525201
1200.414,0.6745336571205178
1200.4835,0.6741871458402522
1200.563,0.6739579443069926
1200.6324,0.6738710323865481
1200.702,0.673932678985999
1200.7715,0.6741601335386119
1200.851,0.6745611747988831
1200.9204,0.6751706116798024
1200.99,0.6759986197556388
1201.0695,0.677062227196519
1201.1389,0.6783947728423386
1201.2085,0.6800156105820815
1201.2878,0.681943887570919
1201.3573,0.6842218335756611
1201.4269,0.6868715515092438
1201.4963,0.6899256977720184
1201.5759,0.6934106682867276
1201.6453,0.6973788930906681
1201.7148,0.7018570964884793
1201.7943,0.7068797732543214
1201.8638,0.712505447441327
1201.9333,0.7187688986130768
1202.0028,0.7257151663946582
1202.0823,0.7333915552835463
1202.1517,0.7418572364155417
1202.2213,0.7511536445601704
1202.3008,0.761342124792861
1202.3702,0.7724804208786983
1202.4397,0.7846162496888553
1202.5192,0.7978159595458758
1202.5887,0.8121500991479895
1202.6582,0.8276590518403971
1202.7277,0.8444131391020275
1202.8073,0.8624688088093692
1202.8766,0.8819064623843305
1202.9462,0.9027646814219393
1203.0256,0.9251242393953614
1203.0951,0.9490459618150964
1203.1647,0.9745716866846205
1203.244,1.0017834661078282
1203.3136,1.0307311276105753
1203.383,1.0614577566216468
1203.4526,1.0940322273373406
1203.5321,1.1284916944090813
1203.6016,1.1648804022768706
1203.671,1.2032099636692144
1203.7505,1.2435707990799303
1203.8201,1.2859426637109996
1203.8895,1.3303659936619934
1203.959,1.3768853272195176
1204.0385,1.4254468819090378
1204.1079,1.4760721881417467
1204.1775,1.5287947100514436
1204.257,1.5835557880148743
1204.3265,1.6403040946171288
1204.396,1.6991002762038594
1204.4753,1.759836908722455
1204.5449,1.8224331641589118
1204.6144,1.8868370197893416
1204.684,1.953002321214959
1204.7634,2.020800357663033
1204.8328,2.0901485910557165
1204.9023,2.160951871735222
1204.9818,2.2330650608355382
1205.0514,2.3063498376484017
1205.1208,2.380709941190552
1205.2002,2.455962435031321
1205.2698,2.5319349579482577
1205.3392,2.6084166491239342
1205.4088,2.6852873705251112
1205.4883,2.762308703336116
1205.5579,2.8393014002431007
1205.6273,2.916079946390177
1205.7067,2.9923942248764197
1205.7762,3.0680238509037725
1205.8457,3.142791667832018
1205.9153,3.2164384131581074
1205.9948,3.288684808670788
1206.0643,3.3593985903363692
1206.1337,3.4283382132325837
1206.2131,3.495169843541147
1206.2827,3.559732002500972
1206.3522,3.62184350214359
1206.4316,3.6814883415162316
1206.5011,3.7385467526730727
1206.5706,3.7940539600416954
1206.6401,3.8466458155876673
1206.7196,3.895944822414284
1206.7892,3.9415968996217
1206.8586,3.9834047726669173
1206.938,4.02116864531177
1207.0076,4.05483821882403
1207.077,4.084262830263461
1207.1566,4.109266532898763
1207.226,4.718662797400838
1207.2957,4.737128260621967
1207.365,4.750364270211165
1207.4445,4.758274007589289
1207.514,4.760918323950193
1207.5835,4.758237782048763
1207.663,4.750240128740844
1207.7324,4.73699815388156
1207.802,4.718567068586546
1207.8715,4.6950308098863305
1207.9509,4.666430251300494
1208.0205,4.632938148527333
1208.0898,4.594689805686743
1208.1694,4.5518048393530535
1208.2389,4.504453967377841
1208.3083,4.45284039280062
1208.3878,4.397162016452385
1208.4573,4.337610659692495
1208.527,4.2744208251706155
1208.5963,4.207832520491787
1208.6758,4.138033607752761
