,10,20,30,40,50,60,70,80,90,100
Type 1,1.109558525321726,1.2505543891142965,1.3276404024819677,1.3791862872309555,1.417107766554979,1.446636886530279,1.4705213136168793,1.4903752458863961,1.5072234727603107,1.5217548219018813
Type 2,0.017325564925612106,0.02874942607754978,0.03816786544263451,0.04639540232473573,0.05379465098736716,0.060569354717444825,0.0668490673682184,0.07272285388825554,0.07825534735438823,0.08349535849784115
