# Mrk 1450       
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: f_nu (Jy)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
    0.010233 1.664538e-11 4.768800e-20 0 
    0.010423 1.854720e-11 5.121700e-20 0 
    0.010641 2.159011e-11 5.720200e-20 0 
    0.010839 2.519247e-11 6.433000e-20 0 
    0.011041 3.625009e-11 8.921000e-20 0 
    0.011429 4.627068e-11 1.062700e-19 0 
    0.011830 5.639941e-11 1.209000e-19 0 
    0.012134 1.490400e-10 3.036800e-19 0 
    0.012531 1.825008e-10 3.486700e-19 0 
    0.012735 1.996601e-10 3.693300e-19 0 
    0.012853 2.110095e-10 3.831900e-19 0 
    0.013152 2.383828e-10 4.134400e-19 0 
    0.013243 2.674617e-10 4.575200e-19 0 
    0.013428 2.879509e-10 4.790900e-19 0 
    0.013740 3.485522e-10 5.538800e-19 0 
    0.014028 3.892993e-10 5.934900e-19 0 
    0.014355 6.875737e-10 1.001000e-18 0 
    0.014757 1.170291e-09 1.612200e-18 0 
    0.015136 1.328390e-09 1.739500e-18 0 
    0.015560 1.521603e-09 1.885400e-18 0 
    0.015959 1.739021e-09 2.048400e-18 0 
    0.016255 1.911052e-09 2.169800e-18 0 
    0.016634 2.164177e-09 2.346500e-18 0 
    0.017061 2.433895e-09 2.508500e-18 0 
    0.017338 2.650245e-09 2.644900e-18 0 
    0.017742 2.953252e-09 2.814600e-18 0 
    0.018072 3.208491e-09 2.947200e-18 0 
    0.018239 3.375180e-09 3.043800e-18 0 
    0.018664 3.743663e-09 3.224100e-18 0 
    0.019143 4.210317e-09 3.446800e-18 0 
    0.019454 4.542632e-09 3.600900e-18 0 
    0.019861 4.980707e-09 3.788000e-18 0 
    0.020277 5.461395e-09 3.984900e-18 0 
    0.020559 5.824990e-09 4.134400e-18 0 
    0.021086 6.284695e-09 4.240500e-18 0 
    0.021677 7.316224e-09 4.671000e-18 0 
    0.022080 7.930267e-09 4.879900e-18 0 
    0.022387 8.342271e-09 4.993600e-18 0 
    0.022751 9.021734e-09 5.228900e-18 0 
    0.023067 1.390821e-08 7.841700e-18 0 
    0.023496 2.383804e-08 1.295400e-17 0 
    0.024099 3.298340e-08 1.703800e-17 0 
    0.024660 3.305717e-08 1.630800e-17 0 
    0.025293 3.692342e-08 1.731500e-17 0 
    0.025763 3.071089e-08 1.388100e-17 0 
    0.026062 3.813411e-08 1.684300e-17 0 
    0.026485 4.171554e-08 1.784100e-17 0 
    0.026977 4.327980e-08 1.784100e-17 0 
    0.027479 4.480233e-08 1.780000e-17 0 
    0.027990 4.595137e-08 1.759600e-17 0 
    0.028510 4.800516e-08 1.771800e-17 0 
    0.029107 4.778306e-08 1.692000e-17 0 
    0.029717 5.003940e-08 1.699900e-17 0 
    0.030200 4.890055e-08 1.608500e-17 0 
    0.030903 5.227645e-08 1.642200e-17 0 
    0.031915 5.692093e-08 1.676500e-17 0 
    0.032885 5.974142e-08 1.657300e-17 0 
    0.033884 6.184186e-08 1.615900e-17 0 
    0.034914 6.401716e-08 1.575500e-17 0 
    0.035810 6.703303e-08 1.568200e-17 0 
    0.036728 7.133227e-08 1.586400e-17 0 
    0.037584 7.316574e-08 1.553900e-17 0 
    0.038637 7.299381e-08 1.466900e-17 0 
    0.039628 7.930411e-08 1.515000e-17 0 
    0.040644 8.419361e-08 1.529000e-17 0 
    0.041495 8.675180e-08 1.511500e-17 0 
    0.042364 8.856887e-08 1.480500e-17 0 
    0.043152 9.063437e-08 1.460200e-17 0 
    0.044259 9.756424e-08 1.494200e-17 0 
    0.045290 1.028737e-07 1.504600e-17 0 
    0.046132 1.052660e-07 1.483900e-17 0 
