# NGC 5257       
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: f_nu (Jy)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
    0.010233 1.702585e-14 4.877800e-23 0 
    0.010423 2.600707e-14 7.181700e-23 0 
    0.010641 3.623011e-14 9.599000e-23 0 
    0.010839 5.117599e-14 1.306800e-22 0 
    0.011041 7.347135e-14 1.808100e-22 0 
    0.011246 1.177881e-13 2.794000e-22 0 
    0.011668 2.123728e-13 4.679800e-22 0 
    0.012078 3.557091e-13 7.315200e-22 0 
    0.012388 1.549204e-12 3.028500e-21 0 
    0.012794 2.366524e-12 4.337300e-21 0 
    0.013002 2.819168e-12 5.002900e-21 0 
    0.013092 3.126916e-12 5.473000e-21 0 
    0.013397 3.991328e-12 6.671500e-21 0 
    0.013490 4.933177e-12 8.132500e-21 0 
    0.013709 5.742656e-12 9.166900e-21 0 
    0.013996 8.281494e-12 1.268300e-20 0 
    0.014322 1.028265e-11 1.503900e-20 0 
    0.014622 3.296983e-11 4.626200e-20 0 
    0.015031 9.978617e-11 1.325000e-19 0 
    0.015453 1.244919e-10 1.564000e-19 0 
    0.015849 1.556378e-10 1.858800e-19 0 
    0.016255 1.950157e-10 2.214200e-19 0 
    0.016558 2.280981e-10 2.495900e-19 0 
    0.016982 2.844951e-10 2.959500e-19 0 
    0.017378 3.444352e-10 3.421600e-19 0 
    0.017701 3.991139e-10 3.821400e-19 0 
    0.018113 4.776200e-10 4.367400e-19 0 
    0.018408 5.446520e-10 4.822000e-19 0 
    0.018621 5.944423e-10 5.143100e-19 0 
    0.019011 7.016330e-10 5.824000e-19 0 
    0.019543 8.611604e-10 6.764300e-19 0 
    0.019861 9.774702e-10 7.434000e-19 0 
    0.020230 1.127451e-09 8.264700e-19 0 
    0.020654 1.315568e-09 9.251800e-19 0 
    0.020941 1.462482e-09 1.000500e-18 0 
    0.021478 1.667616e-09 1.084500e-18 0 
    0.022080 2.128703e-09 1.309900e-18 0 
    0.022491 2.438511e-09 1.446200e-18 0 
    0.022803 2.649108e-09 1.528400e-18 0 
    0.023227 3.027458e-09 1.683500e-18 0 
    0.023496 4.910039e-09 2.668200e-18 0 
    0.023933 8.812542e-09 4.615600e-18 0 
    0.024547 1.216458e-08 6.056500e-18 0 
    0.025177 1.288575e-08 6.098500e-18 0 
    0.025763 1.524394e-08 6.890100e-18 0 
    0.026303 1.419441e-08 6.155000e-18 0 
    0.026607 1.714329e-08 7.264800e-18 0 
    0.026977 1.932368e-08 7.965700e-18 0 
    0.027479 2.104275e-08 8.360300e-18 0 
    0.027990 2.286182e-08 8.754400e-18 0 
    0.028510 2.460921e-08 9.082900e-18 0 
    0.029040 2.710801e-08 9.643300e-18 0 
    0.029648 2.878035e-08 9.822600e-18 0 
    0.030269 3.199719e-08 1.047700e-17 0 
    0.030761 3.412769e-08 1.082000e-17 0 
    0.031477 3.909372e-08 1.183700e-17 0 
    0.032509 4.667688e-08 1.325000e-17 0 
    0.033574 5.560544e-08 1.479900e-17 0 
    0.034594 6.443274e-08 1.615200e-17 0 
    0.035563 7.397810e-08 1.754800e-17 0 
    0.036475 9.662438e-08 2.178800e-17 0 
    0.037411 1.432520e-07 3.070600e-17 0 
    0.038371 1.698680e-07 3.461200e-17 0 
    0.039355 1.754292e-07 3.398000e-17 0 
    0.040365 2.838678e-07 5.226700e-17 0 
    0.041400 4.112476e-07 7.198200e-17 0 
    0.042364 4.898897e-07 8.188900e-17 0 
    0.043152 5.237267e-07 8.437700e-17 0 
    0.043954 5.835790e-07 9.062000e-17 0 
    0.045082 8.149193e-07 1.202900e-16 0 
    0.046132 9.865447e-07 1.390700e-16 0 
    0.046989 1.016474e-06 1.381100e-16 0 
    0.048084 1.222084e-06 1.585700e-16 0 
    0.049091 1.596255e-06 1.987100e-16 0 
    0.050119 1.588953e-06 1.897700e-16 0 
    0.051168 2.249614e-06 2.577700e-16 0 
    0.051761 2.118891e-06 2.372600e-16 0 
    0.052360 3.565320e-06 3.901400e-16 0 
    0.053211 3.794090e-06 4.020000e-16 0 
    0.054200 4.000380e-06 4.085300e-16 0 
    0.055208 3.733401e-06 3.674700e-16 0 
    0.056234 4.103036e-06 3.892500e-16 0 
    0.057280 6.027085e-06 5.510900e-16 0 
    0.058345 7.570238e-06 6.671500e-16 0 
    0.059293 8.243519e-06 7.034400e-16 0 
    0.060395 9.356347e-06 7.695300e-16 0 
    0.061376 8.691630e-06 6.921900e-16 0 
    0.062373 9.249015e-06 7.132200e-16 0 
    0.063387 1.288558e-05 9.621100e-16 0 
    0.064417 1.327718e-05 9.599000e-16 0 
    0.065464 1.603647e-05 1.122600e-15 0 
    0.066527 1.683000e-05 1.140800e-15 0 
    0.067298 1.648563e-05 1.092000e-15 0 
    0.068077 1.977377e-05 1.280000e-15 0 
    0.069024 2.239227e-05 1.410000e-15 0 
    0.069984 2.070610e-05 1.268300e-15 0 
    0.071121 2.606826e-05 1.546100e-15 0 
    0.072111 2.265118e-05 1.306800e-15 0 
    0.073282 3.134079e-05 1.750800e-15 0 
    0.074302 3.389211e-05 1.841700e-15 0 
    0.075162 3.606530e-05 1.915200e-15 0 
    0.076208 3.733357e-05 1.928500e-15 0 
    0.077268 3.954556e-05 1.987100e-15 0 
    0.078163 3.767904e-05 1.850200e-15 0 
    0.079250 4.488509e-05 2.144000e-15 0 
    0.080353 4.366172e-05 2.028700e-15 0 
    0.081283 4.978539e-05 2.260600e-15 0 
    0.082414 5.421428e-05 2.394600e-15 0 
    0.083368 5.729301e-05 2.473000e-15 0 
    0.084333 6.153113e-05 2.595500e-15 0 
    0.085310 5.141763e-05 2.119500e-15 0 
    0.086497 6.700389e-05 2.686700e-15 0 
    0.087498 6.919912e-05 2.711600e-15 0 
    0.088512 7.535362e-05 2.885500e-15 0 
    0.089536 7.945079e-05 2.973200e-15 0 
    0.090573 8.357967e-05 3.056500e-15 0 
    0.091622 8.772067e-05 3.134900e-15 0 
    0.092470 8.955719e-05 3.142100e-15 0 
    0.093541 9.164373e-05 3.142100e-15 0 
    0.094624 2.350197e-04 7.874500e-15 0 
    0.095719 4.046606e-04 1.325000e-14 0 
    0.096605 6.026945e-04 1.937400e-14 0 
    0.097724 7.693146e-04 2.416700e-14 0 
    0.098628 8.592286e-04 2.649900e-14 0 
    0.099770 2.911395e-04 8.774500e-15 0 
    0.100693 7.279521e-04 2.153900e-14 0 
    0.101859 7.605063e-04 2.199000e-14 0 
    0.102802 1.047384e-03 2.973200e-14 0 
    0.103753 1.086695e-03 3.028500e-14 0 
    0.104713 6.872379e-04 1.880300e-14 0 
    0.105925 9.399456e-04 2.513200e-14 0 
    0.106905 1.486262e-03 3.901400e-14 0 
    0.107895 1.479458e-03 3.812600e-14 0 
    0.108893 1.241934e-03 3.142100e-14 0 
    0.109901 1.449146e-03 3.599400e-14 0 
    0.110918 1.250580e-03 3.049500e-14 0 
    0.111944 1.585271e-03 3.795100e-14 0 
    0.112980 1.559947e-03 3.666300e-14 0 
    0.114025 1.549196e-03 3.574600e-14 0 
    0.115080 1.403139e-03 3.178500e-14 0 
    0.116145 1.770518e-03 3.937500e-14 0 
    0.117220 1.690863e-03 3.691700e-14 0 
    0.118032 1.778688e-03 3.830200e-14 0 
    0.119124 1.824334e-03 3.856800e-14 0 
    0.120226 1.270870e-03 2.637700e-14 0 
    0.121060 1.832771e-03 3.751700e-14 0 
    0.122180 1.472643e-03 2.959500e-14 0 
    0.123311 1.219287e-03 2.405600e-14 0 
    0.124165 9.887917e-04 1.924100e-14 0 
    0.125314 1.559943e-03 2.980100e-14 0 
    0.126183 2.089782e-03 3.937500e-14 0 
    0.127350 2.265171e-03 4.190100e-14 0 
    0.128233 2.223846e-03 4.057200e-14 0 
    0.129420 2.084982e-03 3.734400e-14 0 
    0.130317 2.541604e-03 4.489800e-14 0 
    0.131522 2.685981e-03 4.658300e-14 0 
    0.132434 2.254783e-03 3.856800e-14 0 
    0.133352 2.291427e-03 3.865700e-14 0 
    0.134586 2.793206e-03 4.626200e-14 0 
    0.135519 2.723344e-03 4.448600e-14 0 
    0.136458 2.524047e-03 4.066500e-14 0 
    0.137404 2.918134e-03 4.636900e-14 0 
    0.138676 2.891386e-03 4.510500e-14 0 
    0.139637 2.679808e-03 4.123100e-14 0 
    0.140605 2.793205e-03 4.238600e-14 0 
    0.141579 2.838585e-03 4.248400e-14 0 
    0.142561 2.323263e-03 3.429400e-14 0 
    0.143549 2.371924e-03 3.453200e-14 0 
    0.144544 2.786773e-03 4.001500e-14 0 
    0.145881 2.845093e-03 4.010700e-14 0 
    0.146893 2.945120e-03 4.094700e-14 0 
    0.147571 3.076828e-03 4.238600e-14 0 
    0.147911 3.126829e-03 4.287700e-14 0 
    0.148936 3.076856e-03 4.161300e-14 0 
    0.149969 2.918168e-03 3.892500e-14 0 
    0.151008 2.986107e-03 3.928500e-14 0 
    0.151705 3.069738e-03 4.001500e-14 0 
    0.152757 3.134084e-03 4.029300e-14 0 
    0.153815 3.020630e-03 3.830200e-14 0 
    0.154525 2.767617e-03 3.477200e-14 0 
    0.155239 2.945157e-03 3.666300e-14 0 
    0.155955 2.911420e-03 3.591100e-14 0 
    0.157036 2.559164e-03 3.113300e-14 0 
    0.158125 2.594782e-03 3.113300e-14 0 
    0.158855 2.553353e-03 3.035500e-14 0 
    0.159956 2.774026e-03 3.252600e-14 0 
    0.161065 3.006843e-03 3.477200e-14 0 
    0.162181 3.170349e-03 3.616000e-14 0 
    0.162930 3.244210e-03 3.666300e-14 0 
    0.164059 3.229304e-03 3.599400e-14 0 
    0.165196 3.259120e-03 3.582800e-14 0 
    0.166341 3.199681e-03 3.469200e-14 0 
    0.167109 3.412765e-03 3.666300e-14 0 
    0.168267 3.500244e-03 3.708700e-14 0 
    0.169434 3.381501e-03 3.533700e-14 0 
    0.170216 3.623328e-03 3.751700e-14 0 
    0.171002 3.312108e-03 3.398000e-14 0 
    0.171396 3.776654e-03 3.856800e-14 0 
    0.172187 3.882453e-03 3.928500e-14 0 
    0.173380 3.733329e-03 3.725800e-14 0 
    0.174181 3.656863e-03 3.616000e-14 0 
    0.175388 3.516387e-03 3.429400e-14 0 
    0.176604 3.532671e-03 3.398000e-14 0 
    0.177419 3.785379e-03 3.607700e-14 0 
    0.178649 3.767940e-03 3.541800e-14 0 
    0.179473 3.972850e-03 3.700200e-14 0 
    0.180302 3.776657e-03 3.485200e-14 0 
    0.181552 3.837994e-03 3.493200e-14 0 
    0.182390 3.954676e-03 3.566400e-14 0 
