# UGC 09618      
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: f_nu (Jy)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
    0.010544 6.781362e-17 1.829900e-25 0 
    0.010740 1.021672e-16 2.657200e-25 0 
    0.010965 1.567935e-16 3.912300e-25 0 
    0.011169 2.428483e-16 5.840200e-25 0 
    0.011376 4.190707e-16 9.714700e-25 0 
    0.011776 8.635703e-16 1.868200e-24 0 
    0.012190 1.653132e-15 3.337500e-24 0 
    0.012503 7.912651e-15 1.518500e-23 0 
    0.012912 1.359210e-14 2.445800e-23 0 
    0.013122 1.719114e-14 2.995200e-23 0 
    0.013243 1.969133e-14 3.368400e-23 0 
    0.013552 2.724670e-14 4.450700e-23 0 
    0.013646 3.461892e-14 5.577300e-23 0 
    0.013836 4.220119e-14 6.613400e-23 0 
    0.014158 6.596442e-14 9.872500e-23 0 
    0.014488 8.817290e-14 1.260200e-22 0 
    0.014791 3.028995e-13 4.153600e-22 0 
    0.015205 1.005223e-12 1.304400e-21 0 
    0.015596 1.359361e-12 1.676600e-21 0 
    0.016032 1.854693e-12 2.164800e-21 0 
    0.016444 2.513776e-12 2.788900e-21 0 
    0.016749 3.113779e-12 3.329900e-21 0 
    0.017179 4.181232e-12 4.250400e-21 0 
    0.017579 5.423631e-12 5.265300e-21 0 
    0.017865 6.581255e-12 6.186200e-21 0 
    0.018281 8.419931e-12 7.558400e-21 0 
    0.018621 1.009978e-11 8.738300e-21 0 
    0.018793 1.133180e-11 9.625600e-21 0 
    0.019231 1.426563e-11 1.157200e-20 0 
    0.019724 1.871913e-11 1.443500e-20 0 
    0.020045 2.214733e-11 1.653600e-20 0 
    0.020464 2.711989e-11 1.942800e-20 0 
    0.020893 3.328882e-11 2.287800e-20 0 
    0.021184 3.839905e-11 2.567000e-20 0 
    0.021727 4.648400e-11 2.954100e-20 0 
    0.022336 6.357942e-11 3.823200e-20 0 
    0.022751 7.608664e-11 4.409900e-20 0 
    0.023067 8.536618e-11 4.813100e-20 0 
    0.023442 1.014592e-10 5.538900e-20 0 
    0.023768 1.707219e-10 9.066200e-20 0 
    0.024210 3.178942e-10 1.627100e-19 0 
    0.024831 4.648386e-10 2.261700e-19 0 
    0.025410 5.167928e-10 2.401200e-19 0 
    0.026062 6.461268e-10 2.853800e-19 0 
    0.026546 6.198689e-10 2.638900e-19 0 
    0.026853 7.678819e-10 3.194700e-19 0 
    0.027290 8.877846e-10 3.576200e-19 0 
    0.027797 9.983968e-10 3.876400e-19 0 
    0.028314 1.115087e-09 4.172800e-19 0 
    0.028840 1.245373e-09 4.491900e-19 0 
    0.029376 1.387680e-09 4.824200e-19 0 
    0.029992 1.497341e-09 4.993800e-19 0 
    0.030620 1.719155e-09 5.500800e-19 0 
    0.031117 1.871984e-09 5.800000e-19 0 
    0.031842 2.159263e-09 6.388900e-19 0 
    0.032885 2.632112e-09 7.301800e-19 0 
    0.033884 3.113831e-09 8.136300e-19 0 
    0.034914 3.624984e-09 8.921300e-19 0 
    0.035975 4.181260e-09 9.692300e-19 0 
    0.036898 4.734713e-09 1.043300e-18 0 
    0.037844 5.398797e-09 1.130900e-18 0 
    0.038726 6.002312e-09 1.200700e-18 0 
    0.039811 6.566305e-09 1.242900e-18 0 
    0.040832 7.608784e-09 1.369100e-18 0 
    0.041879 8.596206e-09 1.470400e-18 0 
    0.042756 9.382293e-09 1.539700e-18 0 
    0.043652 1.007690e-08 1.586500e-18 0 
    0.044463 1.082187e-08 1.642200e-18 0 
    0.045604 1.208667e-08 1.743500e-18 0 
    0.046666 1.310114e-08 1.804800e-18 0 
    0.047534 1.397414e-08 1.855400e-18 0 
    0.048529 1.511166e-08 1.925000e-18 0 
    0.049659 1.653135e-08 2.011100e-18 0 
    0.050699 1.743066e-08 2.034400e-18 0 
    0.051642 1.902475e-08 2.140100e-18 0 
    0.052360 1.955744e-08 2.140100e-18 0 
    0.052966 2.189238e-08 2.341100e-18 0 
    0.053703 2.303076e-08 2.395700e-18 0 
    0.054828 2.445170e-08 2.440200e-18 0 
    0.055847 2.531081e-08 2.434600e-18 0 
    0.056885 2.762491e-08 2.561100e-18 0 
    0.057943 3.064179e-08 2.738000e-18 0 
    0.058884 3.367467e-08 2.913600e-18 0 
    0.059979 3.501907e-08 2.920300e-18 0 
    0.060954 3.866483e-08 3.122000e-18 0 
    0.062087 4.039312e-08 3.143600e-18 0 
    0.063096 4.076652e-08 3.072000e-18 0 
    0.064121 4.923936e-08 3.592800e-18 0 
    0.065163 5.263893e-08 3.719000e-18 0 
    0.066222 5.601557e-08 3.832000e-18 0 
    0.067143 6.113697e-08 4.068400e-18 0 
    0.068077 6.520865e-08 4.221100e-18 0 
    0.068707 6.939201e-08 4.409900e-18 0 
