# NGC 3379
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: f_nu (Jy)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
    0.010233 4.475838e-12 1.282300e-20 0 
    0.010423 6.009544e-12 1.659500e-20 0 
    0.010617 8.219968e-12 2.187700e-20 0 
    0.010839 1.147740e-11 2.930800e-20 0 
    0.011041 1.785970e-11 4.395200e-20 0 
    0.011429 3.026034e-11 6.949900e-20 0 
    0.011830 4.817508e-11 1.032700e-19 0 
    0.012134 1.976370e-10 4.027000e-19 0 
    0.012531 2.876297e-10 5.495200e-19 0 
    0.012735 3.363996e-10 6.222700e-19 0 
    0.012823 3.696919e-10 6.745000e-19 0 
    0.013122 4.569438e-10 7.961300e-19 0 
    0.013243 5.608324e-10 9.593600e-19 0 
    0.013428 6.395638e-10 1.064100e-18 0 
    0.013740 8.970557e-10 1.425500e-18 0 
    0.014028 1.081070e-09 1.648100e-18 0 
    0.014322 3.364100e-09 4.920200e-18 0 
    0.014723 9.814474e-09 1.358300e-17 0 
    0.015136 1.185432e-08 1.552300e-17 0 
    0.015524 1.435042e-08 1.786400e-17 0 
    0.015959 1.745303e-08 2.055800e-17 0 
    0.016255 1.994459e-08 2.264500e-17 0 
    0.016634 2.409047e-08 2.612000e-17 0 
    0.017061 2.843635e-08 2.930800e-17 0 
    0.017338 3.219994e-08 3.213500e-17 0 
    0.017742 3.757197e-08 3.580800e-17 0 
    0.018030 4.205788e-08 3.881300e-17 0 
    0.018239 4.548475e-08 4.101900e-17 0 
    0.018664 5.270691e-08 4.539200e-17 0 
    0.019143 6.250002e-08 5.116600e-17 0 
    0.019454 6.980407e-08 5.533300e-17 0 
    0.019861 7.940729e-08 6.039200e-17 0 
    0.020230 9.033439e-08 6.621900e-17 0 
    0.020559 9.950978e-08 7.062900e-17 0 
    0.021038 1.103750e-07 7.481400e-17 0 
    0.021677 1.376753e-07 8.789800e-17 0 
    0.022080 1.548319e-07 9.527600e-17 0 
    0.022336 1.655273e-07 9.953600e-17 0 
    0.022751 1.861491e-07 1.078900e-16 0 
    0.023067 2.991213e-07 1.686500e-16 0 
    0.023442 5.430613e-07 2.964700e-16 0 
    0.024044 7.275757e-07 3.775600e-16 0 
    0.024660 7.548337e-07 3.723800e-16 0 
    0.025293 8.726850e-07 4.092400e-16 0 
    0.025763 7.904165e-07 3.572600e-16 0 
    0.026062 9.416135e-07 4.158900e-16 0 
    0.026485 1.039580e-06 4.446100e-16 0 
    0.026977 1.103694e-06 4.549700e-16 0 
    0.027479 1.169140e-06 4.645000e-16 0 
    0.027990 1.238410e-06 4.742200e-16 0 
    0.028445 1.308802e-06 4.852700e-16 0 
    0.029107 1.336147e-06 4.731300e-16 0 
    0.029648 1.444936e-06 4.931500e-16 0 
    0.030200 1.513135e-06 4.977200e-16 0 
