# CGCG 453-062   
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: f_nu (Jy)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
    0.010257 4.548408e-15 1.297000e-23 0 
    0.010447 6.604050e-15 1.815300e-23 0 
    0.010666 8.786718e-15 2.317100e-23 0 
    0.010864 1.196198e-14 3.040500e-23 0 
    0.011066 1.647406e-14 4.035900e-23 0 
    0.011272 2.696636e-14 6.367100e-23 0 
    0.011695 4.611075e-14 1.011400e-22 0 
    0.012106 7.376125e-14 1.509900e-22 0 
    0.012417 2.659843e-13 5.175400e-22 0 
    0.012823 4.062555e-13 7.412100e-22 0 
    0.013032 4.918592e-13 8.688400e-22 0 
    0.013122 5.455340e-13 9.504800e-22 0 
    0.013428 7.093442e-13 1.180200e-21 0 
    0.013521 8.527825e-13 1.399400e-21 0 
    0.013740 1.008755e-12 1.603000e-21 0 
    0.014028 1.421704e-12 2.167400e-21 0 
    0.014355 1.810634e-12 2.636000e-21 0 
    0.014655 4.323086e-12 6.038700e-21 0 
    0.015066 1.018176e-11 1.345700e-20 0 
    0.015488 1.329884e-11 1.663200e-20 0 
    0.015885 1.736978e-11 2.065100e-20 0 
    0.016293 2.253329e-11 2.546500e-20 0 
    0.016596 2.715345e-11 2.957600e-20 0 
    0.017022 3.498134e-11 3.621900e-20 0 
    0.017418 4.393545e-11 4.344500e-20 0 
    0.017742 5.221861e-11 4.976700e-20 0 
    0.018155 6.468698e-11 5.887700e-20 0 
    0.018450 7.565105e-11 6.667200e-20 0 
    0.018664 8.410671e-11 7.243400e-20 0 
    0.019055 1.022918e-10 8.451700e-20 0 
    0.019588 1.302627e-10 1.018500e-19 0 
    0.019907 1.509464e-10 1.142700e-19 0 
    0.020277 1.798125e-10 1.312000e-19 0 
    0.020701 2.151799e-10 1.506400e-19 0 
    0.021038 2.453761e-10 1.663200e-19 0 
    0.021528 2.896129e-10 1.874700e-19 0 
    0.022131 3.809028e-10 2.333100e-19 0 
    0.022542 4.454540e-10 2.629900e-19 0 
    0.022856 4.941002e-10 2.837500e-19 0 
    0.023281 5.752118e-10 3.183800e-19 0 
    0.023550 9.349859e-10 5.057600e-19 0 
    0.023988 1.697501e-09 8.850000e-19 0 
    0.024604 2.397818e-09 1.188300e-18 0 
    0.025235 2.641256e-09 1.244300e-18 0 
    0.025823 3.168319e-09 1.425400e-18 0 
    0.026363 2.990850e-09 1.291000e-18 0 
    0.026669 3.662863e-09 1.545000e-18 0 
    0.027040 4.138375e-09 1.698000e-18 0 
    0.027606 4.590075e-09 1.806900e-18 0 
    0.028119 5.032930e-09 1.909600e-18 0 
    0.028576 5.480666e-09 2.013500e-18 0 
    0.029107 6.023152e-09 2.132800e-18 0 
    0.029717 6.380104e-09 2.167400e-18 0 
    0.030339 7.191515e-09 2.343900e-18 0 
    0.030832 7.635318e-09 2.409600e-18 0 
    0.031550 8.626158e-09 2.599800e-18 0 
    0.032584 1.020522e-08 2.883600e-18 0 
    0.033651 1.174402e-08 3.111300e-18 0 
    0.034674 1.329929e-08 3.318500e-18 0 
    0.035645 1.488722e-08 3.515100e-18 0 
    0.036559 1.655063e-08 3.714900e-18 0 
    0.037497 1.844236e-08 3.935000e-18 0 
    0.038459 2.022169e-08 4.101500e-18 0 
    0.039446 2.156909e-08 4.158600e-18 0 
    0.040458 2.436833e-08 4.466200e-18 0 
    0.041495 2.684169e-08 4.676700e-18 0 
    0.042462 2.896133e-08 4.818800e-18 0 
    0.043251 3.060631e-08 4.908400e-18 0 
    0.044055 3.234544e-08 4.999700e-18 0 
    0.045186 3.538599e-08 5.199300e-18 0 
    0.046238 3.782822e-08 5.308100e-18 0 
    0.047206 3.997761e-08 5.382000e-18 0 
    0.048195 4.254286e-08 5.494700e-18 0 
    0.049204 4.547993e-08 5.635600e-18 0 
    0.050234 4.762264e-08 5.661600e-18 0 
    0.051286 5.102955e-08 5.820300e-18 0 
    0.051880 5.258002e-08 5.860600e-18 0 
    0.052481 5.818732e-08 6.337900e-18 0 
    0.053333 6.078692e-08 6.411200e-18 0 
    0.054325 6.350700e-08 6.455700e-18 0 
    0.055335 6.513610e-08 6.381800e-18 0 
    0.056364 6.963449e-08 6.575700e-18 0 
    0.057412 7.582765e-08 6.901500e-18 0 
    0.058479 8.124973e-08 7.127600e-18 0 
    0.059429 8.333296e-08 7.078500e-18 0 
    0.060534 8.991254e-08 7.361100e-18 0 
    0.061518 9.221982e-08 7.310400e-18 0 
    0.062517 9.158365e-08 7.029800e-18 0 
    0.063533 1.066159e-07 7.924000e-18 0 
    0.064565 1.113819e-07 8.015700e-18 0 
    0.065615 1.171724e-07 8.164700e-18 0 
    0.066681 1.246877e-07 8.412800e-18 0 
    0.067453 1.287730e-07 8.490700e-18 0 
    0.068234 1.357763e-07 8.748700e-18 0 
    0.069183 1.411955e-07 8.850000e-18 0 
    0.070146 1.428328e-07 8.708500e-18 0 
    0.071285 1.617407e-07 9.548700e-18 0 
    0.072277 1.613700e-07 9.267100e-18 0 
    0.073451 1.823167e-07 1.013800e-17 0 
    0.074473 1.909011e-07 1.032600e-17 0 
    0.075336 1.989835e-07 1.051800e-17 0 
    0.076384 2.146907e-07 1.103900e-17 0 
    0.077446 2.274197e-07 1.137500e-17 0 
    0.078343 2.321864e-07 1.134900e-17 0 
    0.079433 2.575369e-07 1.224500e-17 0 
    0.080538 2.740491e-07 1.267500e-17 0 
    0.081470 2.896102e-07 1.309000e-17 0 
    0.082604 3.060759e-07 1.345700e-17 0 
