# NGC 2623       
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: f_nu (Jy)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
    0.010186 1.095026e-18 3.166200e-27 0 
    0.010399 1.762741e-18 4.890200e-27 0 
    0.010593 2.570694e-18 6.872800e-27 0 
    0.010789 3.861654e-18 9.952500e-27 0 
    0.010990 5.815562e-18 1.444500e-26 0 
    0.011194 1.060169e-17 2.538200e-26 0 
    0.011614 2.162431e-17 4.809500e-26 0 
    0.012023 4.069973e-17 8.446700e-26 0 
    0.012331 1.567672e-16 3.093000e-25 0 
    0.012735 2.810908e-16 5.199600e-25 0 
    0.012942 3.686741e-16 6.603300e-25 0 
    0.013032 4.241976e-16 7.493200e-25 0 
    0.013335 6.197698e-16 1.045600e-24 0 
    0.013459 7.693818e-16 1.274200e-24 0 
    0.013646 9.771234e-16 1.574200e-24 0 
    0.013964 1.519258e-15 2.337400e-24 0 
    0.014256 2.129616e-15 3.143600e-24 0 
    0.014555 5.140775e-15 7.279900e-24 0 
    0.014962 1.283995e-14 1.720700e-23 0 
    0.015382 1.906334e-14 2.417100e-23 0 
    0.015776 2.816848e-14 3.395400e-23 0 
    0.016181 4.124438e-14 4.725800e-23 0 
    0.016482 5.420902e-14 5.986500e-23 0 
    0.016904 7.773126e-14 8.160900e-23 0 
    0.017298 1.081982e-13 1.084800e-22 0 
    0.017620 1.386430e-13 1.339700e-22 0 
    0.018030 1.894355e-13 1.748200e-22 0 
    0.018323 2.372284e-13 2.119800e-22 0 
    0.018535 2.753867e-13 2.404800e-22 0 
    0.018923 3.668887e-13 3.073800e-22 0 
    0.019454 5.188408e-13 4.112800e-22 0 
    0.019770 6.378328e-13 4.895700e-22 0 
    0.020184 8.265886e-13 6.086900e-22 0 
    0.020559 1.058992e-12 7.516400e-22 0 
    0.020893 1.278050e-12 8.783500e-22 0 
    0.021380 1.652280e-12 1.084400e-21 0 
    0.021979 2.401373e-12 1.491300e-21 0 
    0.022387 2.999215e-12 1.795300e-21 0 
    0.022699 3.489065e-12 2.031500e-21 0 
    0.023121 4.327965e-12 2.428800e-21 0 
    0.023442 7.480349e-12 4.083700e-21 0 
    0.023823 1.366266e-11 7.222100e-21 0 
    0.024434 2.147283e-11 1.079000e-20 0 
    0.025061 2.560156e-11 1.222900e-20 0 
    0.025645 3.331736e-11 1.519800e-20 0 
    0.026182 3.297013e-11 1.442900e-20 0 
    0.026485 4.263912e-11 1.823600e-20 0 
    0.026915 5.097241e-11 2.110900e-20 0 
    0.027416 5.968249e-11 2.382100e-20 0 
    0.027925 6.938970e-11 2.669500e-20 0 
    0.028445 7.994357e-11 2.964100e-20 0 
    0.028907 9.232150e-11 3.314500e-20 0 
    0.029512 1.043901e-10 3.595700e-20 0 
    0.030130 1.244587e-10 4.112900e-20 0 
    0.030690 1.372251e-10 4.370800e-20 0 
    0.031405 1.666080e-10 5.067800e-20 0 
    0.032359 2.156233e-10 6.177700e-20 0 
    0.033419 2.701387e-10 7.256400e-20 0 
    0.034435 3.307782e-10 8.368700e-20 0 
    0.035481 4.003432e-10 9.540300e-20 0 
    0.036392 4.769967e-10 1.080500e-19 0 
    0.037239 5.669931e-10 1.226600e-19 0 
    0.038194 6.600501e-10 1.357400e-19 0 
    0.039174 7.474024e-10 1.461100e-19 0 
    0.040272 9.086595e-10 1.680800e-19 0 
    0.041210 1.060283e-09 1.873000e-19 0 
    0.042170 1.203382e-09 2.030100e-19 0 
    0.042954 1.326096e-09 2.156200e-19 0 
    0.043752 1.461201e-09 2.290000e-19 0 
    0.044875 1.696396e-09 2.527200e-19 0 
    0.045920 1.907271e-09 2.713500e-19 0 
    0.046881 2.100757e-09 2.867500e-19 0 
    0.047863 2.346077e-09 3.072300e-19 0 
    0.048865 2.637949e-09 3.314300e-19 0 
    0.049888 2.878478e-09 3.469700e-19 0 
    0.050933 3.258710e-09 3.768500e-19 0 
    0.051523 3.805574e-09 4.300700e-19 0 
    0.052119 6.930508e-09 7.654100e-19 0 
    0.052966 7.600755e-09 8.128000e-19 0 
    0.053951 8.468324e-09 8.728100e-19 0 
    0.054954 8.865744e-09 8.807200e-19 0 
    0.055976 1.201208e-08 1.150100e-18 0 
    0.057016 1.508274e-08 1.391900e-18 0 
    0.058076 1.796028e-08 1.597500e-18 0 
