# NGC 5033  
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: f_nu (Jy)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
    0.010233 4.504809e-12 1.290600e-20 0 
    0.010423 6.062415e-12 1.674100e-20 0 
    0.010641 8.368140e-12 2.217100e-20 0 
    0.010839 1.168534e-11 2.983900e-20 0 
    0.011041 1.835179e-11 4.516300e-20 0 
    0.011429 3.116599e-11 7.157900e-20 0 
    0.011830 4.961655e-11 1.063600e-19 0 
    0.012134 2.136365e-10 4.353000e-19 0 
    0.012531 3.116285e-10 5.953700e-19 0 
    0.012735 3.636351e-10 6.726500e-19 0 
    0.012823 3.986972e-10 7.274200e-19 0 
    0.013152 4.939131e-10 8.566200e-19 0 
    0.013243 6.062200e-10 1.037000e-18 0 
    0.013428 6.881877e-10 1.145000e-18 0 
    0.013740 9.696759e-10 1.540900e-18 0 
    0.014028 1.165884e-09 1.777400e-18 0 
    0.014355 3.603065e-09 5.245500e-18 0 
    0.014757 1.027217e-08 1.415100e-17 0 
    0.015136 1.237896e-08 1.621000e-17 0 
    0.015560 1.512484e-08 1.874100e-17 0 
    0.015959 1.847859e-08 2.176600e-17 0 
    0.016255 2.116619e-08 2.403200e-17 0 
    0.016634 2.568421e-08 2.784800e-17 0 
    0.017061 3.038560e-08 3.131700e-17 0 
    0.017338 3.448755e-08 3.441800e-17 0 
    0.017742 4.042701e-08 3.852900e-17 0 
    0.018072 4.546559e-08 4.176300e-17 0 
    0.018239 4.882800e-08 4.403400e-17 0 
    0.018664 5.671171e-08 4.884100e-17 0 
    0.019143 6.740441e-08 5.518100e-17 0 
    0.019454 7.545445e-08 5.981200e-17 0 
    0.019861 8.583567e-08 6.528100e-17 0 
    0.020277 9.810064e-08 7.157900e-17 0 
    0.020559 1.078125e-07 7.652200e-17 0 
    0.021038 1.193095e-07 8.087000e-17 0 
    0.021677 1.491642e-07 9.523300e-17 0 
    0.022080 1.677578e-07 1.032300e-16 0 
    0.022387 1.801567e-07 1.078400e-16 0 
    0.022751 2.016773e-07 1.168900e-16 0 
    0.023067 3.278362e-07 1.848400e-16 0 
    0.023442 5.803009e-07 3.168000e-16 0 
    0.024044 8.103615e-07 4.205200e-16 0 
    0.024660 8.349427e-07 4.119000e-16 0 
    0.025293 9.787318e-07 4.589700e-16 0 
    0.025763 8.682724e-07 3.924500e-16 0 
    0.026062 1.063354e-06 4.696600e-16 0 
    0.026485 1.184851e-06 5.067400e-16 0 
    0.026977 1.263728e-06 5.209400e-16 0 
    0.027479 1.341729e-06 5.330700e-16 0 
    0.027990 1.424529e-06 5.454900e-16 0 
    0.028510 1.515855e-06 5.594800e-16 0 
    0.029107 1.547612e-06 5.480100e-16 0 
    0.029717 1.677537e-06 5.698800e-16 0 
    0.030200 1.740537e-06 5.725200e-16 0 
    0.030903 1.904006e-06 5.981200e-16 0 
    0.031915 2.156035e-06 6.350200e-16 0 
    0.032885 2.364063e-06 6.558200e-16 0 
    0.033884 2.556569e-06 6.680200e-16 0 
    0.034914 2.758447e-06 6.788700e-16 0 
    0.035810 2.955788e-06 6.914900e-16 0 
    0.036728 3.203746e-06 7.125000e-16 0 
    0.037584 3.378083e-06 7.174400e-16 0 
    0.038637 3.480753e-06 6.995000e-16 0 
    0.039628 3.851876e-06 7.358500e-16 0 
    0.040644 4.165408e-06 7.564600e-16 0 
    0.041495 4.341664e-06 7.564600e-16 0 
    0.042364 4.473610e-06 7.478000e-16 0 
    0.043152 4.620292e-06 7.443700e-16 0 
    0.044259 4.939328e-06 7.564600e-16 0 
    0.045186 5.112944e-06 7.512500e-16 0 
    0.046132 5.244074e-06 7.392400e-16 0 
    0.047098 5.465994e-06 7.392400e-16 0 
    0.048195 5.789862e-06 7.478000e-16 0 
    0.049091 5.803263e-06 7.224200e-16 0 
    0.050119 6.218243e-06 7.426500e-16 0 
    0.050699 6.146998e-06 7.174400e-16 0 
    0.051404 6.802344e-06 7.723000e-16 0 
    0.052119 6.928787e-06 7.652200e-16 0 
    0.053211 7.057763e-06 7.478000e-16 0 
    0.054200 6.993052e-06 7.141500e-16 0 
    0.055208 7.156016e-06 7.043500e-16 0 
    0.056105 7.685492e-06 7.324700e-16 0 
    0.057148 8.216118e-06 7.547200e-16 0 
    0.058210 8.330278e-06 7.375400e-16 0 
    0.059156 8.643015e-06 7.409500e-16 0 
    0.060117 8.407373e-06 6.978900e-16 0 
    0.061235 7.720809e-06 6.177100e-16 0 
    0.062230 9.368399e-06 7.257500e-16 0 
    0.063241 9.433307e-06 7.076000e-16 0 
    0.064121 9.877886e-06 7.207500e-16 0 
    0.065163 1.001541e-05 7.076000e-16 0 
    0.065917 9.923372e-06 6.851500e-16 0 
    0.066681 1.051163e-05 7.092300e-16 0 
    0.067764 1.090590e-05 7.125000e-16 0 
    0.068707 1.048740e-05 6.664800e-16 0 
    0.069663 1.142008e-05 7.059700e-16 0 
    0.070632 1.080608e-05 6.498100e-16 0 
    0.071779 1.209656e-05 7.043500e-16 0 
    0.072778 1.237842e-05 7.011100e-16 0 
    0.073790 1.269584e-05 6.995000e-16 0 
    0.074645 1.284299e-05 6.914900e-16 0 
    0.075683 1.314194e-05 6.883100e-16 0 
    0.076736 1.232150e-05 6.277500e-16 0 
    0.077804 1.388886e-05 6.883100e-16 0 
    0.078705 1.373006e-05 6.649500e-16 0 
    0.079799 1.447631e-05 6.820000e-16 0 
    0.080724 1.495093e-05 6.883100e-16 0 
    0.081658 1.526379e-05 6.867300e-16 0 
    0.082794 1.594643e-05 6.978900e-16 0 
    0.083753 1.417971e-05 6.064400e-16 0 
    0.084723 1.643113e-05 6.867300e-16 0 
    0.085704 1.665984e-05 6.804400e-16 0 
    0.086696 1.740451e-05 6.946800e-16 0 
    0.087700 1.809940e-05 7.059700e-16 0 
    0.088716 1.886566e-05 7.191000e-16 0 
    0.089743 1.948350e-05 7.257500e-16 0 
    0.090782 1.952848e-05 7.108700e-16 0 
    0.091833 2.509947e-05 8.928700e-16 0 
    0.092683 1.093124e-04 3.817600e-15 0 
    0.093756 2.289111e-04 7.812500e-15 0 
    0.094842 4.371872e-04 1.458100e-14 0 
    0.095719 6.526183e-04 2.136900e-14 0 
    0.096828 6.833920e-04 2.186700e-14 0 
    0.097724 1.139376e-04 3.579200e-15 0 
    0.098855 5.031112e-04 1.544500e-14 0 
    0.099770 6.133024e-04 1.848400e-14 0 
    0.100693 1.036721e-03 3.067500e-14 0 
    0.101859 1.068236e-03 3.088800e-14 0 
    0.102802 4.939248e-04 1.402100e-14 0 
    0.103753 7.025393e-04 1.957900e-14 0 
    0.104713 1.547647e-03 4.234400e-14 0 
    0.105925 1.558361e-03 4.166700e-14 0 
    0.106905 1.147249e-03 3.011500e-14 0 
    0.107895 1.467817e-03 3.782600e-14 0 
    0.108893 1.083081e-03 2.740200e-14 0 
    0.109901 1.639338e-03 4.071800e-14 0 
    0.110918 1.598339e-03 3.897500e-14 0 
    0.111944 1.515889e-03 3.629000e-14 0 
    0.112720 1.344824e-03 3.175300e-14 0 
    0.113763 1.912787e-03 4.433900e-14 0 
    0.114815 1.736441e-03 3.951700e-14 0 
    0.115878 1.939409e-03 4.333000e-14 0 
    0.116950 2.030806e-03 4.454400e-14 0 
    0.117761 1.302173e-03 2.817000e-14 0 
    0.118850 2.035459e-03 4.323000e-14 0 
    0.119950 1.257943e-03 2.622900e-14 0 
    0.120781 8.234956e-04 1.693500e-14 0 
    0.121899 7.009163e-04 1.415100e-14 0 
    0.122744 1.481398e-03 2.949800e-14 0 
    0.123880 2.469826e-03 4.828200e-14 0 
    0.124738 2.771159e-03 5.343000e-14 0 
    0.125893 2.622225e-03 4.963500e-14 0 
    0.126765 2.196147e-03 4.100000e-14 0 
    0.127938 3.116492e-03 5.712000e-14 0 
    0.128825 3.362547e-03 6.078400e-14 0 
    0.130017 2.447197e-03 4.343000e-14 0 
    0.130918 2.441525e-03 4.273500e-14 0 
    0.131826 3.378070e-03 5.831600e-14 0 
    0.132739 3.240898e-03 5.518100e-14 0 
    0.133968 2.758460e-03 4.610900e-14 0 
    0.134896 3.627982e-03 5.981200e-14 0 
    0.135831 3.545364e-03 5.764800e-14 0 
    0.136773 3.080832e-03 4.940700e-14 0 
    0.138038 3.378043e-03 5.318500e-14 0 
    0.138995 3.456729e-03 5.367700e-14 0 
