# UGCA 166       
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: f_nu (Jy)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
    0.010233 2.138022e-08 6.125300e-17 0 
    0.010423 2.421019e-08 6.685500e-17 0 
    0.010617 2.760680e-08 7.347400e-17 0 
    0.010839 3.133218e-08 8.000800e-17 0 
    0.011015 3.605611e-08 8.915200e-17 0 
    0.011429 4.539551e-08 1.042600e-16 0 
    0.011830 5.571366e-08 1.194300e-16 0 
    0.012134 7.014716e-08 1.429300e-16 0 
    0.012531 8.491440e-08 1.622300e-16 0 
    0.012735 9.332931e-08 1.726400e-16 0 
    0.012823 9.749562e-08 1.778800e-16 0 
    0.013122 1.104120e-07 1.923700e-16 0 
    0.013243 1.164094e-07 1.991300e-16 0 
    0.013428 1.247453e-07 2.075500e-16 0 
    0.013740 1.432143e-07 2.275800e-16 0 
    0.014028 1.595859e-07 2.432900e-16 0 
    0.014322 1.892434e-07 2.767800e-16 0 
    0.014723 2.296138e-07 3.177800e-16 0 
    0.015136 2.500534e-07 3.274400e-16 0 
    0.015524 2.978613e-07 3.707900e-16 0 
    0.015922 3.365177e-07 3.982300e-16 0 
    0.016255 3.698182e-07 4.198900e-16 0 
    0.016634 4.140019e-07 4.488800e-16 0 
    0.017061 4.623964e-07 4.765700e-16 0 
    0.017338 4.775331e-07 4.765700e-16 0 
    0.017742 5.533702e-07 5.273900e-16 0 
    0.018030 5.942913e-07 5.484400e-16 0 
    0.018239 6.251922e-07 5.638100e-16 0 
    0.018664 6.870987e-07 5.917400e-16 0 
    0.019143 7.656454e-07 6.268000e-16 0 
    0.019454 8.204088e-07 6.503300e-16 0 
    0.019861 8.912808e-07 6.778500e-16 0 
    0.020230 9.638316e-07 7.065300e-16 0 
    0.020559 1.025685e-06 7.280000e-16 0 
    0.021038 1.106671e-06 7.501200e-16 0 
    0.021677 1.261849e-06 8.056200e-16 0 
    0.022080 1.355210e-06 8.339300e-16 0 
    0.022336 1.415853e-06 8.513900e-16 0 
    0.022751 1.524097e-06 8.833500e-16 0 
    0.023067 2.084538e-06 1.175300e-15 0 
    0.023442 4.365079e-06 2.383000e-15 0 
    0.024044 1.088993e-05 5.651100e-15 0 
    0.024660 1.166791e-05 5.756100e-15 0 
    0.025235 1.415852e-05 6.670100e-15 0 
    0.025763 8.241342e-06 3.725000e-15 0 
    0.026062 1.599649e-05 7.065300e-15 0 
    0.026485 2.223356e-05 9.508900e-15 0 
    0.026977 2.432169e-05 1.002600e-14 0 
    0.027479 2.588216e-05 1.028300e-14 0 
    0.027990 2.552787e-05 9.775300e-15 0 
    0.028445 2.937908e-05 1.089300e-14 0 
    0.029040 3.048045e-05 1.084300e-14 0 
    0.029648 2.978651e-05 1.016600e-14 0 
    0.030200 2.070240e-05 6.809700e-15 0 
    0.030903 2.837992e-05 8.915200e-15 0 
    0.031915 4.216868e-05 1.242000e-14 0 
    0.032885 4.677516e-05 1.297600e-14 0 
    0.033884 4.977507e-05 1.300600e-14 0 
    0.034914 5.260337e-05 1.294600e-14 0 
    0.035810 6.123678e-05 1.432600e-14 0 
    0.036728 7.447531e-05 1.656300e-14 0 
    0.037584 7.762943e-05 1.648700e-14 0 
    0.038637 7.568586e-05 1.521000e-14 0 
    0.039628 9.078357e-05 1.734300e-14 0 
    0.040644 1.025631e-04 1.862600e-14 0 
    0.041495 1.066619e-04 1.858400e-14 0 
    0.042267 1.069101e-04 1.795300e-14 0 
    0.043152 1.081443e-04 1.742300e-14 0 
    0.044259 1.207832e-04 1.849800e-14 0 
    0.045186 1.264811e-04 1.858400e-14 0 
    0.046132 1.250295e-04 1.762500e-14 0 
    0.047098 1.300248e-04 1.758500e-14 0 
    0.048084 1.406048e-04 1.824400e-14 0 
    0.049091 1.364661e-04 1.698800e-14 0 
    0.050119 1.527579e-04 1.824400e-14 0 
    0.050699 1.545318e-04 1.803600e-14 0 
    0.051286 2.147865e-04 2.449800e-14 0 
    0.052119 2.133091e-04 2.355800e-14 0 
    0.053088 2.103794e-04 2.239400e-14 0 
    0.054075 1.976988e-04 2.028300e-14 0 
    0.055081 2.018465e-04 1.995900e-14 0 
    0.056105 2.398916e-04 2.286300e-14 0 
    0.057148 2.564598e-04 2.355800e-14 0 
    0.058210 2.570443e-04 2.275800e-14 0 
    0.059156 2.679165e-04 2.296800e-14 0 
    0.060117 2.529356e-04 2.099600e-14 0 
    0.061094 2.415535e-04 1.941500e-14 0 
    0.062087 2.964852e-04 2.307400e-14 0 
    0.063096 2.944559e-04 2.218900e-14 0 
    0.064121 3.133376e-04 2.286300e-14 0 
    0.065163 3.140644e-04 2.218900e-14 0 
    0.065917 3.061957e-04 2.114100e-14 0 
    0.066681 3.288673e-04 2.218900e-14 0 
    0.067608 3.435597e-04 2.254900e-14 0 
    0.068707 3.243560e-04 2.061300e-14 0 
    0.069663 3.556391e-04 2.198500e-14 0 
    0.070632 3.258403e-04 1.959400e-14 0 
    0.071779 3.767135e-04 2.193500e-14 0 
    0.072778 3.837237e-04 2.173400e-14 0 
    0.073621 3.917613e-04 2.168400e-14 0 
    0.074645 3.908486e-04 2.104400e-14 0 
    0.075683 3.953790e-04 2.070800e-14 0 
    0.076736 3.715392e-04 1.892900e-14 0 
    0.077625 4.073936e-04 2.028300e-14 0 
    0.078705 4.017944e-04 1.945900e-14 0 
    0.079616 4.178476e-04 1.977600e-14 0 
    0.080724 4.285595e-04 1.973000e-14 0 
    0.081658 4.355112e-04 1.959400e-14 0 
    0.082794 4.466847e-04 1.954900e-14 0 
    0.083753 3.962762e-04 1.694800e-14 0 
    0.084723 4.539598e-04 1.897300e-14 0 
    0.085704 4.550091e-04 1.858400e-14 0 
    0.086696 4.688102e-04 1.871200e-14 0 
    0.087700 4.753474e-04 1.854100e-14 0 
    0.088716 4.819649e-04 1.837100e-14 0 
    0.089743 4.886512e-04 1.820200e-14 0 
    0.090782 4.886584e-04 1.778800e-14 0 
    0.091833 4.909024e-04 1.746300e-14 0 
    0.092683 1.018619e-03 3.557400e-14 0 
    0.093756 1.510096e-03 5.153800e-14 0 
    0.094842 1.972485e-03 6.578600e-14 0 
    0.095719 2.172737e-03 7.114300e-14 0 
    0.096828 2.421109e-03 7.747000e-14 0 
    0.097724 1.364628e-03 4.286800e-14 0 
    0.098855 2.208054e-03 6.778500e-14 0 
    0.099770 2.070178e-03 6.239200e-14 0 
    0.100693 2.301470e-03 6.809700e-14 0 
    0.101859 2.360509e-03 6.825400e-14 0 
    0.102802 1.733863e-03 4.921900e-14 0 
    0.103753 2.290941e-03 6.384600e-14 0 
    0.104713 2.642483e-03 7.229900e-14 0 
    0.105682 2.594262e-03 6.968400e-14 0 
    0.106660 2.398894e-03 6.326000e-14 0 
    0.107647 2.511981e-03 6.503300e-14 0 
    0.108893 2.290905e-03 5.796000e-14 0 
    0.109901 2.576407e-03 6.399300e-14 0 
