# UGCA 219       
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: f_nu (Jy)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
    0.010280 7.710649e-11 2.188900e-19 0 
    0.010471 9.398864e-11 2.571700e-19 0 
    0.010691 1.213801e-10 3.185900e-19 0 
    0.010889 1.556275e-10 3.937600e-19 0 
    0.011092 2.213723e-10 5.397900e-19 0 
    0.011482 3.476480e-10 7.910900e-19 0 
    0.011885 5.013077e-10 1.064700e-18 0 
    0.012190 9.292209e-10 1.876000e-18 0 
    0.012589 1.355452e-09 2.565800e-18 0 
    0.012794 1.622242e-09 2.973200e-18 0 
    0.012912 1.791015e-09 3.222800e-18 0 
    0.013213 2.183282e-09 3.751700e-18 0 
    0.013305 2.466816e-09 4.180500e-18 0 
    0.013521 2.754998e-09 4.520900e-18 0 
    0.013804 3.785411e-09 5.959700e-18 0 
    0.014125 4.646054e-09 6.986000e-18 0 
    0.014421 8.111338e-09 1.170100e-17 0 
    0.014825 1.429233e-08 1.950900e-17 0 
    0.015205 1.633372e-08 2.119500e-17 0 
    0.015631 2.239105e-08 2.749300e-17 0 
    0.016032 2.761134e-08 3.222800e-17 0 
    0.016331 3.199885e-08 3.599400e-17 0 
    0.016749 3.900195e-08 4.170900e-17 0 
    0.017140 4.667962e-08 4.766800e-17 0 
    0.017418 4.519653e-08 4.469200e-17 0 
    0.017824 6.325837e-08 5.973500e-17 0 
    0.018155 7.163064e-08 6.519700e-17 0 
    0.018365 7.764029e-08 6.906000e-17 0 
    0.018750 9.038789e-08 7.713100e-17 0 
    0.019231 1.084198e-07 8.794800e-17 0 
    0.019543 1.213643e-07 9.533000e-17 0 
    0.019953 1.390376e-07 1.047700e-16 0 
    0.020370 1.592528e-07 1.151400e-16 0 
    0.020654 1.746308e-07 1.228100e-16 0 
    0.021184 1.972907e-07 1.318900e-16 0 
    0.021777 2.427149e-07 1.535400e-16 0 
    0.022182 2.723448e-07 1.660500e-16 0 
    0.022491 2.924965e-07 1.734700e-16 0 
    0.022856 3.281696e-07 1.884600e-16 0 
    0.023174 4.561569e-07 2.548200e-16 0 
    0.023605 7.800373e-07 4.199800e-16 0 
    0.024210 9.887719e-07 5.060900e-16 0 
    0.024774 1.047366e-06 5.119500e-16 0 
    0.025410 1.213705e-06 5.639300e-16 0 
    0.025882 1.186041e-06 5.311600e-16 0 
    0.026182 1.349310e-06 5.905100e-16 0 
    0.026607 1.640964e-06 6.953900e-16 0 
    0.027102 1.807625e-06 7.382900e-16 0 
    0.027606 1.972927e-06 7.766500e-16 0 
    0.028119 1.977460e-06 7.502900e-16 0 
    0.028642 2.355676e-06 8.614500e-16 0 
    0.029242 2.606870e-06 9.145900e-16 0 
    0.029854 2.729666e-06 9.188100e-16 0 
    0.030339 2.911461e-06 9.489200e-16 0 
    0.031046 3.476300e-06 1.082000e-15 0 
    0.032063 3.954854e-06 1.154100e-15 0 
    0.033037 4.646274e-06 1.277100e-15 0 
    0.034041 5.106400e-06 1.322000e-15 0 
    0.035075 5.534920e-06 1.349700e-15 0 
    0.035975 8.149150e-06 1.889000e-15 0 
    0.036898 1.383927e-05 3.049500e-15 0 
    0.037757 1.476057e-05 3.106200e-15 0 
    0.038815 1.315567e-05 2.619600e-15 0 
    0.039811 2.198436e-05 4.161300e-15 0 
    0.040832 3.013781e-05 5.422900e-15 0 
    0.041687 3.236721e-05 5.587600e-15 0 
    0.042560 3.126880e-05 5.178800e-15 0 
    0.043351 3.177661e-05 5.072600e-15 0 
    0.044463 4.046702e-05 6.140800e-15 0 
    0.045499 4.427035e-05 6.415500e-15 0 
    0.046345 4.093676e-05 5.717800e-15 0 
    0.047424 4.498896e-05 6.001100e-15 0 
    0.048417 5.433791e-05 6.953900e-15 0 
    0.049431 4.809554e-05 5.905100e-15 0 
    0.050350 6.354876e-05 7.520200e-15 0 
    0.051050 5.611721e-05 6.459900e-15 0 
    0.051642 9.685277e-05 1.089500e-14 0 
    0.052360 9.596407e-05 1.050100e-14 0 
    0.053456 9.313212e-05 9.777500e-15 0 
    0.054450 7.981841e-05 8.076600e-15 0 
    0.055463 8.167984e-05 7.965800e-15 0 
    0.056494 1.135349e-04 1.067200e-14 0 
    0.057412 1.336913e-04 1.216800e-14 0 
    0.058479 1.361762e-04 1.194600e-14 0 
    0.059429 1.439093e-04 1.222400e-14 0 
    0.060534 1.230616e-04 1.007500e-14 0 
    0.061518 1.253465e-04 9.936400e-15 0 
    0.062517 1.663795e-04 1.277100e-14 0 
    0.063533 1.618479e-04 1.202900e-14 0 
    0.064565 1.845457e-04 1.328100e-14 0 
    0.065464 1.824353e-04 1.277100e-14 0 
    0.066374 1.702582e-04 1.159400e-14 0 
    0.066988 1.977444e-04 1.322000e-14 0 
    0.068077 2.158277e-04 1.397100e-14 0 
    0.069024 1.862529e-04 1.172800e-14 0 
    0.069984 2.259990e-04 1.384300e-14 0 
    0.071121 1.836969e-04 1.089500e-14 0 
    0.072111 2.477971e-04 1.429600e-14 0 
    0.073114 2.565203e-04 1.439600e-14 0 
    0.074131 2.643107e-04 1.442900e-14 0 
    0.075162 2.606787e-04 1.384300e-14 0 
    0.076033 2.643081e-04 1.371600e-14 0 
    0.077090 2.410428e-04 1.216800e-14 0 
    0.078163 2.780413e-04 1.365300e-14 0 
    0.079068 2.588849e-04 1.242300e-14 0 
    0.080168 2.871543e-04 1.340400e-14 0 
    0.081096 2.992993e-04 1.365300e-14 0 
    0.082224 3.076834e-04 1.365300e-14 0 
    0.083176 3.192310e-04 1.384300e-14 0 
    0.084140 2.524092e-04 1.069600e-14 0 
    0.085114 3.229309e-04 1.337300e-14 0 
    0.086099 3.229366e-04 1.306900e-14 0 
    0.087096 3.420651e-04 1.352800e-14 0 
    0.088105 3.492345e-04 1.349700e-14 0 
    0.089125 3.565467e-04 1.346600e-14 0 
    0.090157 3.640117e-04 1.343500e-14 0 
    0.091201 3.623434e-04 1.306900e-14 0 
    0.092257 3.565406e-04 1.256700e-14 0 
    0.093325 8.148950e-04 2.806900e-14 0 
    0.094189 1.297496e-03 4.387600e-14 0 
    0.095280 1.766482e-03 5.837500e-14 0 
    0.096161 2.094616e-03 6.795600e-14 0 
    0.097275 2.270446e-03 7.198300e-14 0 
    0.098175 8.772166e-04 2.730400e-14 0 
    0.099312 1.799317e-03 5.473000e-14 0 
