# IC 0883        
# 
# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# http://dx.doi.org/10.17909/t9-5bxk-dh29
# 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Observed wavelength (um)
# Column 2: f_nu (Jy)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Source (0 = model, 1 = Optical Spectrun, 2 = Akari, 3 = Spitzer IRS)
# 
    0.010447 8.607857e-21 2.366100e-29 0 
    0.010641 1.460867e-20 3.870500e-29 0 
    0.010839 2.502329e-20 6.389800e-29 0 
    0.011041 4.345866e-20 1.069500e-28 0 
    0.011246 8.428971e-20 1.999400e-28 0 
    0.011668 2.143786e-19 4.724000e-28 0 
    0.012078 4.961314e-19 1.020300e-27 0 
    0.012388 2.825961e-18 5.524400e-27 0 
    0.012794 5.802139e-18 1.063400e-26 0 
    0.013002 7.948825e-18 1.410600e-26 0 
    0.013092 9.444165e-18 1.653000e-26 0 
    0.013397 1.471434e-17 2.459500e-26 0 
    0.013521 1.956878e-17 3.211200e-26 0 
    0.013709 2.566213e-17 4.096400e-26 0 
    0.014028 4.495877e-17 6.854000e-26 0 
    0.014322 6.643759e-17 9.716900e-26 0 
    0.014622 2.477405e-16 3.476200e-25 0 
    0.015031 9.086190e-16 1.206500e-24 0 
    0.015453 1.408653e-15 1.769700e-24 0 
    0.015849 2.168865e-15 2.590300e-24 0 
    0.016255 3.331261e-15 3.782300e-24 0 
    0.016596 4.520220e-15 4.923500e-24 0 
    0.016982 6.754151e-15 7.026100e-24 0 
    0.017378 9.728061e-15 9.663800e-24 0 
    0.017701 1.284007e-14 1.229400e-23 0 
    0.018113 1.811115e-14 1.656100e-23 0 
    0.018408 2.320362e-14 2.054300e-23 0 
    0.018621 2.736832e-14 2.367900e-23 0 
    0.019055 3.772537e-14 3.117000e-23 0 
    0.019543 5.506650e-14 4.325400e-23 0 
    0.019861 6.941432e-14 5.279200e-23 0 
    0.020277 9.201414e-14 6.713800e-23 0 
    0.020654 1.214253e-13 8.539300e-23 0 
    0.020989 1.492103e-13 1.016100e-22 0 
    0.021478 1.963773e-13 1.277100e-22 0 
    0.022080 2.986912e-13 1.838000e-22 0 
    0.022491 3.816433e-13 2.263400e-22 0 
    0.022803 4.499532e-13 2.596000e-22 0 
    0.023227 5.708921e-13 3.174600e-22 0 
    0.023550 9.932746e-13 5.372900e-22 0 
    0.023933 1.855777e-12 9.719700e-22 0 
    0.024547 2.989678e-12 1.488500e-21 0 
    0.025177 3.620097e-12 1.713300e-21 0 
    0.025763 4.907414e-12 2.218100e-21 0 
    0.026303 5.047491e-12 2.188700e-21 0 
    0.026607 6.525485e-12 2.765300e-21 0 
    0.027040 7.961618e-12 3.266700e-21 0 
    0.027542 9.533099e-12 3.770200e-21 0 
    0.028054 1.128465e-11 4.301500e-21 0 
    0.028576 1.329623e-11 4.884800e-21 0 
    0.029040 1.566863e-11 5.573900e-21 0 
    0.029648 1.807730e-11 6.169700e-21 0 
    0.030269 2.199001e-11 7.200300e-21 0 
    0.030832 2.508412e-11 7.916200e-21 0 
    0.031550 3.106917e-11 9.363800e-21 0 
    0.032509 4.129759e-11 1.172300e-20 0 
    0.033574 5.349755e-11 1.423800e-20 0 
    0.034594 6.742061e-11 1.690100e-20 0 
    0.035645 8.379807e-11 1.978600e-20 0 
    0.036559 1.022914e-10 2.296000e-20 0 
    0.037411 1.249034e-10 2.677300e-20 0 
    0.038371 1.482983e-10 3.021700e-20 0 
    0.039355 1.716501e-10 3.324800e-20 0 
    0.040458 2.142854e-10 3.927400e-20 0 
    0.041400 2.567740e-10 4.494400e-20 0 
